GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",Estimate!!INDUSTRY!!Public administration
0500000US48073,"Cherokee County, Texas",38869,1493,1302,2231,512,2412,1010,292,801,1501,4507,997,1351
0500000US48075,"Childress County, Texas",5834,156,192,95,31,322,71,9,70,146,931,309,467
0500000US48077,"Clay County, Texas",8654,484,289,465,133,563,268,87,215,298,1329,299,331
0500000US48079,"Cochran County, Texas",2323,417,69,76,7,75,87,9,46,8,222,28,74
0500000US48081,"Coke County, Texas",2761,150,98,59,19,133,110,41,25,84,402,118,82
0500000US48083,"Coleman County, Texas",7099,311,290,192,50,401,297,25,110,64,968,165,159
0500000US48085,"Collin County, Texas",587912,3470,19083,43209,12398,48823,13056,17596,47852,66387,76955,28745,10308
0500000US48087,"Collingsworth County, Texas",2260,261,204,10,27,48,62,27,70,80,299,100,93
0500000US48089,"Colorado County, Texas",16528,723,880,1192,400,1009,628,17,352,685,2228,504,250
0500000US48091,"Comal County, Texas",86462,789,4657,4208,1604,6931,2284,1277,3790,5556,10672,4634,2343
0500000US48093,"Comanche County, Texas",10953,404,291,685,117,483,273,38,157,221,1359,286,304
0500000US48095,"Concho County, Texas",3533,421,126,40,17,46,59,13,35,24,209,63,120
0500000US48097,"Cooke County, Texas",29918,1329,1366,2873,365,2123,1024,134,483,1103,3317,2047,785
0500000US48099,"Coryell County, Texas",56961,288,1485,974,449,2644,894,409,1323,2228,5414,1782,4315
0500000US48101,"Cottle County, Texas",1318,109,49,11,1,75,19,3,68,12,170,26,133
0500000US48103,"Crane County, Texas",3237,428,91,86,80,112,177,5,38,71,393,90,33
0500000US48105,"Crockett County, Texas",2869,623,172,19,9,169,98,0,131,62,224,166,86
0500000US48107,"Crosby County, Texas",4538,513,199,82,113,213,165,68,75,106,738,71,80
0500000US48109,"Culberson County, Texas",1848,84,48,5,17,232,95,35,18,26,274,218,38
0500000US48111,"Dallam County, Texas",4861,474,315,291,235,358,349,69,72,138,561,337,163
0500000US48113,"Dallas County, Texas",1792988,7436,105711,107718,34415,123830,64575,28783,103957,152806,200754,103918,30155
0500000US48115,"Dawson County, Texas",10880,692,305,286,118,593,206,157,179,132,1040,264,550
0500000US48117,"Deaf Smith County, Texas",13793,1428,658,988,191,846,568,68,411,435,1443,323,266
0500000US48119,"Delta County, Texas",4186,127,160,476,13,110,163,0,94,116,556,107,109
0500000US48121,"Denton County, Texas",504289,4180,18007,33527,12804,43573,18948,11370,36090,46669,71680,29929,10132
0500000US48123,"DeWitt County, Texas",16318,941,590,1001,280,827,277,42,356,367,2011,566,451
0500000US48125,"Dickens County, Texas",2016,157,54,12,11,97,91,48,28,26,213,36,91
0500000US48127,"Dimmit County, Texas",7529,836,388,94,52,444,165,0,93,128,948,245,305
0500000US48129,"Donley County, Texas",2989,199,100,65,6,228,109,0,73,76,402,90,161
0500000US48131,"Duval County, Texas",9245,1087,343,207,81,475,231,0,90,256,1445,180,168
0500000US48133,"Eastland County, Texas",14997,613,600,637,265,941,210,25,314,386,1883,506,386
0500000US48135,"Ector County, Texas",101902,7848,5377,5709,2843,6909,3729,1122,3310,4081,11627,6203,1832
0500000US48137,"Edwards County, Texas",1672,180,137,13,10,118,3,20,76,46,218,94,36
0500000US48139,"Ellis County, Texas",112002,710,6172,10123,2395,8460,4998,1282,4980,6307,13841,5013,3302
0500000US48141,"El Paso County, Texas",589554,2713,22154,25325,8830,38604,20976,8373,16132,28054,78391,27189,21893
0500000US48143,"Erath County, Texas",30786,2118,1554,2095,369,2560,649,101,531,974,4307,1881,558
0500000US48145,"Falls County, Texas",14366,526,549,748,103,581,294,26,311,215,1982,328,726
0500000US48147,"Fannin County, Texas",27288,523,1049,1981,437,1817,939,206,937,765,2766,744,983
0500000US48149,"Fayette County, Texas",19817,801,1387,1634,364,1256,869,180,588,790,2075,828,278
0500000US48151,"Fisher County, Texas",3149,289,160,204,20,120,66,13,36,54,467,44,111
0500000US48153,"Floyd County, Texas",4757,468,172,217,54,451,146,0,91,59,778,90,132
0500000US48155,"Foard County, Texas",1044,98,24,16,8,23,12,4,30,8,142,36,32
0500000US48157,"Fort Bend County, Texas",435379,13459,17281,26308,11074,31193,13678,4480,19923,37012,65758,16551,10270
0500000US48159,"Franklin County, Texas",8308,239,425,227,71,717,404,38,171,297,1176,466,167
0500000US48161,"Freestone County, Texas",15521,1205,707,496,91,621,539,39,258,475,1907,437,405
0500000US48163,"Frio County, Texas",13575,648,602,79,158,900,451,0,190,543,1245,519,844
0500000US48165,"Gaines County, Texas",12281,1808,1093,426,191,942,386,84,163,211,1105,409,69
0500000US48167,"Galveston County, Texas",227203,2111,11869,15597,3645,12877,8577,1701,8913,14244,34490,12551,6168
0500000US48169,"Garza County, Texas",5356,251,224,110,51,107,22,17,120,42,301,82,244
0500000US48171,"Gillespie County, Texas",20551,496,1176,758,374,1588,578,149,690,1032,2340,1628,252
0500000US48173,"Glasscock County, Texas",934,254,59,4,39,58,45,10,4,21,76,3,22
0500000US48175,"Goliad County, Texas",5846,363,177,422,135,201,61,20,80,154,733,239,211
0500000US48177,"Gonzales County, Texas",15015,1361,464,1362,297,890,389,36,212,370,1603,444,309
0500000US48179,"Gray County, Texas",17777,1346,636,875,275,1090,660,149,385,533,1974,440,400
0500000US48181,"Grayson County, Texas",95126,1342,4634,7377,1220,6674,2066,860,3740,4338,12281,4444,1736
0500000US48183,"Gregg County, Texas",93934,3603,3662,7226,2133,6710,2297,698,2952,4722,11864,4654,1437
0500000US48185,"Grimes County, Texas",21323,851,1176,1248,162,1114,751,102,341,780,1838,713,703
0500000US48187,"Guadalupe County, Texas",100530,957,4531,6078,1724,9324,2710,910,3694,4711,13935,4792,5556
0500000US48189,"Hale County, Texas",26904,1137,869,2048,466,1894,803,126,728,591,3000,1164,863
0500000US48191,"Hall County, Texas",2617,198,101,73,42,162,67,11,57,35,298,99,44
0500000US48193,"Hamilton County, Texas",6918,197,365,311,73,505,176,34,62,146,784,181,308
0500000US48195,"Hansford County, Texas",4106,704,116,121,95,356,119,15,124,120,582,113,96
0500000US48197,"Hardeman County, Texas",3255,146,31,188,75,161,75,8,89,56,512,104,125
0500000US48199,"Hardin County, Texas",41870,969,2744,3308,672,2918,1201,228,961,1718,5048,1461,981
0500000US48201,"Harris County, Texas",3079828,54942,188604,209080,72917,212753,124556,28843,114451,251360,361478,159599,53208
0500000US48203,"Harrison County, Texas",51040,2121,2119,3519,1007,3045,1635,294,1853,2252,6454,2130,869
0500000US48205,"Hartley County, Texas",4873,488,137,66,120,192,192,30,132,133,488,86,182
0500000US48207,"Haskell County, Texas",4793,477,113,46,69,416,96,5,131,145,554,35,202
0500000US48209,"Hays County, Texas",123852,746,6830,5134,1447,10380,3144,1538,4953,7386,17815,7321,4898
0500000US48211,"Hemphill County, Texas",2842,464,181,98,20,219,190,18,64,81,256,125,73
0500000US48213,"Henderson County, Texas",62603,1346,3399,3566,715,4000,1446,512,1902,2214,6538,2549,1473
0500000US48215,"Hidalgo County, Texas",536791,9496,22443,12623,8254,41593,13998,3398,12058,22966,84930,21543,11103
0500000US48217,"Hill County, Texas",27428,705,1508,1686,453,2011,982,175,752,664,3125,1000,681
0500000US48219,"Hockley County, Texas",17496,1789,693,531,380,1053,463,120,495,543,2478,856,421
0500000US48221,"Hood County, Texas",41819,1639,2332,1606,506,2735,1502,236,1455,2129,4627,1177,966
0500000US48223,"Hopkins County, Texas",27176,816,1203,1690,1165,1879,946,225,920,788,3277,1038,510
0500000US48225,"Houston County, Texas",19298,762,802,612,220,1067,545,49,422,345,2050,590,842
0500000US48227,"Howard County, Texas",27912,1423,754,692,310,1690,570,105,596,521,3183,797,1111
0500000US48229,"Hudspeth County, Texas",2541,167,93,61,6,126,113,48,15,78,208,94,173
0500000US48231,"Hunt County, Texas",67082,528,3125,6272,815,4056,1833,474,1502,3311,7698,2525,1309
0500000US48233,"Hutchinson County, Texas",17029,678,996,1369,243,1420,535,62,375,483,1720,736,448
0500000US48235,"Irion County, Texas",1206,199,51,57,16,51,47,0,49,40,125,80,68
0500000US48237,"Jack County, Texas",7339,815,269,169,83,263,239,24,120,202,563,145,219
0500000US48239,"Jackson County, Texas",10893,821,537,620,262,752,301,55,265,340,1155,334,192
0500000US48241,"Jasper County, Texas",27845,925,1529,1123,330,1742,774,102,526,649,3041,992,793
0500000US48243,"Jeff Davis County, Texas",2004,254,93,5,8,60,44,19,96,41,208,161,49
0500000US48245,"Jefferson County, Texas",198747,1459,10800,12216,2551,11661,5103,1445,4217,9773,24305,8729,5677
0500000US48247,"Jim Hogg County, Texas",4155,445,196,159,0,189,183,36,96,12,593,260,140
0500000US48249,"Jim Wells County, Texas",30589,2690,827,948,499,1530,810,155,763,1085,4403,1534,794
0500000US48251,"Johnson County, Texas",114475,2620,5702,10338,1765,8030,4803,796,3621,4877,14185,4866,3333
0500000US48253,"Jones County, Texas",16946,760,494,253,73,591,325,34,251,141,1666,225,383
0500000US48255,"Karnes County, Texas",12336,451,384,297,75,573,278,28,275,216,1175,302,503
0500000US48257,"Kaufman County, Texas",77029,643,4467,5028,2181,5163,3337,832,3257,3778,10729,2809,2802
0500000US48259,"Kendall County, Texas",26718,720,1455,1205,190,1509,634,263,1765,2061,3265,1180,742
0500000US48261,"Kenedy County, Texas",332,85,0,4,0,0,6,0,14,6,19,0,45
0500000US48263,"Kent County, Texas",697,95,43,2,42,45,20,0,2,2,121,3,56
0500000US48265,"Kerr County, Texas",40725,827,1579,854,436,2897,608,261,1337,1877,6170,1890,813
0500000US48267,"Kimble County, Texas",3828,258,263,177,39,194,156,0,106,97,393,257,114
0500000US48269,"King County, Texas",210,54,18,7,1,0,0,0,2,0,40,6,19
0500000US48271,"Kinney County, Texas",2862,126,181,16,0,72,136,21,41,19,189,86,233
0500000US48273,"Kleberg County, Texas",24916,1431,792,510,206,1427,448,25,260,707,4421,1545,881
0500000US48275,"Knox County, Texas",2884,402,84,12,11,216,45,0,74,67,344,54,170
0500000US48277,"Lamar County, Texas",39051,591,1747,2968,384,2695,1284,178,893,1217,5645,1637,852
0500000US48279,"Lamb County, Texas",10371,904,283,687,134,766,401,36,302,212,1379,262,255
0500000US48281,"Lampasas County, Texas",15506,352,1109,487,195,1173,276,104,326,991,1745,450,941
0500000US48283,"La Salle County, Texas",5197,523,212,21,25,193,122,7,84,131,363,236,222
0500000US48285,"Lavaca County, Texas",15327,692,836,1464,436,974,400,45,423,388,2117,369,297
0500000US48287,"Lee County, Texas",12884,869,729,599,235,947,512,55,229,319,1398,409,748
0500000US48289,"Leon County, Texas",13596,1066,878,311,74,668,424,115,285,330,1054,689,364
0500000US48291,"Liberty County, Texas",58850,1435,3947,4028,407,3810,2191,152,1297,1869,5274,1465,1464
0500000US48293,"Limestone County, Texas",18598,794,568,635,229,963,401,109,327,586,2999,419,622
0500000US48295,"Lipscomb County, Texas",2517,388,204,53,56,153,155,4,87,48,285,80,63
0500000US48297,"Live Oak County, Texas",9472,478,335,260,119,386,230,42,273,187,827,342,371
0500000US48299,"Llano County, Texas",16449,136,984,392,116,1078,317,87,597,925,1456,805,288
0500000US48301,"Loving County, Texas",85,10,10,0,0,0,0,0,0,0,3,27,8
0500000US48303,"Lubbock County, Texas",217891,3464,8801,7570,4877,16902,4853,2890,7958,11669,37687,15395,5358
0500000US48305,"Lynn County, Texas",4540,492,175,163,70,256,208,36,184,115,468,193,177
0500000US48307,"McCulloch County, Texas",6454,476,215,195,93,605,182,18,108,180,755,333,185
0500000US48309,"McLennan County, Texas",181995,1092,7508,13125,2784,13381,4418,1763,6763,7554,27957,8655,4601
0500000US48311,"McMullen County, Texas",632,96,34,35,6,26,52,0,18,6,19,23,81
0500000US48313,"Madison County, Texas",11041,548,406,163,50,542,332,17,125,259,870,362,619
0500000US48315,"Marion County, Texas",8706,287,360,552,49,586,262,33,215,234,857,347,89
0500000US48317,"Martin County, Texas",3602,442,222,131,9,182,155,8,37,29,385,95,149
0500000US48319,"Mason County, Texas",3260,273,299,59,56,150,137,0,165,56,312,131,53
0500000US48321,"Matagorda County, Texas",28270,1288,1339,1755,352,1930,1394,114,673,1044,3417,950,413
0500000US48323,"Maverick County, Texas",37968,1064,1414,1045,631,2420,1501,205,813,822,5696,1526,2053
0500000US48325,"Medina County, Texas",35805,872,1707,959,430,2192,1055,182,1385,1573,4788,1238,1097
0500000US48327,"Menard County, Texas",1746,147,74,42,0,136,27,0,71,23,145,160,56
0500000US48329,"Midland County, Texas",104298,12103,5185,3715,2820,7668,3223,1257,3678,5696,12048,5891,1976
0500000US48331,"Milam County, Texas",18994,775,1071,1159,110,1237,649,128,435,476,2110,557,480
0500000US48333,"Mills County, Texas",3852,264,158,94,19,339,87,63,89,35,488,57,100
0500000US48335,"Mitchell County, Texas",7747,513,294,218,35,248,93,7,102,138,586,75,372
0500000US48337,"Montague County, Texas",15711,1137,620,613,137,852,750,80,362,444,1818,674,352
0500000US48339,"Montgomery County, Texas",346423,9230,19181,22751,8637,24258,16571,2859,11577,23450,40886,18075,6498
0500000US48341,"Moore County, Texas",15480,868,650,2711,264,915,386,63,431,587,1892,766,277
0500000US48343,"Morris County, Texas",10308,175,315,808,211,426,200,24,199,159,1629,288,189
0500000US48345,"Motley County, Texas",916,116,67,5,2,27,39,11,2,10,79,12,26
0500000US48347,"Nacogdoches County, Texas",51186,1325,2264,3428,746,3272,1041,234,1090,1661,8065,2356,787
0500000US48349,"Navarro County, Texas",36271,759,1721,3139,624,2709,1416,204,771,1603,4578,1154,1163
0500000US48351,"Newton County, Texas",11532,400,799,664,45,625,297,85,111,408,1375,314,235
0500000US48353,"Nolan County, Texas",11707,337,466,679,62,849,464,130,368,384,1739,684,364
0500000US48355,"Nueces County, Texas",262679,4990,12471,10448,3770,18265,7777,2589,8133,12439,37887,16186,9634
0500000US48357,"Ochiltree County, Texas",7368,1329,349,286,40,489,179,116,103,263,681,372,103
0500000US48359,"Oldham County, Texas",1543,119,57,24,14,82,63,3,16,23,367,58,50
0500000US48361,"Orange County, Texas",64358,455,4015,6300,628,4099,1878,314,1263,2562,7299,2443,910
0500000US48363,"Palo Pinto County, Texas",21854,1074,712,1562,348,1511,585,81,646,783,2325,1024,808
0500000US48365,"Panola County, Texas",18618,2051,965,809,282,1014,721,46,508,447,2131,307,262
0500000US48367,"Parker County, Texas",90809,2696,4988,6341,1329,6217,3684,931,2988,4496,10010,3413,2994
0500000US48369,"Parmer County, Texas",7419,944,331,967,142,442,186,62,172,185,704,279,135
0500000US48371,"Pecos County, Texas",12173,1150,450,52,48,920,381,79,311,189,1259,565,582
0500000US48373,"Polk County, Texas",37139,789,1801,1075,272,1706,835,196,715,1339,3315,1063,1292
0500000US48375,"Potter County, Texas",90753,778,4566,6295,1442,7371,3494,1011,3050,3628,10711,6063,2412
0500000US48377,"Presidio County, Texas",5849,509,137,132,20,277,109,0,127,86,672,346,404
0500000US48379,"Rains County, Texas",8937,123,604,625,75,609,282,49,263,404,935,270,225
0500000US48381,"Randall County, Texas",94403,1462,3259,5696,2310,8226,3806,823,4499,4524,16108,4969,3436
0500000US48383,"Reagan County, Texas",2491,673,94,66,76,58,106,5,74,21,201,127,68
0500000US48385,"Real County, Texas",2810,124,174,46,0,80,43,22,53,79,216,125,60
0500000US48387,"Red River County, Texas",10341,243,347,918,60,450,266,33,175,191,1133,297,433
0500000US48389,"Reeves County, Texas",10823,677,256,272,123,639,214,7,145,392,857,553,484
0500000US48391,"Refugio County, Texas",5873,488,228,132,168,261,144,62,152,227,567,263,200
0500000US48393,"Roberts County, Texas",788,77,32,16,6,62,47,8,0,37,131,38,24
0500000US48395,"Robertson County, Texas",12865,620,714,294,59,651,496,63,304,407,1671,653,424
0500000US48397,"Rockwall County, Texas",57955,506,2660,3666,1548,4692,1838,1146,2571,4320,8273,2368,2121
0500000US48399,"Runnels County, Texas",8218,533,343,740,46,605,217,49,329,116,1118,162,157
0500000US48401,"Rusk County, Texas",42221,2368,1631,2265,734,2272,1245,223,839,1350,4825,1585,1102
0500000US48403,"Sabine County, Texas",8775,241,276,289,24,311,214,11,69,113,995,152,181
0500000US48405,"San Augustine County, Texas",7255,212,254,225,60,364,203,0,119,164,807,117,70
0500000US48407,"San Jacinto County, Texas",20751,616,1313,1033,164,836,961,147,243,624,1929,553,839
0500000US48409,"San Patricio County, Texas",49361,1803,2959,2355,582,2863,1229,259,1228,2130,6595,2386,1842
0500000US48411,"San Saba County, Texas",4861,237,219,255,45,358,149,25,77,130,371,137,185
0500000US48413,"Schleicher County, Texas",2396,505,36,31,12,137,81,19,57,22,293,131,68
0500000US48415,"Scurry County, Texas",13121,1325,696,270,211,620,243,88,268,211,1498,739,421
0500000US48417,"Shackelford County, Texas",2679,410,137,80,101,73,40,18,82,64,210,187,85
0500000US48419,"Shelby County, Texas",19520,1416,874,1672,347,1340,522,61,455,474,1826,456,291
0500000US48421,"Sherman County, Texas",2181,306,128,107,14,120,80,16,45,36,339,52,39
0500000US48423,"Smith County, Texas",161873,3226,6473,8662,3024,12515,3354,1716,4928,7853,25483,8463,3333
0500000US48425,"Somervell County, Texas",6530,222,562,236,81,245,587,24,112,249,840,308,278
0500000US48427,"Starr County, Texas",42494,1271,1692,568,367,2154,1253,70,511,1092,8129,947,908
0500000US48429,"Stephens County, Texas",7594,673,325,274,38,392,203,36,253,194,729,229,174
0500000US48431,"Sterling County, Texas",1018,220,39,25,12,40,23,5,41,17,118,6,32
0500000US48433,"Stonewall County, Texas",1138,161,64,11,20,59,19,0,61,20,149,27,40
0500000US48435,"Sutton County, Texas",3057,719,85,80,71,118,115,0,41,37,353,110,32
0500000US48437,"Swisher County, Texas",5975,426,166,241,155,433,96,21,162,48,555,120,223
0500000US48439,"Tarrant County, Texas",1361612,8682,61681,102352,30051,101325,68853,20333,72737,89658,166237,75408,30348
0500000US48441,"Taylor County, Texas",102769,1722,3754,3208,1478,7298,2664,983,3564,4159,17023,6026,3907
0500000US48443,"Terrell County, Texas",860,74,60,2,0,37,26,9,7,27,31,41,109
0500000US48445,"Terry County, Texas",9674,929,479,330,104,667,206,104,111,192,1073,340,321
0500000US48447,"Throckmorton County, Texas",1374,194,63,32,37,94,37,0,24,22,156,15,44
0500000US48449,"Titus County, Texas",23378,485,833,3554,322,1645,758,82,511,644,2721,943,299
0500000US48451,"Tom Green County, Texas",87299,2823,3221,3353,1274,6366,1312,1405,2460,3918,12898,4581,3436
0500000US48453,"Travis County, Texas",812916,2790,44713,45291,11937,56511,15026,14427,37617,83884,110986,58013,35884
0500000US48455,"Trinity County, Texas",11589,510,275,342,75,579,332,53,185,192,890,415,699
0500000US48457,"Tyler County, Texas",17854,822,711,695,56,678,345,74,185,461,1779,360,563
0500000US48459,"Upshur County, Texas",30633,1277,1767,2076,453,2385,849,321,587,1071,3591,773,803
0500000US48461,"Upton County, Texas",2473,288,85,53,56,76,248,6,59,58,335,51,100
0500000US48463,"Uvalde County, Texas",19779,779,884,420,168,1035,614,89,312,598,3137,925,691
0500000US48465,"Val Verde County, Texas",35677,687,1090,1460,297,2177,1127,198,694,879,5074,1509,2918
0500000US48467,"Van Zandt County, Texas",41457,897,2042,1953,813,2446,1629,278,873,1524,4996,1420,882
0500000US48469,"Victoria County, Texas",66602,2196,2927,4651,1127,5677,1883,499,1956,3284,9524,3433,1279
0500000US48471,"Walker County, Texas",57803,808,1123,987,259,2460,812,238,688,1076,6339,2192,4349
0500000US48473,"Waller County, Texas",33749,995,1939,2673,422,2313,881,164,781,1743,3767,1498,963
0500000US48475,"Ward County, Texas",8016,972,392,164,81,340,352,54,292,162,778,218,356
0500000US48477,"Washington County, Texas",27135,781,1307,1857,335,1487,521,340,877,1022,3701,821,594
0500000US48479,"Webb County, Texas",171761,2479,6110,2412,3094,12908,13383,1025,4083,7450,24616,6913,7291
0500000US48481,"Wharton County, Texas",31317,2209,2065,1852,689,1866,1061,71,819,1048,4566,1007,710
0500000US48483,"Wheeler County, Texas",4212,601,188,15,23,142,254,6,116,128,586,143,133
0500000US48485,"Wichita County, Texas",104256,1499,2795,5465,1435,7327,2379,1253,2853,3898,13855,5225,4130
0500000US48487,"Wilbarger County, Texas",10394,499,447,397,65,507,293,77,205,247,2219,308,268
0500000US48489,"Willacy County, Texas",16828,421,145,244,42,783,389,112,124,300,1638,167,1060
0500000US48491,"Williamson County, Texas",316431,1943,13661,24501,5623,27642,7204,5024,15872,28558,42621,15811,12875
0500000US48493,"Wilson County, Texas",33132,754,2312,1866,665,2046,1777,318,1091,1475,4582,1298,1511
0500000US48495,"Winkler County, Texas",5218,742,420,90,30,188,293,8,126,132,599,185,190
0500000US48497,"Wise County, Texas",45798,3262,1768,2387,654,3438,2550,543,1006,1967,4742,1463,1132
0500000US48499,"Wood County, Texas",34390,949,1300,1300,410,1705,885,244,950,1092,3464,1125,846
0500000US48501,"Yoakum County, Texas",5605,1367,148,94,64,232,121,5,77,80,626,147,187
0500000US48503,"Young County, Texas",14392,1223,719,630,167,1195,304,131,474,341,1576,538,445
0500000US48505,"Zapata County, Texas",9800,893,337,141,29,321,415,22,316,195,1414,175,417
0500000US48507,"Zavala County, Texas",8516,538,267,167,25,233,94,27,164,159,1091,512,400
0500000US49001,"Beaver County, Utah",4582,492,92,146,21,251,294,71,94,115,553,340,101
0500000US49003,"Box Elder County, Utah",34756,767,1653,5261,432,2717,1000,264,732,1075,3858,1320,1441
0500000US49005,"Cache County, Utah",80495,1214,2922,9472,883,5946,1453,1204,2293,4913,14557,4256,1888
0500000US49007,"Carbon County, Utah",16060,1100,559,443,112,1155,717,205,320,570,1943,757,619
0500000US49009,"Daggett County, Utah",751,64,21,4,0,21,23,0,0,15,57,31,45
0500000US49011,"Davis County, Utah",211828,1245,8243,13622,3317,17605,7076,2674,10168,16252,27813,11272,13640
0500000US49013,"Duchesne County, Utah",13066,1596,493,129,180,802,605,216,184,354,1522,657,470
0500000US49015,"Emery County, Utah",7853,758,571,238,76,459,368,53,131,184,940,240,262
0500000US49017,"Garfield County, Utah",3943,214,122,59,15,207,149,159,72,127,480,697,82
0500000US49019,"Grand County, Utah",7363,63,431,204,134,525,335,59,251,339,726,936,416
0500000US49021,"Iron County, Utah",33861,825,1568,1242,345,2481,522,222,828,1525,5050,2032,1232
0500000US49023,"Juab County, Utah",6869,129,647,572,149,446,268,23,96,269,915,434,245
0500000US49025,"Kane County, Utah",5654,105,239,108,39,362,217,59,204,219,718,648,216
0500000US49027,"Millard County, Utah",9007,826,418,352,102,643,632,38,119,224,970,546,233
0500000US49029,"Morgan County, Utah",6549,59,387,472,94,681,149,14,306,310,786,204,399
0500000US49031,"Piute County, Utah",1297,51,44,6,4,44,52,7,15,7,201,49,75
0500000US49033,"Rich County, Utah",1593,160,92,39,10,45,63,2,47,97,148,79,59
0500000US49035,"Salt Lake County, Utah",762457,4517,34408,54270,15706,60779,28393,13454,44158,63247,100690,42586,20796
0500000US49037,"San Juan County, Utah",10408,477,532,274,81,553,186,63,127,220,1403,760,384
0500000US49039,"Sanpete County, Utah",20379,1079,886,888,251,1234,435,220,214,508,2684,760,626
0500000US49041,"Sevier County, Utah",14871,1021,713,445,163,1367,684,99,181,451,1821,692,635
0500000US49043,"Summit County, Utah",27555,287,1682,1127,370,1903,1429,550,1393,2610,2846,3678,588
0500000US49045,"Tooele County, Utah",39097,690,1618,2537,682,3355,1914,450,1356,2979,3800,1869,2440
0500000US49047,"Uintah County, Utah",22934,3246,847,370,300,1538,907,111,525,904,2233,1619,885
0500000US49049,"Utah County, Utah",352536,2822,15245,22222,5839,28467,5728,5561,11948,29689,60302,17394,7530
0500000US49051,"Wasatch County, Utah",16518,281,1131,554,177,1375,687,117,598,1334,2039,1850,433
0500000US49053,"Washington County, Utah",101386,574,4624,3596,1083,8737,2936,797,3015,4640,12310,6481,1782
0500000US49055,"Wayne County, Utah",2061,179,128,23,3,168,60,10,65,28,282,221,111
0500000US49057,"Weber County, Utah",168833,1163,7266,16384,2879,11390,3553,1680,5319,9117,21317,8307,12029
0500000US50001,"Addison County, Vermont",30435,1290,1596,2119,347,1981,530,323,643,1486,6188,1506,600
0500000US50003,"Bennington County, Vermont",30684,345,1662,2362,331,2604,562,420,791,1581,4961,1923,375
0500000US50005,"Caledonia County, Vermont",25292,436,1293,1647,302,2013,560,318,656,910,4575,1048,866
0500000US50007,"Chittenden County, Vermont",129654,832,4295,8719,1591,10517,2555,2233,4733,9395,25258,9362,3568
0500000US50009,"Essex County, Vermont",5270,136,277,467,25,421,117,32,111,110,726,162,153
0500000US50011,"Franklin County, Vermont",37473,1170,2012,3698,726,2846,1052,331,923,1993,5999,1349,1912
0500000US50013,"Grand Isle County, Vermont",5817,69,446,461,98,446,190,82,247,336,857,217,173
0500000US50015,"Lamoille County, Vermont",19762,503,1310,1154,270,1343,371,178,681,1274,2891,2159,580
0500000US50017,"Orange County, Vermont",23761,697,1484,1378,351,1934,476,218,676,1192,4434,878,826
0500000US50019,"Orleans County, Vermont",22245,888,1138,1526,223,1409,509,107,451,720,3075,975,802
0500000US50021,"Rutland County, Vermont",51162,647,2386,3434,845,4353,1362,562,1281,2329,7900,2937,1090
0500000US50023,"Washington County, Vermont",48834,499,2315,2715,1007,3374,808,876,2164,2606,8504,2373,2796
0500000US50025,"Windham County, Vermont",36804,529,2166,2380,899,2384,947,439,1036,1691,6811,2098,629
0500000US50027,"Windsor County, Vermont",46775,847,2374,2713,819,2856,1047,583,1485,2664,8326,3070,1205
0500000US51001,"Accomack County, Virginia",27010,740,1067,1899,940,1802,379,223,491,1172,2991,1507,1107
0500000US51003,"Albemarle County, Virginia",80309,956,3408,1716,631,4351,1277,890,2932,6179,16998,3833,1871
0500000US51005,"Alleghany County, Virginia",13235,169,436,1412,113,723,370,128,251,275,1983,776,353
0500000US51007,"Amelia County, Virginia",10256,220,627,422,127,851,383,45,252,435,1083,245,474
0500000US51009,"Amherst County, Virginia",26437,259,1426,2199,339,1764,747,114,970,898,4032,865,754
0500000US51011,"Appomattox County, Virginia",12030,200,398,1250,47,723,484,72,433,468,1448,397,497
0500000US51013,"Arlington County, Virginia",178878,299,5539,2492,956,6563,2277,4477,9851,38222,20524,9444,23952
0500000US51015,"Augusta County, Virginia",59984,1038,2705,5794,817,4768,1804,641,1356,2391,7747,1949,1416
0500000US51017,"Bath County, Virginia",3886,111,215,248,18,136,103,114,49,96,292,800,143
0500000US51019,"Bedford County, Virginia",55477,340,2738,4808,838,4306,2270,523,1977,2873,6838,2197,1052
0500000US51021,"Bland County, Virginia",5763,43,169,574,49,391,164,11,129,103,521,177,200
0500000US51023,"Botetourt County, Virginia",26706,349,1074,1993,757,2084,1163,229,1399,911,4049,967,794
0500000US51025,"Brunswick County, Virginia",14462,187,628,677,286,638,291,44,191,278,1611,403,637
0500000US51027,"Buchanan County, Virginia",20311,1309,519,422,146,938,439,57,273,535,1707,341,417
