GEO_ID,NAME,B08015_001E,B08015_002E,B08015_003E
id,Geographic Area Name,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female"
0500000US30051,"Liberty County, Montana",425,195,230
0500000US30053,"Lincoln County, Montana",5950,2955,2995
0500000US30055,"McCone County, Montana",775,390,385
0500000US30057,"Madison County, Montana",2615,1445,1170
0500000US30059,"Meagher County, Montana",545,285,260
0500000US30061,"Mineral County, Montana",1175,615,565
0500000US30063,"Missoula County, Montana",43120,21880,21235
0500000US30065,"Musselshell County, Montana",1570,885,685
0500000US30067,"Park County, Montana",5185,2650,2535
0500000US30069,"Petroleum County, Montana",165,90,75
0500000US30071,"Phillips County, Montana",1330,720,610
0500000US30073,"Pondera County, Montana",1970,940,1025
0500000US30075,"Powder River County, Montana",500,250,250
0500000US30077,"Powell County, Montana",2120,1140,980
0500000US30079,"Prairie County, Montana",285,125,160
0500000US30081,"Ravalli County, Montana",13830,7300,6530
0500000US30083,"Richland County, Montana",4215,2350,1865
0500000US30085,"Roosevelt County, Montana",3135,1655,1480
0500000US30087,"Rosebud County, Montana",2980,1565,1410
0500000US30089,"Sanders County, Montana",3265,1640,1630
0500000US30091,"Sheridan County, Montana",1345,745,595
0500000US30093,"Silver Bow County, Montana",13310,7035,6275
0500000US30095,"Stillwater County, Montana",3015,1580,1430
0500000US30097,"Sweet Grass County, Montana",1095,600,490
0500000US30099,"Teton County, Montana",1805,960,845
0500000US30101,"Toole County, Montana",1760,970,790
0500000US30103,"Treasure County, Montana",235,135,100
0500000US30105,"Valley County, Montana",2980,1570,1410
0500000US30107,"Wheatland County, Montana",470,240,230
0500000US30109,"Wibaux County, Montana",340,205,135
0500000US30111,"Yellowstone County, Montana",65120,33650,31470
0500000US31001,"Adams County, Nebraska",13615,7215,6400
0500000US31003,"Antelope County, Nebraska",2570,1385,1185
0500000US31005,"Arthur County, Nebraska",125,60,65
0500000US31007,"Banner County, Nebraska",255,135,120
0500000US31009,"Blaine County, Nebraska",200,105,95
0500000US31011,"Boone County, Nebraska",2110,1115,995
0500000US31013,"Box Butte County, Nebraska",4880,2770,2110
0500000US31015,"Boyd County, Nebraska",660,335,325
0500000US31017,"Brown County, Nebraska",1170,640,530
0500000US31019,"Buffalo County, Nebraska",21320,10835,10485
0500000US31021,"Burt County, Nebraska",2700,1405,1300
0500000US31023,"Butler County, Nebraska",3375,1865,1510
0500000US31025,"Cass County, Nebraska",11040,5885,5155
0500000US31027,"Cedar County, Nebraska",3320,1740,1585
0500000US31029,"Chase County, Nebraska",1605,890,715
0500000US31031,"Cherry County, Nebraska",2110,960,1150
0500000US31033,"Cheyenne County, Nebraska",4525,2325,2200
0500000US31035,"Clay County, Nebraska",2540,1360,1180
0500000US31037,"Colfax County, Nebraska",3985,2335,1650
0500000US31039,"Cuming County, Nebraska",3665,2045,1615
0500000US31041,"Custer County, Nebraska",4430,2485,1945
0500000US31043,"Dakota County, Nebraska",8725,4785,3945
0500000US31045,"Dawes County, Nebraska",3415,1740,1675
0500000US31047,"Dawson County, Nebraska",9625,5255,4370
0500000US31049,"Deuel County, Nebraska",770,405,365
0500000US31051,"Dixon County, Nebraska",2340,1235,1105
0500000US31053,"Dodge County, Nebraska",15875,8320,7555
0500000US31055,"Douglas County, Nebraska",228305,118715,109590
0500000US31057,"Dundy County, Nebraska",710,345,360
0500000US31059,"Fillmore County, Nebraska",2415,1235,1180
0500000US31061,"Franklin County, Nebraska",1185,650,535
0500000US31063,"Frontier County, Nebraska",1005,550,460
0500000US31065,"Furnas County, Nebraska",1840,1015,825
0500000US31067,"Gage County, Nebraska",9250,4620,4630
0500000US31069,"Garden County, Nebraska",735,345,390
0500000US31071,"Garfield County, Nebraska",805,410,395
0500000US31073,"Gosper County, Nebraska",825,420,405
0500000US31075,"Grant County, Nebraska",175,95,80
0500000US31077,"Greeley County, Nebraska",910,500,405
0500000US31079,"Hall County, Nebraska",26210,13640,12570
0500000US31081,"Hamilton County, Nebraska",3755,1985,1770
0500000US31083,"Harlan County, Nebraska",1355,715,640
0500000US31085,"Hayes County, Nebraska",330,215,115
0500000US31087,"Hitchcock County, Nebraska",1055,545,510
0500000US31089,"Holt County, Nebraska",4320,2160,2160
0500000US31091,"Hooker County, Nebraska",220,120,100
0500000US31093,"Howard County, Nebraska",2570,1305,1270
0500000US31095,"Jefferson County, Nebraska",3025,1575,1450
0500000US31097,"Johnson County, Nebraska",1690,880,805
0500000US31099,"Kearney County, Nebraska",2970,1575,1395
0500000US31101,"Keith County, Nebraska",3230,1675,1555
0500000US31103,"Keya Paha County, Nebraska",250,110,140
0500000US31105,"Kimball County, Nebraska",1490,865,625
0500000US31107,"Knox County, Nebraska",3140,1535,1605
0500000US31109,"Lancaster County, Nebraska",130460,67615,62845
0500000US31111,"Lincoln County, Nebraska",15140,7980,7160
0500000US31113,"Logan County, Nebraska",275,165,115
0500000US31115,"Loup County, Nebraska",150,70,80
0500000US31117,"McPherson County, Nebraska",115,70,45
0500000US31119,"Madison County, Nebraska",15520,8205,7315
0500000US31121,"Merrick County, Nebraska",3070,1475,1595
0500000US31123,"Morrill County, Nebraska",1770,935,835
0500000US31125,"Nance County, Nebraska",1395,760,635
0500000US31127,"Nemaha County, Nebraska",2645,1435,1210
0500000US31129,"Nuckolls County, Nebraska",1715,925,790
0500000US31131,"Otoe County, Nebraska",6510,3350,3155
0500000US31133,"Pawnee County, Nebraska",865,400,465
0500000US31135,"Perkins County, Nebraska",1240,675,565
0500000US31137,"Phelps County, Nebraska",3885,1960,1925
0500000US31139,"Pierce County, Nebraska",3060,1605,1450
0500000US31141,"Platte County, Nebraska",14625,7955,6665
0500000US31143,"Polk County, Nebraska",2125,1145,980
0500000US31145,"Red Willow County, Nebraska",4555,2470,2085
0500000US31147,"Richardson County, Nebraska",3285,1745,1535
0500000US31149,"Rock County, Nebraska",505,275,225
0500000US31151,"Saline County, Nebraska",5350,2850,2505
0500000US31153,"Sarpy County, Nebraska",77340,41155,36180
0500000US31155,"Saunders County, Nebraska",8910,4670,4245
0500000US31157,"Scotts Bluff County, Nebraska",15405,8095,7310
0500000US31159,"Seward County, Nebraska",6950,3870,3080
0500000US31161,"Sheridan County, Nebraska",1945,890,1055
0500000US31163,"Sherman County, Nebraska",1200,610,590
0500000US31165,"Sioux County, Nebraska",475,245,230
0500000US31167,"Stanton County, Nebraska",2825,1515,1310
0500000US31169,"Thayer County, Nebraska",2025,1110,920
0500000US31171,"Thomas County, Nebraska",270,145,130
0500000US31173,"Thurston County, Nebraska",1915,975,940
0500000US31175,"Valley County, Nebraska",1745,905,840
0500000US31177,"Washington County, Nebraska",9105,4865,4240
0500000US31179,"Wayne County, Nebraska",4240,2320,1920
0500000US31181,"Webster County, Nebraska",1245,635,610
0500000US31183,"Wheeler County, Nebraska",175,95,80
0500000US31185,"York County, Nebraska",5760,3000,2760
0500000US32001,"Churchill County, Nevada",9165,5110,4060
0500000US32003,"Clark County, Nevada",744395,401785,342610
0500000US32005,"Douglas County, Nevada",17380,8870,8515
0500000US32007,"Elko County, Nevada",17660,9045,8615
0500000US32009,"Esmeralda County, Nevada",210,145,65
0500000US32011,"Eureka County, Nevada",505,270,235
0500000US32013,"Humboldt County, Nevada",4975,2625,2350
0500000US32015,"Lander County, Nevada",1625,980,645
0500000US32017,"Lincoln County, Nevada",1365,715,655
0500000US32019,"Lyon County, Nevada",16400,8935,7465
0500000US32021,"Mineral County, Nevada",1445,815,635
0500000US32023,"Nye County, Nevada",11730,6770,4960
0500000US32027,"Pershing County, Nevada",1475,830,645
0500000US32029,"Storey County, Nevada",1555,800,755
0500000US32031,"Washoe County, Nevada",164895,87560,77335
0500000US32033,"White Pine County, Nevada",3020,1645,1375
0500000US32510,"Carson City, Nevada",20065,10820,9245
0500000US33001,"Belknap County, New Hampshire",26420,13235,13185
0500000US33003,"Carroll County, New Hampshire",18885,9395,9495
0500000US33005,"Cheshire County, New Hampshire",31855,15990,15865
0500000US33007,"Coos County, New Hampshire",12345,6345,6000
0500000US33009,"Grafton County, New Hampshire",34645,17960,16685
0500000US33011,"Hillsborough County, New Hampshire",181560,95960,85600
0500000US33013,"Merrimack County, New Hampshire",64015,32255,31755
0500000US33015,"Rockingham County, New Hampshire",137715,72105,65610
0500000US33017,"Strafford County, New Hampshire",52710,26335,26375
0500000US33019,"Sullivan County, New Hampshire",18105,9340,8765
0500000US34001,"Atlantic County, New Jersey",100840,51100,49745
0500000US34003,"Bergen County, New Jersey",325715,171275,154440
0500000US34005,"Burlington County, New Jersey",187800,96395,91405
0500000US34007,"Camden County, New Jersey",191335,97515,93820
0500000US34009,"Cape May County, New Jersey",35125,18315,16810
0500000US34011,"Cumberland County, New Jersey",52065,26465,25600
0500000US34013,"Essex County, New Jersey",224025,113870,110160
0500000US34015,"Gloucester County, New Jersey",121705,61615,60090
0500000US34017,"Hudson County, New Jersey",136965,77745,59220
0500000US34019,"Hunterdon County, New Jersey",53710,28375,25335
0500000US34021,"Mercer County, New Jersey",129430,64650,64780
0500000US34023,"Middlesex County, New Jersey",298265,155915,142350
0500000US34025,"Monmouth County, New Jersey",236100,123715,112380
0500000US34027,"Morris County, New Jersey",205325,108180,97145
0500000US34029,"Ocean County, New Jersey",202435,103790,98650
0500000US34031,"Passaic County, New Jersey",169560,89630,79930
0500000US34033,"Salem County, New Jersey",25355,13425,11930
0500000US34035,"Somerset County, New Jersey",132125,70130,61995
0500000US34037,"Sussex County, New Jersey",64955,34275,30680
0500000US34039,"Union County, New Jersey",183180,95285,87900
0500000US34041,"Warren County, New Jersey",45015,24060,20960
0500000US35001,"Bernalillo County, New Mexico",258430,133860,124570
0500000US35003,"Catron County, New Mexico",950,530,420
0500000US35005,"Chaves County, New Mexico",22695,11745,10950
0500000US35006,"Cibola County, New Mexico",7300,3640,3660
0500000US35007,"Colfax County, New Mexico",4420,2295,2125
0500000US35009,"Curry County, New Mexico",18865,10810,8055
0500000US35011,"De Baca County, New Mexico",595,285,310
0500000US35013,"Doña Ana County, New Mexico",73175,37390,35785
0500000US35015,"Eddy County, New Mexico",20015,10935,9075
0500000US35017,"Grant County, New Mexico",9200,4555,4640
0500000US35019,"Guadalupe County, New Mexico",1100,575,525
0500000US35021,"Harding County, New Mexico",200,110,85
0500000US35023,"Hidalgo County, New Mexico",1555,790,765
0500000US35025,"Lea County, New Mexico",22435,13025,9410
0500000US35027,"Lincoln County, New Mexico",6625,3425,3205
0500000US35028,"Los Alamos County, New Mexico",7150,4075,3075
0500000US35029,"Luna County, New Mexico",6970,3505,3465
0500000US35031,"McKinley County, New Mexico",17920,8665,9255
0500000US35033,"Mora County, New Mexico",1330,605,730
0500000US35035,"Otero County, New Mexico",20975,11795,9180
0500000US35037,"Quay County, New Mexico",2545,1350,1195
0500000US35039,"Rio Arriba County, New Mexico",12770,5990,6780
0500000US35041,"Roosevelt County, New Mexico",6860,3600,3260
0500000US35043,"Sandoval County, New Mexico",47465,24220,23245
0500000US35045,"San Juan County, New Mexico",46015,25245,20770
0500000US35047,"San Miguel County, New Mexico",9005,4765,4240
0500000US35049,"Santa Fe County, New Mexico",54365,27310,27060
0500000US35051,"Sierra County, New Mexico",3010,1665,1345
0500000US35053,"Socorro County, New Mexico",4870,2380,2485
0500000US35055,"Taos County, New Mexico",10485,5200,5285
0500000US35057,"Torrance County, New Mexico",4205,2175,2025
0500000US35059,"Union County, New Mexico",1495,870,625
0500000US35061,"Valencia County, New Mexico",24195,12905,11290
0500000US36001,"Albany County, New York",121905,61790,60120
0500000US36003,"Allegany County, New York",15740,8440,7300
0500000US36005,"Bronx County, New York",136365,77150,59215
0500000US36007,"Broome County, New York",73700,38215,35485
0500000US36009,"Cattaraugus County, New York",28815,14835,13980
0500000US36011,"Cayuga County, New York",31110,16280,14830
0500000US36013,"Chautauqua County, New York",48315,24910,23405
0500000US36015,"Chemung County, New York",33395,16730,16665
0500000US36017,"Chenango County, New York",17650,9390,8260
0500000US36019,"Clinton County, New York",29480,15225,14255
0500000US36021,"Columbia County, New York",23795,12435,11360
0500000US36023,"Cortland County, New York",18115,9335,8780
0500000US36025,"Delaware County, New York",15700,8140,7555
0500000US36027,"Dutchess County, New York",111280,58415,52860
0500000US36029,"Erie County, New York",361015,183920,177095
0500000US36031,"Essex County, New York",13875,6895,6980
0500000US36033,"Franklin County, New York",16275,8555,7720
0500000US36035,"Fulton County, New York",20285,9890,10395
0500000US36037,"Genesee County, New York",25740,13585,12155
0500000US36039,"Greene County, New York",16555,8355,8200
0500000US36041,"Hamilton County, New York",1725,835,885
0500000US36043,"Herkimer County, New York",24115,12300,11815
0500000US36045,"Jefferson County, New York",43630,24770,18855
0500000US36047,"Kings County, New York",231150,142430,88725
0500000US36049,"Lewis County, New York",10130,5575,4555
0500000US36051,"Livingston County, New York",25645,13010,12635
0500000US36053,"Madison County, New York",27535,14010,13525
0500000US36055,"Monroe County, New York",295440,149995,145450
0500000US36057,"Montgomery County, New York",17650,9090,8560
0500000US36059,"Nassau County, New York",467595,240720,226870
0500000US36061,"New York County, New York",62815,40270,22545
0500000US36063,"Niagara County, New York",85840,43600,42240
0500000US36065,"Oneida County, New York",87685,44740,42945
0500000US36067,"Onondaga County, New York",181300,92385,88915
0500000US36069,"Ontario County, New York",44710,22890,21820
0500000US36071,"Orange County, New York",132410,69200,63210
0500000US36073,"Orleans County, New York",15790,8105,7685
0500000US36075,"Oswego County, New York",44475,23095,21380
0500000US36077,"Otsego County, New York",21475,10375,11100
0500000US36079,"Putnam County, New York",39725,20590,19135
0500000US36081,"Queens County, New York",364875,213350,151530
0500000US36083,"Rensselaer County, New York",66190,33115,33075
0500000US36085,"Richmond County, New York",121240,66170,55070
0500000US36087,"Rockland County, New York",106235,55540,50695
0500000US36089,"St. Lawrence County, New York",35620,18505,17115
0500000US36091,"Saratoga County, New York",96755,50940,45810
0500000US36093,"Schenectady County, New York",62970,32020,30950
0500000US36095,"Schoharie County, New York",11855,6085,5770
0500000US36097,"Schuyler County, New York",7180,3690,3495
0500000US36099,"Seneca County, New York",12990,6525,6465
0500000US36101,"Steuben County, New York",35890,18765,17125
0500000US36103,"Suffolk County, New York",591740,307355,284385
0500000US36105,"Sullivan County, New York",26010,13470,12540
0500000US36107,"Tioga County, New York",21275,11375,9900
0500000US36109,"Tompkins County, New York",30850,15625,15230
0500000US36111,"Ulster County, New York",69595,35405,34190
0500000US36113,"Warren County, New York",26690,13545,13150
0500000US36115,"Washington County, New York",23860,12295,11570
0500000US36117,"Wayne County, New York",38600,20090,18510
0500000US36119,"Westchester County, New York",281955,144390,137560
0500000US36121,"Wyoming County, New York",15675,8430,7245
0500000US36123,"Yates County, New York",8650,4410,4240
0500000US37001,"Alamance County, North Carolina",60235,30195,30040
0500000US37003,"Alexander County, North Carolina",13905,7370,6535
0500000US37005,"Alleghany County, North Carolina",3535,1970,1565
0500000US37007,"Anson County, North Carolina",8335,4115,4215
0500000US37009,"Ashe County, North Carolina",9750,5295,4455
0500000US37011,"Avery County, North Carolina",5795,3055,2745
0500000US37013,"Beaufort County, North Carolina",16290,8470,7820
0500000US37015,"Bertie County, North Carolina",6495,3050,3445
0500000US37017,"Bladen County, North Carolina",11675,5725,5945
0500000US37019,"Brunswick County, North Carolina",36605,19120,17485
0500000US37021,"Buncombe County, North Carolina",93035,46320,46710
0500000US37023,"Burke County, North Carolina",32760,16765,16000
0500000US37025,"Cabarrus County, North Carolina",70545,36440,34110
0500000US37027,"Caldwell County, North Carolina",30460,16185,14275
0500000US37029,"Camden County, North Carolina",3925,1995,1930
0500000US37031,"Carteret County, North Carolina",25675,13235,12440
0500000US37033,"Caswell County, North Carolina",7565,3675,3885
0500000US37035,"Catawba County, North Carolina",62725,32840,29890
0500000US37037,"Chatham County, North Carolina",23305,11990,11310
0500000US37039,"Cherokee County, North Carolina",8755,4480,4275
0500000US37041,"Chowan County, North Carolina",4540,2265,2275
0500000US37043,"Clay County, North Carolina",3490,1760,1735
0500000US37045,"Cleveland County, North Carolina",35080,17710,17375
0500000US37047,"Columbus County, North Carolina",18115,8555,9560
0500000US37049,"Craven County, North Carolina",36790,20245,16540
0500000US37051,"Cumberland County, North Carolina",122775,64570,58205
0500000US37053,"Currituck County, North Carolina",10025,5320,4710
0500000US37055,"Dare County, North Carolina",14900,7890,7010
0500000US37057,"Davidson County, North Carolina",64610,34405,30205
0500000US37059,"Davie County, North Carolina",15750,7985,7770
0500000US37061,"Duplin County, North Carolina",20385,10500,9880
0500000US37063,"Durham County, North Carolina",105175,51190,53985
0500000US37065,"Edgecombe County, North Carolina",18530,8770,9760
0500000US37067,"Forsyth County, North Carolina",136170,68560,67605
0500000US37069,"Franklin County, North Carolina",22495,11550,10940
0500000US37071,"Gaston County, North Carolina",80115,41090,39030
0500000US37073,"Gates County, North Carolina",4585,2300,2280
0500000US37075,"Graham County, North Carolina",2825,1360,1470
0500000US37077,"Granville County, North Carolina",21990,12095,9900
0500000US37079,"Greene County, North Carolina",7310,3695,3610
0500000US37081,"Guilford County, North Carolina",196185,99410,96775
0500000US37083,"Halifax County, North Carolina",17010,7745,9270
0500000US37085,"Harnett County, North Carolina",42195,22800,19390
0500000US37087,"Haywood County, North Carolina",21535,10795,10735
0500000US37089,"Henderson County, North Carolina",37420,19485,17935
0500000US37091,"Hertford County, North Carolina",7260,3430,3830
0500000US37093,"Hoke County, North Carolina",16955,8775,8180
0500000US37095,"Hyde County, North Carolina",1405,680,725
0500000US37097,"Iredell County, North Carolina",62130,33750,28375
0500000US37099,"Jackson County, North Carolina",14390,7315,7070
0500000US37101,"Johnston County, North Carolina",67220,35230,31990
0500000US37103,"Jones County, North Carolina",3255,1570,1685
0500000US37105,"Lee County, North Carolina",21935,11660,10280
0500000US37107,"Lenoir County, North Carolina",19945,9895,10050
0500000US37109,"Lincoln County, North Carolina",30940,16395,14545
0500000US37111,"McDowell County, North Carolina",15455,8235,7215
0500000US37113,"Macon County, North Carolina",11630,5925,5705
0500000US37115,"Madison County, North Carolina",6980,3430,3550
0500000US37117,"Martin County, North Carolina",7990,3730,4260
0500000US37119,"Mecklenburg County, North Carolina",373280,190930,182345
0500000US37121,"Mitchell County, North Carolina",5265,2910,2350
0500000US37123,"Montgomery County, North Carolina",8840,4530,4310
0500000US37125,"Moore County, North Carolina",30955,16445,14510
0500000US37127,"Nash County, North Carolina",36330,17785,18545
0500000US37129,"New Hanover County, North Carolina",83485,42290,41195
0500000US37131,"Northampton County, North Carolina",6500,2930,3575
0500000US37133,"Onslow County, North Carolina",66910,41095,25815
0500000US37135,"Orange County, North Carolina",47305,23450,23855
0500000US37137,"Pamlico County, North Carolina",4235,1960,2275
0500000US37139,"Pasquotank County, North Carolina",15250,7820,7430
0500000US37141,"Pender County, North Carolina",19010,10045,8970
0500000US37143,"Perquimans County, North Carolina",4075,2005,2065
0500000US37145,"Person County, North Carolina",14830,7545,7290
0500000US37147,"Pitt County, North Carolina",68295,33150,35145
0500000US37149,"Polk County, North Carolina",6415,3340,3075
0500000US37151,"Randolph County, North Carolina",56330,29715,26615
0500000US37153,"Richmond County, North Carolina",14210,6940,7270
0500000US37155,"Robeson County, North Carolina",41245,19500,21740
0500000US37157,"Rockingham County, North Carolina",33440,16780,16660
0500000US37159,"Rowan County, North Carolina",50595,25805,24795
0500000US37161,"Rutherford County, North Carolina",21985,11215,10765
0500000US37163,"Sampson County, North Carolina",22925,11945,10980
0500000US37165,"Scotland County, North Carolina",10265,4980,5280
0500000US37167,"Stanly County, North Carolina",22535,11410,11125
0500000US37169,"Stokes County, North Carolina",17935,9150,8785
0500000US37171,"Surry County, North Carolina",27470,13915,13555
0500000US37173,"Swain County, North Carolina",4705,2540,2165
0500000US37175,"Transylvania County, North Carolina",11145,5620,5525
0500000US37177,"Tyrrell County, North Carolina",1205,705,500
0500000US37179,"Union County, North Carolina",78420,42365,36055
0500000US37181,"Vance County, North Carolina",15115,7145,7970
0500000US37183,"Wake County, North Carolina",380850,200635,180215
0500000US37185,"Warren County, North Carolina",6035,2975,3060
0500000US37187,"Washington County, North Carolina",3640,1725,1915
0500000US37189,"Watauga County, North Carolina",19660,10085,9575
0500000US37191,"Wayne County, North Carolina",46630,24270,22360
0500000US37193,"Wilkes County, North Carolina",23245,12280,10965
0500000US37195,"Wilson County, North Carolina",29320,14520,14795
0500000US37197,"Yadkin County, North Carolina",14665,7385,7280
0500000US37199,"Yancey County, North Carolina",5965,3290,2680
0500000US38001,"Adams County, North Dakota",905,435,470
0500000US38003,"Barnes County, North Dakota",4575,2465,2105
0500000US38005,"Benson County, North Dakota",1915,945,970
0500000US38007,"Billings County, North Dakota",240,120,120
0500000US38009,"Bottineau County, North Dakota",2355,1310,1045
0500000US38011,"Bowman County, North Dakota",1345,705,640
0500000US38013,"Burke County, North Dakota",735,445,290
0500000US38015,"Burleigh County, North Dakota",39070,19760,19310
0500000US38017,"Cass County, North Dakota",75875,40070,35805
0500000US38019,"Cavalier County, North Dakota",1435,795,635
0500000US38021,"Dickey County, North Dakota",1965,1035,925
0500000US38023,"Divide County, North Dakota",810,495,315
0500000US38025,"Dunn County, North Dakota",1265,685,575
0500000US38027,"Eddy County, North Dakota",880,425,450
0500000US38029,"Emmons County, North Dakota",1095,535,560
0500000US38031,"Foster County, North Dakota",1430,800,625
0500000US38033,"Golden Valley County, North Dakota",600,305,295
0500000US38035,"Grand Forks County, North Dakota",31405,16560,14845
0500000US38037,"Grant County, North Dakota",780,350,435
0500000US38039,"Griggs County, North Dakota",970,530,440
0500000US38041,"Hettinger County, North Dakota",860,465,395
0500000US38043,"Kidder County, North Dakota",780,430,345
0500000US38045,"LaMoure County, North Dakota",1525,840,685
0500000US38047,"Logan County, North Dakota",575,290,285
0500000US38049,"McHenry County, North Dakota",2060,1165,900
0500000US38051,"McIntosh County, North Dakota",845,460,385
0500000US38053,"McKenzie County, North Dakota",2565,1455,1110
0500000US38055,"McLean County, North Dakota",3355,1760,1590
0500000US38057,"Mercer County, North Dakota",3435,1945,1485
0500000US38059,"Morton County, North Dakota",12985,6820,6165
0500000US38061,"Mountrail County, North Dakota",3055,1695,1355
0500000US38063,"Nelson County, North Dakota",1120,640,480
0500000US38065,"Oliver County, North Dakota",555,320,235
0500000US38067,"Pembina County, North Dakota",2955,1640,1315
0500000US38069,"Pierce County, North Dakota",1725,880,845
0500000US38071,"Ramsey County, North Dakota",4910,2620,2290
0500000US38073,"Ransom County, North Dakota",2095,1040,1060
0500000US38075,"Renville County, North Dakota",1015,575,445
0500000US38077,"Richland County, North Dakota",6955,3865,3090
0500000US38079,"Rolette County, North Dakota",3985,1790,2195
0500000US38081,"Sargent County, North Dakota",1530,845,685
0500000US38083,"Sheridan County, North Dakota",390,195,195
0500000US38085,"Sioux County, North Dakota",835,370,465
0500000US38087,"Slope County, North Dakota",245,155,90
0500000US38089,"Stark County, North Dakota",11675,6425,5250
0500000US38091,"Steele County, North Dakota",735,420,315
0500000US38093,"Stutsman County, North Dakota",9115,4830,4285
0500000US38095,"Towner County, North Dakota",820,420,400
0500000US38097,"Traill County, North Dakota",3370,1790,1575
0500000US38099,"Walsh County, North Dakota",4610,2545,2070
0500000US38101,"Ward County, North Dakota",29635,16505,13130
0500000US38103,"Wells County, North Dakota",1405,720,680
0500000US38105,"Williams County, North Dakota",10765,6280,4485
0500000US39001,"Adams County, Ohio",8190,4115,4075
0500000US39003,"Allen County, Ohio",41065,21645,19415
0500000US39005,"Ashland County, Ohio",20025,10050,9975
0500000US39007,"Ashtabula County, Ohio",35865,19015,16850
0500000US39009,"Athens County, Ohio",18740,9505,9235
0500000US39011,"Auglaize County, Ohio",19485,10410,9070
0500000US39013,"Belmont County, Ohio",26515,14125,12390
0500000US39015,"Brown County, Ohio",15960,7955,8005
0500000US39017,"Butler County, Ohio",149600,78030,71570
0500000US39019,"Carroll County, Ohio",10760,6095,4665
0500000US39021,"Champaign County, Ohio",15450,8275,7180
0500000US39023,"Clark County, Ohio",51250,26075,25175
0500000US39025,"Clermont County, Ohio",83315,44530,38790
0500000US39027,"Clinton County, Ohio",15825,8190,7635
0500000US39029,"Columbiana County, Ohio",40210,21060,19150
0500000US39031,"Coshocton County, Ohio",12905,6885,6020
0500000US39033,"Crawford County, Ohio",15590,7730,7860
0500000US39035,"Cuyahoga County, Ohio",473150,235460,237690
0500000US39037,"Darke County, Ohio",20570,10805,9765
0500000US39039,"Defiance County, Ohio",15725,8265,7460
0500000US39041,"Delaware County, Ohio",76540,41195,35345
0500000US39043,"Erie County, Ohio",30550,15185,15360
0500000US39045,"Fairfield County, Ohio",60230,31470,28760
0500000US39047,"Fayette County, Ohio",10695,5415,5280
0500000US39049,"Franklin County, Ohio",489660,249220,240440
0500000US39051,"Fulton County, Ohio",17860,9235,8625
0500000US39053,"Gallia County, Ohio",10375,5360,5015
0500000US39055,"Geauga County, Ohio",38095,20210,17885
0500000US39057,"Greene County, Ohio",67290,35680,31610
0500000US39059,"Guernsey County, Ohio",14350,7715,6640
0500000US39061,"Hamilton County, Ohio",314505,159575,154930
0500000US39063,"Hancock County, Ohio",31555,16305,15250
0500000US39065,"Hardin County, Ohio",10830,5660,5170
0500000US39067,"Harrison County, Ohio",5780,3155,2625
0500000US39069,"Henry County, Ohio",11290,5945,5345
0500000US39071,"Highland County, Ohio",14845,7965,6880
0500000US39073,"Hocking County, Ohio",10685,5545,5140
0500000US39075,"Holmes County, Ohio",10070,5785,4285
0500000US39077,"Huron County, Ohio",23015,11785,11230
0500000US39079,"Jackson County, Ohio",11000,5835,5165
0500000US39081,"Jefferson County, Ohio",24675,12470,12205
0500000US39083,"Knox County, Ohio",22320,11705,10615
0500000US39085,"Lake County, Ohio",104135,53790,50345
0500000US39087,"Lawrence County, Ohio",22425,11520,10910
0500000US39089,"Licking County, Ohio",67570,35045,32525
0500000US39091,"Logan County, Ohio",16850,8875,7975
0500000US39093,"Lorain County, Ohio",117345,59505,57840
0500000US39095,"Lucas County, Ohio",167195,83545,83650
0500000US39097,"Madison County, Ohio",16330,8825,7505
0500000US39099,"Mahoning County, Ohio",89850,44725,45125
0500000US39101,"Marion County, Ohio",23820,12670,11150
0500000US39103,"Medina County, Ohio",76470,40700,35770
0500000US39105,"Meigs County, Ohio",7535,3925,3605
0500000US39107,"Mercer County, Ohio",17325,9445,7885
0500000US39109,"Miami County, Ohio",42960,22395,20565
0500000US39111,"Monroe County, Ohio",4955,2810,2145
0500000US39113,"Montgomery County, Ohio",198645,99910,98740
0500000US39115,"Morgan County, Ohio",4980,2615,2365
0500000US39117,"Morrow County, Ohio",13965,7245,6715
0500000US39119,"Muskingum County, Ohio",32145,16030,16115
0500000US39121,"Noble County, Ohio",3650,1995,1650
0500000US39123,"Ottawa County, Ohio",17400,9305,8090
0500000US39125,"Paulding County, Ohio",7470,4085,3390
0500000US39127,"Perry County, Ohio",13230,7245,5985
0500000US39129,"Pickaway County, Ohio",20455,10825,9630
0500000US39131,"Pike County, Ohio",8915,4640,4270
0500000US39133,"Portage County, Ohio",67760,34810,32950
0500000US39135,"Preble County, Ohio",17280,9075,8200
0500000US39137,"Putnam County, Ohio",15630,8105,7520
0500000US39139,"Richland County, Ohio",46750,23985,22765
0500000US39141,"Ross County, Ohio",26225,13735,12490
0500000US39143,"Sandusky County, Ohio",24540,12465,12075
0500000US39145,"Scioto County, Ohio",24730,12130,12600
0500000US39147,"Seneca County, Ohio",22230,11410,10820
0500000US39149,"Shelby County, Ohio",20345,10735,9610
0500000US39151,"Stark County, Ohio",150215,76455,73765
0500000US39153,"Summit County, Ohio",225725,116040,109685
0500000US39155,"Trumbull County, Ohio",77185,39180,38005
