year,state,state_po,county_name,county_fips,office,candidate,party,demVotes,repVotes,totalvotes
2012,CALIFORNIA,CA,TEHAMA,6103,PRESIDENT,BARACK OBAMA,DEMOCRAT,7934,15043,22977
2012,CALIFORNIA,CA,TEHAMA,6103,PRESIDENT,MITT ROMNEY,REPUBLICAN,14235,8742,22977
2012,CALIFORNIA,CA,TRINITY,6105,PRESIDENT,MITT ROMNEY,REPUBLICAN,2716,2958,5674
2012,CALIFORNIA,CA,TULARE,6107,PRESIDENT,MITT ROMNEY,REPUBLICAN,56956,44144,101100
2012,CALIFORNIA,CA,TUOLUMNE,6109,PRESIDENT,MITT ROMNEY,REPUBLICAN,13880,10807,24687
2012,CALIFORNIA,CA,VENTURA,6111,PRESIDENT,MITT ROMNEY,REPUBLICAN,147958,179016,326974
2012,CALIFORNIA,CA,YOLO,6113,PRESIDENT,BARACK OBAMA,DEMOCRAT,48715,25760,74475
2012,CALIFORNIA,CA,YUBA,6115,PRESIDENT,BARACK OBAMA,DEMOCRAT,7711,11989,19700
2012,COLORADO,CO,ADAMS,8001,PRESIDENT,BARACK OBAMA,DEMOCRAT,100649,75581,176230
2012,COLORADO,CO,ALAMOSA,8003,PRESIDENT,BARACK OBAMA,DEMOCRAT,3811,2904,6715
2012,COLORADO,CO,ARAPAHOE,8005,PRESIDENT,BARACK OBAMA,DEMOCRAT,153905,131611,285516
2012,COLORADO,CO,ARAPAHOE,8005,PRESIDENT,MITT ROMNEY,REPUBLICAN,125588,159928,285516
2012,COLORADO,CO,ARCHULETA,8007,PRESIDENT,MITT ROMNEY,REPUBLICAN,3872,2862,6734
2012,COLORADO,CO,BACA,8009,PRESIDENT,MITT ROMNEY,REPUBLICAN,1559,547,2106
2012,COLORADO,CO,BENT,8011,PRESIDENT,MITT ROMNEY,REPUBLICAN,1075,867,1942
2012,COLORADO,CO,BOULDER,8013,PRESIDENT,MITT ROMNEY,REPUBLICAN,49981,129518,179499
2012,COLORADO,CO,BROOMFIELD,8014,PRESIDENT,BARACK OBAMA,DEMOCRAT,16966,15811,32777
2012,COLORADO,CO,CHAFFEE,8015,PRESIDENT,BARACK OBAMA,DEMOCRAT,5086,5376,10462
2012,COLORADO,CO,CHEYENNE,8017,PRESIDENT,BARACK OBAMA,DEMOCRAT,172,921,1093
2012,COLORADO,CO,CLEAR CREEK,8019,PRESIDENT,BARACK OBAMA,DEMOCRAT,3119,2624,5743
2012,COLORADO,CO,CONEJOS,8021,PRESIDENT,BARACK OBAMA,DEMOCRAT,2213,1888,4101
2012,COLORADO,CO,CONEJOS,8021,PRESIDENT,MITT ROMNEY,REPUBLICAN,1835,2266,4101
2012,COLORADO,CO,COSTILLA,8023,PRESIDENT,MITT ROMNEY,REPUBLICAN,446,1391,1837
2012,COLORADO,CO,CROWLEY,8025,PRESIDENT,MITT ROMNEY,REPUBLICAN,924,578,1502
2012,COLORADO,CO,CUSTER,8027,PRESIDENT,MITT ROMNEY,REPUBLICAN,1788,927,2715
2012,COLORADO,CO,DELTA,8029,PRESIDENT,MITT ROMNEY,REPUBLICAN,10915,5010,15925
2012,COLORADO,CO,DENVER,8031,PRESIDENT,BARACK OBAMA,DEMOCRAT,222018,79676,301694
2012,COLORADO,CO,DOLORES,8033,PRESIDENT,BARACK OBAMA,DEMOCRAT,334,911,1245
2012,COLORADO,CO,DOUGLAS,8035,PRESIDENT,BARACK OBAMA,DEMOCRAT,60991,106790,167781
2012,COLORADO,CO,EAGLE,8037,PRESIDENT,BARACK OBAMA,DEMOCRAT,12792,9876,22668
2012,COLORADO,CO,ELBERT,8039,PRESIDENT,BARACK OBAMA,DEMOCRAT,3603,10575,14178
2012,COLORADO,CO,ELBERT,8039,PRESIDENT,MITT ROMNEY,REPUBLICAN,10266,3912,14178
2012,COLORADO,CO,EL PASO,8041,PRESIDENT,MITT ROMNEY,REPUBLICAN,170952,119223,290175
2012,COLORADO,CO,FREMONT,8043,PRESIDENT,MITT ROMNEY,REPUBLICAN,13174,7242,20416
2012,COLORADO,CO,GARFIELD,8045,PRESIDENT,MITT ROMNEY,REPUBLICAN,12535,11873,24408
2012,COLORADO,CO,GILPIN,8047,PRESIDENT,MITT ROMNEY,REPUBLICAN,1346,1992,3338
2012,COLORADO,CO,GRAND,8049,PRESIDENT,BARACK OBAMA,DEMOCRAT,3684,4503,8187
2012,COLORADO,CO,GUNNISON,8051,PRESIDENT,BARACK OBAMA,DEMOCRAT,5044,3623,8667
2012,COLORADO,CO,HINSDALE,8053,PRESIDENT,BARACK OBAMA,DEMOCRAT,229,371,600
2012,COLORADO,CO,HUERFANO,8055,PRESIDENT,BARACK OBAMA,DEMOCRAT,1953,1761,3714
2012,COLORADO,CO,JACKSON,8057,PRESIDENT,BARACK OBAMA,DEMOCRAT,216,632,848
2012,COLORADO,CO,JACKSON,8057,PRESIDENT,MITT ROMNEY,REPUBLICAN,600,248,848
2012,COLORADO,CO,JEFFERSON,8059,PRESIDENT,MITT ROMNEY,REPUBLICAN,144197,166855,311052
2012,COLORADO,CO,KIOWA,8061,PRESIDENT,MITT ROMNEY,REPUBLICAN,677,144,821
2012,COLORADO,CO,KIT CARSON,8063,PRESIDENT,MITT ROMNEY,REPUBLICAN,2785,917,3702
2012,COLORADO,CO,LAKE,8065,PRESIDENT,MITT ROMNEY,REPUBLICAN,1098,1942,3040
2012,COLORADO,CO,LA PLATA,8067,PRESIDENT,BARACK OBAMA,DEMOCRAT,15489,13695,29184
2012,COLORADO,CO,LARIMER,8069,PRESIDENT,BARACK OBAMA,DEMOCRAT,92747,87433,180180
2012,COLORADO,CO,LAS ANIMAS,8071,PRESIDENT,BARACK OBAMA,DEMOCRAT,3445,3417,6862
2012,COLORADO,CO,LINCOLN,8073,PRESIDENT,BARACK OBAMA,DEMOCRAT,552,1735,2287
2012,COLORADO,CO,LOGAN,8075,PRESIDENT,BARACK OBAMA,DEMOCRAT,2712,6412,9124
2012,COLORADO,CO,LOGAN,8075,PRESIDENT,MITT ROMNEY,REPUBLICAN,6179,2945,9124
2012,COLORADO,CO,MESA,8077,PRESIDENT,MITT ROMNEY,REPUBLICAN,47472,25475,72947
2012,COLORADO,CO,MINERAL,8079,PRESIDENT,MITT ROMNEY,REPUBLICAN,344,306,650
2012,COLORADO,CO,MOFFAT,8081,PRESIDENT,MITT ROMNEY,REPUBLICAN,4695,1473,6168
2012,COLORADO,CO,MONTEZUMA,8083,PRESIDENT,MITT ROMNEY,REPUBLICAN,7401,4917,12318
2012,COLORADO,CO,MONTROSE,8085,PRESIDENT,BARACK OBAMA,DEMOCRAT,6138,13992,20130
2012,COLORADO,CO,MORGAN,8087,PRESIDENT,BARACK OBAMA,DEMOCRAT,3912,6865,10777
2012,COLORADO,CO,OTERO,8089,PRESIDENT,BARACK OBAMA,DEMOCRAT,3647,4545,8192
2012,COLORADO,CO,OURAY,8091,PRESIDENT,BARACK OBAMA,DEMOCRAT,1646,1556,3202
2012,COLORADO,CO,PARK,8093,PRESIDENT,BARACK OBAMA,DEMOCRAT,3862,5504,9366
2012,COLORADO,CO,PARK,8093,PRESIDENT,MITT ROMNEY,REPUBLICAN,5236,4130,9366
2012,COLORADO,CO,PHILLIPS,8095,PRESIDENT,MITT ROMNEY,REPUBLICAN,1637,628,2265
2012,COLORADO,CO,PITKIN,8097,PRESIDENT,MITT ROMNEY,REPUBLICAN,3024,7051,10075
2012,COLORADO,CO,PROWERS,8099,PRESIDENT,MITT ROMNEY,REPUBLICAN,3230,1633,4863
2012,COLORADO,CO,PUEBLO,8101,PRESIDENT,MITT ROMNEY,REPUBLICAN,31894,44300,76194
2012,COLORADO,CO,RIO BLANCO,8103,PRESIDENT,BARACK OBAMA,DEMOCRAT,568,2801,3369
2012,COLORADO,CO,RIO GRANDE,8105,PRESIDENT,BARACK OBAMA,DEMOCRAT,2478,3055,5533
2012,COLORADO,CO,ROUTT,8107,PRESIDENT,BARACK OBAMA,DEMOCRAT,7547,5770,13317
2012,COLORADO,CO,SAGUACHE,8109,PRESIDENT,BARACK OBAMA,DEMOCRAT,1864,1066,2930
2012,COLORADO,CO,SAN JUAN,8111,PRESIDENT,BARACK OBAMA,DEMOCRAT,266,240,506
2012,COLORADO,CO,SAN JUAN,8111,PRESIDENT,MITT ROMNEY,REPUBLICAN,212,294,506
2012,COLORADO,CO,SAN MIGUEL,8113,PRESIDENT,MITT ROMNEY,REPUBLICAN,1154,3102,4256
2012,COLORADO,CO,SEDGWICK,8115,PRESIDENT,MITT ROMNEY,REPUBLICAN,881,457,1338
2012,COLORADO,CO,SUMMIT,8117,PRESIDENT,MITT ROMNEY,REPUBLICAN,5571,9741,15312
2012,COLORADO,CO,TELLER,8119,PRESIDENT,MITT ROMNEY,REPUBLICAN,8702,4705,13407
2012,COLORADO,CO,WASHINGTON,8121,PRESIDENT,BARACK OBAMA,DEMOCRAT,468,2123,2591
2012,COLORADO,CO,WELD,8123,PRESIDENT,BARACK OBAMA,DEMOCRAT,49050,66816,115866
2012,COLORADO,CO,YUMA,8125,PRESIDENT,BARACK OBAMA,DEMOCRAT,987,3590,4577
2012,CONNECTICUT,CT,FAIRFIELD,9001,PRESIDENT,BARACK OBAMA,DEMOCRAT,217294,178836,396130
2012,CONNECTICUT,CT,HARTFORD,9003,PRESIDENT,BARACK OBAMA,DEMOCRAT,244639,147601,392240
2012,CONNECTICUT,CT,HARTFORD,9003,PRESIDENT,MITT ROMNEY,REPUBLICAN,143238,249002,392240
2012,CONNECTICUT,CT,LITCHFIELD,9005,PRESIDENT,MITT ROMNEY,REPUBLICAN,47201,45226,92427
2012,CONNECTICUT,CT,MIDDLESEX,9007,PRESIDENT,MITT ROMNEY,REPUBLICAN,34591,48947,83538
2012,CONNECTICUT,CT,NEW HAVEN,9009,PRESIDENT,MITT ROMNEY,REPUBLICAN,138357,222669,361026
2012,CONNECTICUT,CT,NEW LONDON,9011,PRESIDENT,MITT ROMNEY,REPUBLICAN,46119,68983,115102
2012,CONNECTICUT,CT,TOLLAND,9013,PRESIDENT,BARACK OBAMA,DEMOCRAT,25957,20631,46588
2012,CONNECTICUT,CT,WINDHAM,9015,PRESIDENT,BARACK OBAMA,DEMOCRAT,25957,20537,46494
2012,DELAWARE,DE,KENT,10001,PRESIDENT,BARACK OBAMA,DEMOCRAT,35527,33169,68696
2012,DELAWARE,DE,NEW CASTLE,10003,PRESIDENT,BARACK OBAMA,DEMOCRAT,167082,84930,252012
2012,DELAWARE,DE,SUSSEX,10005,PRESIDENT,BARACK OBAMA,DEMOCRAT,39975,53254,93229
2012,DELAWARE,DE,SUSSEX,10005,PRESIDENT,MITT ROMNEY,REPUBLICAN,52119,41110,93229
2012,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,11001,PRESIDENT,MITT ROMNEY,REPUBLICAN,21381,272383,293764
2012,FLORIDA,FL,ALACHUA,12001,PRESIDENT,MITT ROMNEY,REPUBLICAN,48797,71621,120418
2012,FLORIDA,FL,BAKER,12003,PRESIDENT,MITT ROMNEY,REPUBLICAN,8975,2393,11368
2012,FLORIDA,FL,BAY,12005,PRESIDENT,MITT ROMNEY,REPUBLICAN,56876,22985,79861
2012,FLORIDA,FL,BRADFORD,12007,PRESIDENT,BARACK OBAMA,DEMOCRAT,3325,8310,11635
2012,FLORIDA,FL,BREVARD,12009,PRESIDENT,BARACK OBAMA,DEMOCRAT,122993,162566,285559
2012,FLORIDA,FL,BROWARD,12011,PRESIDENT,BARACK OBAMA,DEMOCRAT,508312,248110,756422
2012,FLORIDA,FL,CALHOUN,12013,PRESIDENT,BARACK OBAMA,DEMOCRAT,1664,4488,6152
2012,FLORIDA,FL,CHARLOTTE,12015,PRESIDENT,BARACK OBAMA,DEMOCRAT,35906,48776,84682
2012,FLORIDA,FL,CHARLOTTE,12015,PRESIDENT,MITT ROMNEY,REPUBLICAN,47996,36686,84682
2012,FLORIDA,FL,CITRUS,12017,PRESIDENT,MITT ROMNEY,REPUBLICAN,44662,29273,73935
2012,FLORIDA,FL,CLAY,12019,PRESIDENT,MITT ROMNEY,REPUBLICAN,70022,26567,96589
2012,FLORIDA,FL,COLLIER,12021,PRESIDENT,MITT ROMNEY,REPUBLICAN,96520,52592,149112
2012,FLORIDA,FL,COLUMBIA,12023,PRESIDENT,MITT ROMNEY,REPUBLICAN,18429,8734,27163
2012,FLORIDA,FL,DESOTO,12027,PRESIDENT,BARACK OBAMA,DEMOCRAT,4174,5691,9865
2012,FLORIDA,FL,DIXIE,12029,PRESIDENT,BARACK OBAMA,DEMOCRAT,1798,5143,6941
2012,FLORIDA,FL,DUVAL,12031,PRESIDENT,BARACK OBAMA,DEMOCRAT,196737,215111,411848
2012,FLORIDA,FL,ESCAMBIA,12033,PRESIDENT,BARACK OBAMA,DEMOCRAT,58185,90317,148502
2012,FLORIDA,FL,FLAGLER,12035,PRESIDENT,BARACK OBAMA,DEMOCRAT,23207,27388,50595
2012,FLORIDA,FL,FLAGLER,12035,PRESIDENT,MITT ROMNEY,REPUBLICAN,26969,23626,50595
2012,FLORIDA,FL,FRANKLIN,12037,PRESIDENT,MITT ROMNEY,REPUBLICAN,3570,1904,5474
2012,FLORIDA,FL,GADSDEN,12039,PRESIDENT,MITT ROMNEY,REPUBLICAN,6630,15869,22499
2012,FLORIDA,FL,GILCHRIST,12041,PRESIDENT,MITT ROMNEY,REPUBLICAN,5917,1992,7909
2012,FLORIDA,FL,GLADES,12043,PRESIDENT,MITT ROMNEY,REPUBLICAN,2344,1645,3989
2012,FLORIDA,FL,GULF,12045,PRESIDENT,BARACK OBAMA,DEMOCRAT,2014,5094,7108
2012,FLORIDA,FL,HAMILTON,12047,PRESIDENT,BARACK OBAMA,DEMOCRAT,2228,3179,5407
2012,FLORIDA,FL,HARDEE,12049,PRESIDENT,BARACK OBAMA,DEMOCRAT,2463,4763,7226
2012,FLORIDA,FL,HENDRY,12051,PRESIDENT,BARACK OBAMA,DEMOCRAT,4751,5434,10185
2012,FLORIDA,FL,HERNANDO,12053,PRESIDENT,BARACK OBAMA,DEMOCRAT,37830,45837,83667
2012,FLORIDA,FL,HERNANDO,12053,PRESIDENT,MITT ROMNEY,REPUBLICAN,44938,38729,83667
2012,FLORIDA,FL,HIGHLANDS,12055,PRESIDENT,MITT ROMNEY,REPUBLICAN,25915,16529,42444
2012,FLORIDA,FL,HILLSBOROUGH,12057,PRESIDENT,MITT ROMNEY,REPUBLICAN,250186,291916,542102
2012,FLORIDA,FL,HOLMES,12059,PRESIDENT,MITT ROMNEY,REPUBLICAN,6919,1355,8274
2012,FLORIDA,FL,INDIAN RIVER,12061,PRESIDENT,MITT ROMNEY,REPUBLICAN,43450,28014,71464
2012,FLORIDA,FL,JACKSON,12063,PRESIDENT,BARACK OBAMA,DEMOCRAT,7342,13599,20941
2012,FLORIDA,FL,JEFFERSON,12065,PRESIDENT,BARACK OBAMA,DEMOCRAT,3945,3863,7808
2012,FLORIDA,FL,LAFAYETTE,12067,PRESIDENT,BARACK OBAMA,DEMOCRAT,687,2712,3399
2012,FLORIDA,FL,LAKE,12069,PRESIDENT,BARACK OBAMA,DEMOCRAT,61799,89012,150811
2012,FLORIDA,FL,LEE,12071,PRESIDENT,BARACK OBAMA,DEMOCRAT,110157,156009,266166
2012,FLORIDA,FL,LEE,12071,PRESIDENT,MITT ROMNEY,REPUBLICAN,154163,112003,266166
2012,FLORIDA,FL,LEON,12073,PRESIDENT,MITT ROMNEY,REPUBLICAN,55805,92548,148353
2012,FLORIDA,FL,LEVY,12075,PRESIDENT,MITT ROMNEY,REPUBLICAN,12054,6345,18399
2012,FLORIDA,FL,LIBERTY,12077,PRESIDENT,MITT ROMNEY,REPUBLICAN,2301,983,3284
2012,FLORIDA,FL,MADISON,12079,PRESIDENT,MITT ROMNEY,REPUBLICAN,4474,4241,8715
2012,FLORIDA,FL,MANATEE,12081,PRESIDENT,BARACK OBAMA,DEMOCRAT,66503,86988,153491
2012,FLORIDA,FL,MARION,12083,PRESIDENT,BARACK OBAMA,DEMOCRAT,66831,94554,161385
2012,FLORIDA,FL,MARTIN,12085,PRESIDENT,BARACK OBAMA,DEMOCRAT,30107,48766,78873
2012,FLORIDA,FL,MIAMI-DADE,12086,PRESIDENT,BARACK OBAMA,DEMOCRAT,541440,336874,878314
2012,FLORIDA,FL,MONROE,12087,PRESIDENT,BARACK OBAMA,DEMOCRAT,19404,19653,39057
2012,FLORIDA,FL,MONROE,12087,PRESIDENT,MITT ROMNEY,REPUBLICAN,19234,19823,39057
2012,FLORIDA,FL,NASSAU,12089,PRESIDENT,MITT ROMNEY,REPUBLICAN,29929,10599,40528
2012,FLORIDA,FL,OKALOOSA,12091,PRESIDENT,MITT ROMNEY,REPUBLICAN,70168,24630,94798
2012,FLORIDA,FL,OKEECHOBEE,12093,PRESIDENT,MITT ROMNEY,REPUBLICAN,7328,4996,12324
2012,FLORIDA,FL,ORANGE,12095,PRESIDENT,MITT ROMNEY,REPUBLICAN,188589,277770,466359
2012,FLORIDA,FL,OSCEOLA,12097,PRESIDENT,BARACK OBAMA,DEMOCRAT,67239,41459,108698
2012,FLORIDA,FL,PALM BEACH,12099,PRESIDENT,BARACK OBAMA,DEMOCRAT,349651,251070,600721
2012,FLORIDA,FL,PASCO,12101,PRESIDENT,BARACK OBAMA,DEMOCRAT,98263,115310,213573
2012,FLORIDA,FL,PINELLAS,12103,PRESIDENT,BARACK OBAMA,DEMOCRAT,239104,218598,457702
2012,FLORIDA,FL,POLK,12105,PRESIDENT,BARACK OBAMA,DEMOCRAT,114622,134061,248683
2012,FLORIDA,FL,POLK,12105,PRESIDENT,MITT ROMNEY,REPUBLICAN,131577,117106,248683
2012,FLORIDA,FL,PUTNAM,12107,PRESIDENT,MITT ROMNEY,REPUBLICAN,19326,11998,31324
2012,FLORIDA,FL,ST. JOHNS,12109,PRESIDENT,MITT ROMNEY,REPUBLICAN,78513,36282,114795
2012,FLORIDA,FL,ST. LUCIE,12111,PRESIDENT,MITT ROMNEY,REPUBLICAN,56202,66825,123027
2012,FLORIDA,FL,SANTA ROSA,12113,PRESIDENT,MITT ROMNEY,REPUBLICAN,58186,18660,76846
2012,FLORIDA,FL,SARASOTA,12115,PRESIDENT,BARACK OBAMA,DEMOCRAT,95119,112361,207480
2012,FLORIDA,FL,SEMINOLE,12117,PRESIDENT,BARACK OBAMA,DEMOCRAT,96445,112175,208620
2012,FLORIDA,FL,SUMTER,12119,PRESIDENT,BARACK OBAMA,DEMOCRAT,19524,40955,60479
2012,FLORIDA,FL,SUWANNEE,12121,PRESIDENT,BARACK OBAMA,DEMOCRAT,4751,12878,17629
2012,FLORIDA,FL,TAYLOR,12123,PRESIDENT,BARACK OBAMA,DEMOCRAT,2764,6356,9120
2012,FLORIDA,FL,TAYLOR,12123,PRESIDENT,MITT ROMNEY,REPUBLICAN,6249,2871,9120
2012,FLORIDA,FL,UNION,12125,PRESIDENT,MITT ROMNEY,REPUBLICAN,3980,1413,5393
2012,FLORIDA,FL,VOLUSIA,12127,PRESIDENT,MITT ROMNEY,REPUBLICAN,117490,117046,234536
2012,FLORIDA,FL,WAKULLA,12129,PRESIDENT,MITT ROMNEY,REPUBLICAN,9290,5370,14660
2012,FLORIDA,FL,WALTON,12131,PRESIDENT,MITT ROMNEY,REPUBLICAN,21490,7004,28494
2012,FLORIDA,FL,WASHINGTON,12133,PRESIDENT,BARACK OBAMA,DEMOCRAT,2820,8179,10999
2012,GEORGIA,GA,APPLING,13001,PRESIDENT,BARACK OBAMA,DEMOCRAT,1758,5328,7086
2012,GEORGIA,GA,ATKINSON,13003,PRESIDENT,BARACK OBAMA,DEMOCRAT,930,1972,2902
2012,GEORGIA,GA,BACON,13005,PRESIDENT,BARACK OBAMA,DEMOCRAT,791,3140,3931
2012,GEORGIA,GA,BAKER,13007,PRESIDENT,BARACK OBAMA,DEMOCRAT,794,795,1589
2012,GEORGIA,GA,BAKER,13007,PRESIDENT,MITT ROMNEY,REPUBLICAN,785,804,1589
2012,GEORGIA,GA,BALDWIN,13009,PRESIDENT,MITT ROMNEY,REPUBLICAN,7589,8649,16238
2012,GEORGIA,GA,BANKS,13011,PRESIDENT,MITT ROMNEY,REPUBLICAN,5354,841,6195
2012,GEORGIA,GA,BARROW,13013,PRESIDENT,MITT ROMNEY,REPUBLICAN,18725,6474,25199
2012,GEORGIA,GA,BARTOW,13015,PRESIDENT,MITT ROMNEY,REPUBLICAN,26876,8926,35802
2012,GEORGIA,GA,BEN HILL,13017,PRESIDENT,BARACK OBAMA,DEMOCRAT,2512,3444,5956
2012,GEORGIA,GA,BERRIEN,13019,PRESIDENT,BARACK OBAMA,DEMOCRAT,1273,4928,6201
2012,GEORGIA,GA,BIBB,13021,PRESIDENT,BARACK OBAMA,DEMOCRAT,38585,26133,64718
2012,GEORGIA,GA,BLECKLEY,13023,PRESIDENT,BARACK OBAMA,DEMOCRAT,1269,3638,4907
2012,GEORGIA,GA,BRANTLEY,13025,PRESIDENT,BARACK OBAMA,DEMOCRAT,939,5063,6002
2012,GEORGIA,GA,BRANTLEY,13025,PRESIDENT,MITT ROMNEY,REPUBLICAN,4964,1038,6002
2012,GEORGIA,GA,BROOKS,13027,PRESIDENT,MITT ROMNEY,REPUBLICAN,3554,3188,6742
2012,GEORGIA,GA,BRYAN,13029,PRESIDENT,MITT ROMNEY,REPUBLICAN,9560,3893,13453
2012,GEORGIA,GA,BULLOCH,13031,PRESIDENT,MITT ROMNEY,REPUBLICAN,14174,9911,24085
2012,GEORGIA,GA,BURKE,13033,PRESIDENT,MITT ROMNEY,REPUBLICAN,4301,5478,9779
2012,GEORGIA,GA,BUTTS,13035,PRESIDENT,BARACK OBAMA,DEMOCRAT,2968,6413,9381
2012,GEORGIA,GA,CALHOUN,13037,PRESIDENT,BARACK OBAMA,DEMOCRAT,1298,890,2188
2012,GEORGIA,GA,CAMDEN,13039,PRESIDENT,BARACK OBAMA,DEMOCRAT,6377,11606,17983
2012,GEORGIA,GA,CANDLER,13043,PRESIDENT,BARACK OBAMA,DEMOCRAT,1157,2371,3528
2012,GEORGIA,GA,CARROLL,13045,PRESIDENT,BARACK OBAMA,DEMOCRAT,12688,28861,41549
2012,GEORGIA,GA,CARROLL,13045,PRESIDENT,MITT ROMNEY,REPUBLICAN,28280,13269,41549
2012,GEORGIA,GA,CATOOSA,13047,PRESIDENT,MITT ROMNEY,REPUBLICAN,17858,5820,23678
2012,GEORGIA,GA,CHARLTON,13049,PRESIDENT,MITT ROMNEY,REPUBLICAN,2527,1237,3764
2012,GEORGIA,GA,CHATHAM,13051,PRESIDENT,MITT ROMNEY,REPUBLICAN,47204,61424,108628
2012,GEORGIA,GA,CHATTAHOOCHEE,13053,PRESIDENT,MITT ROMNEY,REPUBLICAN,735,755,1490
2012,GEORGIA,GA,CHATTOOGA,13055,PRESIDENT,BARACK OBAMA,DEMOCRAT,2232,5590,7822
2012,GEORGIA,GA,CHEROKEE,13057,PRESIDENT,BARACK OBAMA,DEMOCRAT,19841,78379,98220
2012,GEORGIA,GA,CLARKE,13059,PRESIDENT,BARACK OBAMA,DEMOCRAT,25431,14937,40368
2012,GEORGIA,GA,CLAY,13061,PRESIDENT,BARACK OBAMA,DEMOCRAT,862,540,1402
2012,GEORGIA,GA,CLAYTON,13063,PRESIDENT,BARACK OBAMA,DEMOCRAT,81479,14588,96067
2012,GEORGIA,GA,CLAYTON,13063,PRESIDENT,MITT ROMNEY,REPUBLICAN,14164,81903,96067
2012,GEORGIA,GA,CLINCH,13065,PRESIDENT,MITT ROMNEY,REPUBLICAN,1598,874,2472
2012,GEORGIA,GA,COBB,13067,PRESIDENT,MITT ROMNEY,REPUBLICAN,171722,138394,310116
2012,GEORGIA,GA,COFFEE,13069,PRESIDENT,MITT ROMNEY,REPUBLICAN,9248,5206,14454
2012,GEORGIA,GA,COLQUITT,13071,PRESIDENT,MITT ROMNEY,REPUBLICAN,9243,4085,13328
2012,GEORGIA,GA,COLUMBIA,13073,PRESIDENT,BARACK OBAMA,DEMOCRAT,16451,42472,58923
2012,GEORGIA,GA,COOK,13075,PRESIDENT,BARACK OBAMA,DEMOCRAT,2042,3989,6031
2012,GEORGIA,GA,COWETA,13077,PRESIDENT,BARACK OBAMA,DEMOCRAT,15168,40387,55555
2012,GEORGIA,GA,CRAWFORD,13079,PRESIDENT,BARACK OBAMA,DEMOCRAT,1706,3427,5133
2012,GEORGIA,GA,CRISP,13081,PRESIDENT,BARACK OBAMA,DEMOCRAT,3167,4229,7396
2012,GEORGIA,GA,CRISP,13081,PRESIDENT,MITT ROMNEY,REPUBLICAN,4182,3214,7396
2012,GEORGIA,GA,DADE,13083,PRESIDENT,MITT ROMNEY,REPUBLICAN,4471,1549,6020
2012,GEORGIA,GA,DAWSON,13085,PRESIDENT,MITT ROMNEY,REPUBLICAN,8847,1397,10244
2012,GEORGIA,GA,DECATUR,13087,PRESIDENT,MITT ROMNEY,REPUBLICAN,5824,4661,10485
2012,GEORGIA,GA,DEKALB,13089,PRESIDENT,MITT ROMNEY,REPUBLICAN,64392,241873,306265
2012,GEORGIA,GA,DODGE,13091,PRESIDENT,BARACK OBAMA,DEMOCRAT,2442,5291,7733
2012,GEORGIA,GA,DOOLY,13093,PRESIDENT,BARACK OBAMA,DEMOCRAT,2285,2013,4298
2012,GEORGIA,GA,DOUGHERTY,13095,PRESIDENT,BARACK OBAMA,DEMOCRAT,26295,11624,37919
2012,GEORGIA,GA,DOUGLAS,13097,PRESIDENT,BARACK OBAMA,DEMOCRAT,28441,26826,55267
2012,GEORGIA,GA,EARLY,13099,PRESIDENT,BARACK OBAMA,DEMOCRAT,2765,2588,5353
2012,GEORGIA,GA,EARLY,13099,PRESIDENT,MITT ROMNEY,REPUBLICAN,2557,2796,5353
2012,GEORGIA,GA,ECHOLS,13101,PRESIDENT,MITT ROMNEY,REPUBLICAN,917,185,1102
2012,GEORGIA,GA,EFFINGHAM,13103,PRESIDENT,MITT ROMNEY,REPUBLICAN,15596,5220,20816
2012,GEORGIA,GA,ELBERT,13105,PRESIDENT,MITT ROMNEY,REPUBLICAN,4859,3284,8143
2012,GEORGIA,GA,EMANUEL,13107,PRESIDENT,MITT ROMNEY,REPUBLICAN,5100,2983,8083
2012,GEORGIA,GA,EVANS,13109,PRESIDENT,BARACK OBAMA,DEMOCRAT,1268,2295,3563
2012,GEORGIA,GA,FANNIN,13111,PRESIDENT,BARACK OBAMA,DEMOCRAT,2028,7989,10017
2012,GEORGIA,GA,FAYETTE,13113,PRESIDENT,BARACK OBAMA,DEMOCRAT,19736,38832,58568
2012,GEORGIA,GA,FLOYD,13115,PRESIDENT,BARACK OBAMA,DEMOCRAT,9640,23189,32829
2012,GEORGIA,GA,FORSYTH,13117,PRESIDENT,BARACK OBAMA,DEMOCRAT,14571,67160,81731
2012,GEORGIA,GA,FORSYTH,13117,PRESIDENT,MITT ROMNEY,REPUBLICAN,65908,15823,81731
2012,GEORGIA,GA,FRANKLIN,13119,PRESIDENT,MITT ROMNEY,REPUBLICAN,6114,1648,7762
2012,GEORGIA,GA,FULTON,13121,PRESIDENT,MITT ROMNEY,REPUBLICAN,137124,260289,397413
2012,GEORGIA,GA,GILMER,13123,PRESIDENT,MITT ROMNEY,REPUBLICAN,8926,2092,11018
2012,GEORGIA,GA,GLASCOCK,13125,PRESIDENT,MITT ROMNEY,REPUBLICAN,1135,198,1333
2012,GEORGIA,GA,GLYNN,13127,PRESIDENT,BARACK OBAMA,DEMOCRAT,11950,21183,33133
2012,GEORGIA,GA,GORDON,13129,PRESIDENT,BARACK OBAMA,DEMOCRAT,3440,13457,16897
2012,GEORGIA,GA,GRADY,13131,PRESIDENT,BARACK OBAMA,DEMOCRAT,3419,5977,9396
