GEO_ID,NAME,DP03_0026E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E,DP03_0046E
id,Geographic Area Name,Estimate!!OCCUPATION!!Civilian employed population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!INDUSTRY!!Other services, except public administration",Estimate!!INDUSTRY!!Public administration,Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over
0500000US29051,"Cole County, Missouri",36648,431,1561,2205,589,3178,1696,1008,2689,4339,8493,1828,2432,6199,36648
0500000US29071,"Franklin County, Missouri",48318,703,4507,10872,1672,4584,2342,801,1611,4974,9716,3778,1570,1188,48318
0500000US29077,"Greene County, Missouri",135664,760,6873,12924,3358,18343,7388,2611,9129,12294,34780,16934,6469,3801,135664
0500000US29095,"Jackson County, Missouri",318083,1112,19124,27151,7626,39047,16906,7265,26005,37647,77308,28049,15849,14994,318083
0500000US29097,"Jasper County, Missouri",54386,932,2359,10048,1538,8118,2370,1246,2117,4105,11858,5474,2565,1656,54386
0500000US29099,"Jefferson County, Missouri",105901,661,10485,11344,3205,14330,4423,2097,8447,10517,22508,8819,5511,3554,105901
0500000US29165,"Platte County, Missouri",49142,518,2047,3418,1849,4748,4187,1384,4146,6352,10496,4013,2254,3730,49142
0500000US29183,"St. Charles County, Missouri",192884,1334,12921,26577,6646,24342,8593,3615,18543,18022,41806,16137,8721,5627,192884
0500000US29187,"St. Francois County, Missouri",25968,324,1993,2991,1313,3743,1798,147,1352,1626,5655,1891,1272,1863,25968
0500000US29189,"St. Louis County, Missouri",486928,2387,19680,46735,14924,54662,23149,11927,45778,58759,124623,44716,25061,14527,486928
0500000US29510,"St. Louis city, Missouri",141006,666,5581,11032,3828,11520,4829,3731,8917,16949,38939,19742,7286,7986,141006
0500000US30013,"Cascade County, Montana",35298,1243,2349,869,1097,5198,2109,735,2481,2875,7727,4756,1553,2306,35298
0500000US30029,"Flathead County, Montana",41443,2023,3430,2628,1061,5076,2257,769,2473,4043,8662,5152,2292,1577,41443
0500000US30031,"Gallatin County, Montana",51589,1689,4652,3357,569,7008,1204,730,2312,6893,12271,7400,1945,1559,51589
0500000US30063,"Missoula County, Montana",59681,1941,4583,2752,1877,6368,1780,1963,1740,6948,16063,9915,1882,1869,59681
0500000US30111,"Yellowstone County, Montana",77502,3127,6728,4762,2861,9815,4438,1759,5398,6438,15283,8656,4230,4007,77502
0500000US31055,"Douglas County, Nebraska",269420,1837,17832,25915,7228,29589,12234,7231,26144,30663,64814,26537,11415,7981,269420
0500000US31109,"Lancaster County, Nebraska",158137,2075,10637,14715,3086,17681,6185,3627,12636,14823,42902,13250,6801,9719,158137
0500000US31153,"Sarpy County, Nebraska",85923,637,5442,8571,2290,9634,5183,1980,7347,9337,19748,6483,2524,6747,85923
0500000US32003,"Clark County, Nevada",894356,2055,52397,29105,13611,108868,44604,13868,49576,101624,128862,269106,45071,35609,894356
0500000US32031,"Washoe County, Nevada",200638,2011,11241,14026,7737,24126,11687,3279,11837,26229,37712,30174,9838,10741,200638
0500000US33005,"Cheshire County, New Hampshire",39342,424,3750,4992,2145,5768,1918,605,1942,2548,10563,2178,1518,991,39342
0500000US33009,"Grafton County, New Hampshire",45408,577,2612,4210,1067,4837,1448,621,1774,4007,14892,5765,1771,1827,45408
0500000US33011,"Hillsborough County, New Hampshire",214767,819,14439,30291,5095,26459,8938,4654,16164,25684,47996,17345,9737,7146,214767
0500000US33013,"Merrimack County, New Hampshire",74931,662,6144,7090,2164,9540,2297,843,4701,6212,20484,6435,3821,4538,74931
0500000US33015,"Rockingham County, New Hampshire",163718,675,11476,21385,7031,18899,6616,4927,11719,19727,34265,14055,6628,6315,163718
0500000US33017,"Strafford County, New Hampshire",63563,467,4608,7027,1267,8573,3126,983,5587,5097,16535,6287,2086,1920,63563
0500000US34001,"Atlantic County, New Jersey",125961,401,6944,5514,1779,13809,5732,2003,6131,11831,29367,31277,5801,5372,125961
0500000US34003,"Bergen County, New Jersey",450369,367,24187,38505,21694,54187,20102,15772,39718,61790,107157,30819,22521,13550,450369
0500000US34005,"Burlington County, New Jersey",214751,498,10478,14932,6835,24684,12730,4739,17598,23656,55963,16828,8908,16902,214751
0500000US34007,"Camden County, New Jersey",236324,268,12309,18047,7636,29608,14462,6365,17632,28449,61305,18628,11304,10311,236324
0500000US34009,"Cape May County, New Jersey",43170,346,3314,1489,490,5756,1218,1006,3776,3174,10029,7562,1494,3516,43170
0500000US34011,"Cumberland County, New Jersey",60989,2251,3165,5545,2207,8757,3469,345,3024,4321,15644,5131,1984,5146,60989
0500000US34013,"Essex County, New Jersey",346429,374,21777,24052,7734,37233,22510,9490,29659,43974,91191,27205,17363,13867,346429
0500000US34015,"Gloucester County, New Jersey",138820,387,7200,11909,5670,17492,9551,3111,11276,12955,35904,9622,6063,7680,138820
0500000US34017,"Hudson County, New Jersey",328898,167,14266,24349,14556,32146,22791,10061,39841,53555,64084,27852,14742,10488,328898
0500000US34019,"Hunterdon County, New Jersey",67923,469,4254,8081,1973,7484,1797,2700,6703,9958,14947,4161,2828,2568,67923
0500000US34021,"Mercer County, New Jersey",173086,270,6766,15675,4925,17052,7223,4205,13439,23848,43795,15195,7043,13650,173086
0500000US34023,"Middlesex County, New Jersey",397038,908,17756,43838,12844,44637,25204,12367,37646,57240,88105,28207,16957,11329,397038
0500000US34025,"Monmouth County, New Jersey",305207,1039,22258,17291,10645,37731,15633,9003,29281,37747,72357,29092,12045,11085,305207
0500000US34027,"Morris County, New Jersey",258655,459,13359,29140,7382,26030,9627,8915,26706,41343,55369,21039,11028,8258,258655
0500000US34029,"Ocean County, New Jersey",243050,1301,19516,14013,7531,32291,12605,6690,14636,24244,66051,19183,11803,13186,243050
0500000US34031,"Passaic County, New Jersey",228235,652,12655,30114,6417,30984,14221,4423,15571,23798,52233,20330,11598,5239,228235
0500000US34033,"Salem County, New Jersey",28364,558,2085,3609,789,2794,2792,580,1429,3382,6258,1520,958,1610,28364
0500000US34035,"Somerset County, New Jersey",166757,382,8135,19671,6126,15089,6001,7900,16686,26629,39633,10546,6187,3772,166757
0500000US34037,"Sussex County, New Jersey",77067,1181,6613,7870,2306,9787,3304,1496,5592,7863,18465,4993,3683,3914,77067
0500000US34039,"Union County, New Jersey",261426,568,14434,26967,10631,27185,22488,5763,23548,31704,57971,17554,12570,10043,261426
0500000US34041,"Warren County, New Jersey",53510,793,4315,6873,1179,6774,1976,1024,3272,6638,11384,4434,2543,2305,53510
0500000US35001,"Bernalillo County, New Mexico",307066,3607,20739,17823,7283,33709,10230,5002,16174,41134,81936,32480,14908,22041,307066
0500000US35005,"Chaves County, New Mexico",25933,2702,1374,1647,374,3224,1483,266,670,1797,7399,2509,1145,1343,25933
0500000US35013,"Doña Ana County, New Mexico",88809,2878,6972,4978,2146,9194,3244,1514,2975,6392,28458,8861,4270,6927,88809
0500000US35025,"Lea County, New Mexico",28755,7003,2602,1378,1471,2971,2563,145,893,1112,3822,2513,1429,853,28755
0500000US35031,"McKinley County, New Mexico",23099,219,931,1018,382,3056,949,59,674,874,8860,3160,500,2417,23099
0500000US35035,"Otero County, New Mexico",N,488,1992,514,158,2301,763,200,961,1087,5403,3089,1000,3214,21170
0500000US35043,"Sandoval County, New Mexico",57687,826,4182,5995,1089,7397,1692,1075,2828,5225,14824,4320,2538,5696,57687
0500000US35045,"San Juan County, New Mexico",51198,5799,3886,1986,1710,6863,3463,381,1365,3709,12461,4401,2243,2931,51198
0500000US35049,"Santa Fe County, New Mexico",68521,984,4236,2194,720,7518,1641,1191,3356,11756,14352,9457,4545,6571,68521
0500000US35061,"Valencia County, New Mexico",28283,1144,2679,1495,241,3230,2018,307,1762,2414,7109,3110,837,1937,28283
0500000US36001,"Albany County, New York",149943,600,7319,6806,2122,20586,4740,2833,9971,15680,38249,14776,7738,18523,149943
0500000US36005,"Bronx County, New York",541891,884,26668,20565,9954,67632,37151,11221,39261,46428,170788,62541,29764,19034,541891
0500000US36007,"Broome County, New York",90370,375,5090,9020,2687,10492,4460,1291,3577,8111,27499,7298,5796,4674,90370
0500000US36009,"Cattaraugus County, New York",34952,1094,2159,5081,653,4100,1199,203,1228,1941,9363,4062,1765,2104,34952
0500000US36011,"Cayuga County, New York",34344,984,2561,5671,502,4628,1568,186,1093,1655,9132,2778,1202,2384,34344
0500000US36013,"Chautauqua County, New York",57829,1129,3757,9927,1093,7394,2516,528,2246,3333,14943,4983,3025,2955,57829
0500000US36015,"Chemung County, New York",39320,908,2105,5819,689,4689,1267,567,1658,2279,11180,2868,1655,3636,39320
0500000US36019,"Clinton County, New York",36171,527,1754,3721,527,4041,1710,607,941,1824,11764,3323,1418,4014,36171
0500000US36027,"Dutchess County, New York",143221,1531,9295,10102,2612,17519,6999,3259,7125,14357,43940,12718,7294,6470,143221
0500000US36029,"Erie County, New York",439765,1493,18596,48931,11502,51880,20630,6276,31793,42625,125185,41413,18269,21172,439765
0500000US36045,"Jefferson County, New York",43941,693,2380,2759,733,6981,1742,968,1944,2564,10655,5067,1697,5758,43941
0500000US36047,"Kings County, New York",1132538,939,59027,47285,24365,115316,65861,43808,87793,136637,328087,113756,62502,47162,1132538
0500000US36051,"Livingston County, New York",30364,976,2404,3826,707,3766,1033,750,950,3084,7781,2289,1272,1526,30364
0500000US36053,"Madison County, New York",32838,1111,2395,3159,686,3786,1177,479,1754,2229,9215,3630,1979,1238,32838
0500000US36055,"Monroe County, New York",361068,1044,15626,45893,8512,44124,12156,8585,18783,43527,106040,29330,16951,10497,361068
0500000US36059,"Nassau County, New York",654409,515,40231,33222,24021,73023,33642,19378,60165,80304,178261,52311,29533,29803,654409
0500000US36061,"New York County, New York",867170,411,13869,28807,19171,76275,19997,56260,136897,168664,198404,89289,34525,24601,867170
0500000US36063,"Niagara County, New York",99534,1019,4988,15920,2171,11591,5019,2004,6705,7865,23791,10256,4417,3788,99534
0500000US36065,"Oneida County, New York",103372,534,5421,11011,1355,12171,3710,1495,8752,7908,29377,8705,4650,8283,103372
0500000US36067,"Onondaga County, New York",218358,682,10502,16858,8305,26225,10493,4761,15084,21082,66660,18979,9524,9203,218358
0500000US36069,"Ontario County, New York",52483,764,3203,7806,1168,6626,1793,1190,1986,4063,16597,3691,1954,1642,52483
0500000US36071,"Orange County, New York",168952,1777,10553,11984,5772,21883,9822,4154,10422,15828,42471,13059,9950,11277,168952
0500000US36075,"Oswego County, New York",51946,296,3297,5355,1468,7446,3435,445,2711,3773,14332,4723,2447,2218,51946
0500000US36079,"Putnam County, New York",50868,73,4150,2415,1217,5869,1919,2362,3680,6266,16433,2802,1431,2251,50868
0500000US36081,"Queens County, New York",1086224,2620,70809,48237,28757,113422,86280,25624,88764,116625,256520,127664,74766,46136,1086224
0500000US36083,"Rensselaer County, New York",80601,621,6125,6179,1860,8007,3073,1407,5387,8350,22287,5425,3838,8042,80601
0500000US36085,"Richmond County, New York",208219,0,14860,7392,3524,23584,12750,4800,18658,21537,61266,14737,10194,14917,208219
0500000US36087,"Rockland County, New York",143217,525,8277,8145,3811,16423,6099,3052,10580,18272,43073,11626,7276,6058,143217
0500000US36089,"St. Lawrence County, New York",44181,1439,3003,2704,605,6079,1740,564,1790,3332,15379,3225,1500,2821,44181
0500000US36091,"Saratoga County, New York",111283,1527,6780,10952,3492,13411,3386,1742,9301,11709,30402,8454,3379,6748,111283
0500000US36093,"Schenectady County, New York",74318,246,3402,4969,1794,10142,3499,1712,5293,5898,21617,6262,3088,6396,74318
0500000US36101,"Steuben County, New York",43692,1931,3533,7343,377,5560,1757,562,1566,3106,10259,3743,1979,1976,43692
0500000US36103,"Suffolk County, New York",724626,1913,58530,59001,22773,84978,34386,18702,49386,75461,197554,58095,29678,34169,724626
0500000US36105,"Sullivan County, New York",31718,331,1954,2118,1160,3361,1716,936,1824,1405,10242,2543,1303,2825,31718
0500000US36109,"Tompkins County, New York",46289,713,1295,3047,180,3255,1000,515,1332,4199,22819,4478,1993,1463,46289
0500000US36111,"Ulster County, New York",83807,934,5619,5442,2821,10356,4651,1550,4768,8469,25535,7400,2659,3603,83807
0500000US36113,"Warren County, New York",31586,105,2531,2724,562,4804,1004,339,2486,2465,8075,3813,1145,1533,31586
0500000US36117,"Wayne County, New York",43899,1489,3239,6986,1090,4987,2247,598,1947,2953,10992,3758,2369,1244,43899
0500000US36119,"Westchester County, New York",454327,405,28718,19189,10800,43548,17645,14863,46436,66307,118925,40257,31616,15618,454327
0500000US37001,"Alamance County, North Carolina",69045,896,4572,11268,1431,10103,1418,1042,4648,5547,16220,6923,2945,2032,69045
0500000US37019,"Brunswick County, North Carolina",42873,550,3477,2881,455,6093,2956,539,3060,5773,8674,5498,995,1922,42873
0500000US37021,"Buncombe County, North Carolina",115109,1141,8314,10750,2916,15077,2470,2081,5825,9734,30768,17949,4721,3363,115109
0500000US37023,"Burke County, North Carolina",37268,872,2082,6941,940,4385,1412,258,1085,1450,11108,3201,2057,1477,37268
0500000US37025,"Cabarrus County, North Carolina",84100,1454,5432,9550,3740,10436,4992,2227,7073,7288,16818,8695,4108,2287,84100
0500000US37027,"Caldwell County, North Carolina",31974,151,1554,8085,1286,5085,1721,560,794,1434,6442,2019,1152,1691,31974
0500000US37031,"Carteret County, North Carolina",30817,440,2800,1796,388,4074,1569,263,1727,3077,6153,4827,1629,2074,30817
0500000US37035,"Catawba County, North Carolina",71352,215,3682,18136,2664,7220,3516,486,3599,5304,14748,6978,2662,2142,71352
0500000US37037,"Chatham County, North Carolina",28031,329,2205,4105,720,1834,1159,292,845,3379,7303,2803,1938,1119,28031
0500000US37045,"Cleveland County, North Carolina",39544,293,2359,7670,780,4355,842,387,1219,2300,11952,3225,2503,1659,39544
0500000US37049,"Craven County, North Carolina",38962,817,2562,4338,222,5256,1857,473,959,3226,9688,4535,1612,3417,38962
0500000US37051,"Cumberland County, North Carolina",117324,423,6492,9890,1558,16706,3658,1899,4651,8517,32496,12978,5176,12880,117324
0500000US37057,"Davidson County, North Carolina",68880,815,5033,15721,2627,6623,3112,475,2641,5745,14876,6248,2681,2283,68880
0500000US37063,"Durham County, North Carolina",136451,246,8616,9581,1195,11572,3728,3021,6972,19575,49765,10721,6402,5057,136451
0500000US37067,"Forsyth County, North Carolina",157144,510,8670,18145,3707,15174,7857,3223,9995,16256,46625,14991,7015,4976,157144
0500000US37071,"Gaston County, North Carolina",91948,114,5239,16540,3633,10082,6066,1802,5712,7400,18561,8543,5861,2395,91948
0500000US37081,"Guilford County, North Carolina",229777,510,12292,33019,8630,29223,12505,3971,17910,21622,52683,20949,9985,6478,229777
0500000US37085,"Harnett County, North Carolina",46267,812,4921,5110,1547,4974,1743,320,2216,3404,11548,3482,2698,3492,46267
0500000US37089,"Henderson County, North Carolina",43605,1101,4995,5715,829,6009,935,966,1691,4192,10499,2784,2994,895,43605
0500000US37097,"Iredell County, North Carolina",71707,1151,4060,12935,1793,10784,3556,1298,3376,6702,13272,6735,3031,3014,71707
0500000US37101,"Johnston County, North Carolina",77757,1890,9479,9820,4017,9928,3195,1762,4594,6305,13419,4897,3610,4841,77757
0500000US37109,"Lincoln County, North Carolina",36580,984,2259,8366,1477,4557,1927,429,2014,2932,6030,2508,2031,1066,36580
0500000US37119,"Mecklenburg County, North Carolina",484571,1158,28854,37375,15191,52178,23005,12741,64426,66507,93148,52666,27089,10233,484571
0500000US37125,"Moore County, North Carolina",35455,1045,1792,3940,434,3857,1312,456,1732,3660,10710,3129,1797,1591,35455
0500000US37127,"Nash County, North Carolina",39444,1255,3764,5398,1658,5082,1492,413,2194,2950,8207,3358,1857,1816,39444
0500000US37129,"New Hanover County, North Carolina",104101,249,6869,7706,3124,13023,3682,2508,4916,11220,24681,15837,6709,3577,104101
0500000US37133,"Onslow County, North Carolina",55978,1269,6176,913,998,8049,1943,981,2528,5948,10777,6882,3068,6446,55978
0500000US37135,"Orange County, North Carolina",67561,129,2799,3884,827,5550,1581,1790,2727,8896,28218,6469,2825,1866,67561
0500000US37147,"Pitt County, North Carolina",83681,1267,4752,7350,2118,10227,2744,1169,4686,5338,27958,8968,4169,2935,83681
0500000US37151,"Randolph County, North Carolina",63793,1091,4430,16998,2162,6901,2913,1232,2626,2627,13492,4567,2388,2366,63793
0500000US37155,"Robeson County, North Carolina",49568,1238,3847,8202,475,6220,2076,528,1735,1619,14010,4855,1808,2955,49568
0500000US37157,"Rockingham County, North Carolina",36482,543,2353,6406,1528,4934,2897,214,1529,3104,7395,1662,2609,1308,36482
0500000US37159,"Rowan County, North Carolina",56190,964,4571,7713,1231,7918,2135,551,2914,3962,14015,4950,2668,2598,56190
0500000US37161,"Rutherford County, North Carolina",N,327,1804,4906,516,3530,1095,276,929,1147,6942,2760,795,653,25680
0500000US37171,"Surry County, North Carolina",29772,998,3008,4107,644,4032,1382,121,1263,2476,7107,2225,1213,1196,29772
0500000US37179,"Union County, North Carolina",92809,1457,8303,9976,3913,12057,3346,1808,9374,9039,18370,8845,4129,2192,92809
0500000US37183,"Wake County, North Carolina",482504,1676,26871,45557,13500,52277,15690,13823,31459,84589,103049,44772,25078,24163,482504
0500000US37191,"Wayne County, North Carolina",49900,2896,3205,6729,2494,5034,1827,487,1448,3596,11646,3934,3365,3239,49900
0500000US37193,"Wilkes County, North Carolina",N,1167,1597,4614,875,5287,697,174,1384,2024,6261,1183,1858,552,27673
0500000US37195,"Wilson County, North Carolina",34516,1018,2267,8189,1435,3166,829,299,1721,2496,8431,2667,1118,880,34516
0500000US38015,"Burleigh County, North Dakota",47557,2482,3654,1757,622,6052,2657,708,2463,4372,13398,3085,1938,4369,47557
0500000US38017,"Cass County, North Dakota",91905,1796,6061,7911,4229,14009,3682,1862,6970,7912,23166,8108,3547,2652,91905
0500000US38035,"Grand Forks County, North Dakota",38016,1114,2248,2496,648,5405,1208,381,2013,2122,11867,3958,1913,2643,38016
0500000US39003,"Allen County, Ohio",46502,514,2596,8733,1432,4640,1922,171,1259,3562,12423,3946,3883,1421,46502
0500000US39007,"Ashtabula County, Ohio",40581,346,2024,9748,326,6276,2900,382,1740,1912,8453,2868,1976,1630,40581
0500000US39013,"Belmont County, Ohio",31101,2986,2343,2121,706,5087,1119,464,1005,2769,6643,2595,1399,1864,31101
0500000US39017,"Butler County, Ohio",176053,441,8777,31318,3926,24228,7076,2281,12474,18675,38382,16125,7662,4688,176053
0500000US39023,"Clark County, Ohio",56626,668,2706,9446,1467,7001,3339,612,3477,4178,12509,5928,2390,2905,56626
0500000US39025,"Clermont County, Ohio",92083,481,4699,13722,2979,10217,4690,2256,7305,11271,18145,7670,5537,3111,92083
0500000US39029,"Columbiana County, Ohio",49635,1411,2594,10155,1274,4734,4181,682,2460,3406,10037,4988,2766,947,49635
0500000US39035,"Cuyahoga County, Ohio",572624,1203,21496,72736,15731,60941,25876,10481,45533,63859,153537,53380,24076,23775,572624
0500000US39041,"Delaware County, Ohio",90804,268,4645,7862,2695,9945,2966,1358,13586,11510,21379,6715,3885,3990,90804
0500000US39043,"Erie County, Ohio",35494,430,1415,6424,592,4472,2005,382,2129,2016,7831,4878,1568,1352,35494
0500000US39045,"Fairfield County, Ohio",69219,1137,4489,7112,2198,7979,4086,858,5383,4956,16392,5534,3443,5652,69219
0500000US39049,"Franklin County, Ohio",592348,957,25238,45761,18095,73595,29256,13275,62947,71667,144462,54718,23831,28546,592348
0500000US39055,"Geauga County, Ohio",45096,853,3804,6642,1056,5031,2493,294,2952,4787,9800,3409,2686,1289,45096
0500000US39057,"Greene County, Ohio",76244,597,3524,7746,1339,10168,2787,1495,3259,8136,19550,7216,2356,8071,76244
0500000US39061,"Hamilton County, Ohio",383380,1002,15802,44685,10888,42283,19128,7187,30004,46135,97092,39785,17061,12328,383380
0500000US39063,"Hancock County, Ohio",37476,902,1471,9749,1394,4637,1732,280,1192,2136,7883,4058,1260,782,37476
0500000US39081,"Jefferson County, Ohio",28176,583,1796,3130,388,3426,1495,386,1194,1872,8847,2587,1642,830,28176
0500000US39085,"Lake County, Ohio",114412,520,6392,22670,3817,11324,4033,840,8941,10352,25861,10163,6087,3412,114412
0500000US39089,"Licking County, Ohio",81837,633,4120,10589,1987,11625,3758,1482,8120,6784,17851,6460,4235,4193,81837
0500000US39093,"Lorain County, Ohio",134873,866,4650,27047,2596,16035,6532,2193,6862,11928,32309,12377,6004,5474,134873
0500000US39095,"Lucas County, Ohio",189205,1031,8203,28161,5773,21049,10734,3729,8893,19464,48183,18696,9282,6007,189205
0500000US39099,"Mahoning County, Ohio",102032,1333,6077,14231,2168,13342,5385,1454,4851,7933,27272,10176,4601,3209,102032
0500000US39101,"Marion County, Ohio",25663,456,655,6467,765,3036,654,451,920,1541,5853,2068,1076,1721,25663
0500000US39103,"Medina County, Ohio",85487,753,5423,12134,3437,10584,4605,1885,5206,9815,18930,6419,3255,3041,85487
0500000US39109,"Miami County, Ohio",49177,268,3092,13027,1434,4693,2264,997,1581,3269,10490,3984,2661,1417,49177
0500000US39113,"Montgomery County, Ohio",233017,505,10354,29740,5214,29559,8935,4598,11324,25714,57946,24639,11403,13086,233017
0500000US39119,"Muskingum County, Ohio",37366,877,2037,4781,1069,6273,2161,600,1486,1886,10428,3198,1561,1009,37366
0500000US39133,"Portage County, Ohio",81329,492,6014,16674,1751,8940,3667,340,3606,7072,16995,10258,3503,2017,81329
0500000US39139,"Richland County, Ohio",50900,608,1983,9615,723,7644,2027,706,1749,4518,11947,3887,2171,3322,50900
0500000US39141,"Ross County, Ohio",29237,273,1947,5134,224,3441,1384,800,818,1228,7473,2796,1083,2636,29237
0500000US39145,"Scioto County, Ohio",27867,238,1773,2868,500,3468,1492,187,723,995,10345,2771,1371,1136,27867
0500000US39151,"Stark County, Ohio",170885,1460,9696,31323,4878,18828,8868,2584,9171,13878,41520,14996,8446,5237,170885
0500000US39153,"Summit County, Ohio",252274,972,12712,39195,9539,29072,11110,4177,15864,25431,61254,22789,12507,7652,252274
0500000US39155,"Trumbull County, Ohio",86450,706,5936,16391,2878,10356,4332,1149,4032,6971,18733,7313,3570,4083,86450
0500000US39157,"Tuscarawas County, Ohio",41792,1256,3015,11309,975,4139,1700,746,1395,1889,8754,3642,2014,958,41792
0500000US39165,"Warren County, Ohio",105004,597,4313,18977,3052,11973,2876,1613,7762,13345,23608,7830,5331,3727,105004
0500000US39169,"Wayne County, Ohio",54104,3622,2997,11368,1254,5210,2278,740,2561,3689,12839,4371,2327,848,54104
0500000US39173,"Wood County, Ohio",64404,562,3416,9914,1682,7370,2915,1076,2418,4795,17095,6639,4247,2275,64404
0500000US40017,"Canadian County, Oklahoma",60590,3340,4198,3814,1947,8098,3618,981,4324,4934,14878,3427,3002,4029,60590
0500000US40027,"Cleveland County, Oklahoma",130971,3369,7920,7466,2554,14900,5372,2065,8970,11121,34628,13784,5674,13148,130971
0500000US40031,"Comanche County, Oklahoma",48052,1307,2751,3615,551,6358,1796,442,2553,3918,11970,4874,1769,6148,48052
0500000US40037,"Creek County, Oklahoma",29380,952,2436,4983,756,3003,1991,420,1227,2934,6141,1286,2058,1193,29380
0500000US40101,"Muskogee County, Oklahoma",27416,469,2000,3491,682,3189,887,434,1252,1637,7404,3189,1078,1704,27416
0500000US40109,"Oklahoma County, Oklahoma",346961,10405,25485,22632,8881,41807,14778,5708,24705,39201,71103,35292,21228,25736,346961
0500000US40119,"Payne County, Oklahoma",37047,1457,2287,3012,358,3694,481,833,990,2691,13404,4545,1599,1696,37047
0500000US40125,"Pottawatomie County, Oklahoma",29712,985,1991,2752,576,3406,1178,467,1189,1850,6737,3891,1387,3303,29712
0500000US40131,"Rogers County, Oklahoma",41346,1107,2476,6903,1566,4201,3929,606,2527,2647,8595,2933,2295,1561,41346
0500000US40143,"Tulsa County, Oklahoma",291569,6666,20054,31679,8736,31966,17927,9159,19838,33959,60324,28418,15612,7231,291569
0500000US40145,"Wagoner County, Oklahoma",34150,672,2574,5214,695,3775,2242,834,2461,2864,7284,2520,1638,1377,34150
0500000US41003,"Benton County, Oregon",40456,1421,1285,2864,257,3709,586,532,1275,5304,14789,5576,1582,1276,40456
0500000US41005,"Clackamas County, Oregon",182670,2703,12830,21770,6939,27452,9407,3137,13279,17831,35470,15750,9241,6861,182670
0500000US41017,"Deschutes County, Oregon",69179,2811,3959,5421,792,8182,2629,2263,4185,8412,13336,11204,3583,2402,69179
0500000US41019,"Douglas County, Oregon",39302,2045,1649,4723,1266,4420,1962,209,2202,3051,10244,3803,1903,1825,39302
0500000US41029,"Jackson County, Oregon",86981,2457,4153,7658,1923,11574,4199,1410,4187,6853,23754,9037,5723,4053,86981
0500000US41033,"Josephine County, Oregon",27857,696,2039,2433,403,5104,1232,710,1141,1783,7592,2293,1210,1221,27857
0500000US41035,"Klamath County, Oregon",25796,1934,1417,2855,884,2599,1662,125,631,2628,5665,2495,1086,1815,25796
0500000US41039,"Lane County, Oregon",151033,3779,6820,14625,3285,21256,5277,3561,7213,15671,41893,16458,7251,3944,151033
0500000US41043,"Linn County, Oregon",47928,1703,3498,8921,1019,5589,2519,874,1587,3631,9814,3665,2744,2364,47928
0500000US41047,"Marion County, Oregon",131227,7109,7768,12162,3041,15804,5546,1632,6993,11218,28233,12867,6717,12137,131227
0500000US41051,"Multnomah County, Oregon",383034,2627,16258,36948,13431,43012,15331,8501,24211,50306,98725,39616,21329,12739,383034
0500000US41053,"Polk County, Oregon",31208,1832,2048,3430,579,3543,595,194,1743,3130,6387,1950,1890,3887,31208
0500000US41059,"Umatilla County, Oregon",32502,2895,2011,2818,1267,4739,2543,540,1019,2771,5787,2791,1264,2057,32502
0500000US41067,"Washington County, Oregon",267857,3335,13702,48625,8876,27606,8660,5824,20009,37002,53050,22074,12957,6137,267857
0500000US41071,"Yamhill County, Oregon",43244,2523,2187,7034,1625,3460,1711,986,2587,3592,10910,2825,1477,2327,43244
0500000US42001,"Adams County, Pennsylvania",51524,2296,2817,9567,1866,4929,1676,547,1647,3515,11916,5038,2583,3127,51524
0500000US42003,"Allegheny County, Pennsylvania",608132,3265,27587,46258,15815,67908,30921,12972,53459,70232,178022,53493,28207,19993,608132
0500000US42005,"Armstrong County, Pennsylvania",30080,1173,2344,4570,841,3376,2344,357,1147,2904,7059,1635,1621,709,30080
0500000US42007,"Beaver County, Pennsylvania",80338,581,4309,9185,2752,10531,7989,767,3992,7163,21451,5871,3357,2390,80338
0500000US42011,"Berks County, Pennsylvania",195657,3945,11254,35119,6109,25829,8632,2366,10470,18816,46914,14560,7780,3863,195657
0500000US42013,"Blair County, Pennsylvania",56844,595,2519,6404,1616,7599,3241,527,2711,3895,16308,5181,3605,2643,56844
0500000US42017,"Bucks County, Pennsylvania",317128,1025,23486,40032,10511,40084,12859,5855,24906,39419,74451,21488,12326,10686,317128
0500000US42019,"Butler County, Pennsylvania",90023,1090,5377,13822,2949,12355,4961,1393,5410,9152,19688,6912,4393,2521,90023
0500000US42021,"Cambria County, Pennsylvania",58036,870,2515,6483,1428,7310,3871,680,2990,4641,17240,4051,2010,3947,58036
