GEO_ID,NAME,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
id,Geographic Area Name,Estimate!!INDUSTRY!!Civilian employed population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!INDUSTRY!!Other services, except public administration",Estimate!!INDUSTRY!!Public administration
0500000US24021,"Frederick County, Maryland",122171,766,10370,7113,3405,10202,4240,3225,10329,21366,25428,7598,5460,12669
0500000US24025,"Harford County, Maryland",122596,644,9367,10255,3628,14900,4757,2843,7954,15289,29082,5830,4790,13257
0500000US24027,"Howard County, Maryland",153643,581,7973,6895,4075,12861,4484,3985,10314,32194,33287,10716,5860,20418
0500000US24031,"Montgomery County, Maryland",523864,999,30963,15790,6021,41531,10476,16346,32943,111816,114768,45371,36984,59856
0500000US24033,"Prince George's County, Maryland",447846,1042,33692,12940,4560,37601,24149,9807,22175,68340,98554,38259,28016,68711
0500000US24037,"St. Mary's County, Maryland",51675,433,4265,2707,808,4598,2072,737,1284,8303,8957,4817,1706,10988
0500000US24043,"Washington County, Maryland",68703,641,5515,7426,2090,8608,3417,1447,6019,7760,15061,4125,2203,4391
0500000US24045,"Wicomico County, Maryland",46996,670,3235,4896,675,6369,2365,864,2607,2957,12581,4561,2196,3020
0500000US24510,"Baltimore city, Maryland",263839,270,14152,16569,4652,21288,14767,5919,15678,29178,79297,23843,12515,25711
0500000US25001,"Barnstable County, Massachusetts",96547,850,8302,4397,1499,12100,3833,1657,6388,12994,23220,10434,5918,4955
0500000US25003,"Berkshire County, Massachusetts",61667,400,4039,5883,1273,7547,1832,1351,2722,5408,18727,7537,2604,2344
0500000US25005,"Bristol County, Massachusetts",255481,944,18037,26588,10988,35247,10316,4415,15246,22926,67287,21234,12292,9961
0500000US25009,"Essex County, Massachusetts",364731,1856,16764,40285,9575,42144,14922,10194,26697,45013,95513,32267,15716,13785
0500000US25011,"Franklin County, Massachusetts",37972,928,3094,4140,918,4174,1541,1657,1154,2703,10543,3697,2023,1400
0500000US25013,"Hampden County, Massachusetts",199800,1214,10321,25245,5141,22886,10122,4545,13515,14123,57321,15840,9837,9690
0500000US25015,"Hampshire County, Massachusetts",79275,324,3576,7263,617,9411,2504,1244,3723,5814,32894,5582,2581,3742
0500000US25017,"Middlesex County, Massachusetts",789816,2295,37534,69860,16696,73318,22669,26612,56665,143440,220500,55775,35091,29361
0500000US25021,"Norfolk County, Massachusetts",340104,262,16370,24118,7921,38855,11599,9177,37195,49794,95399,22591,14304,12519
0500000US25023,"Plymouth County, Massachusetts",238446,1135,16692,17572,7790,30781,9623,4894,21972,24107,61657,19147,10219,12857
0500000US25025,"Suffolk County, Massachusetts",364771,566,15045,18708,8183,31148,12792,10944,33988,52496,102567,44532,16983,16819
0500000US25027,"Worcester County, Massachusetts",381625,2179,19506,56328,10060,41093,15674,7357,23046,39442,105852,27658,16615,16815
0500000US26005,"Allegan County, Michigan",48467,1462,3837,10586,2402,6656,2085,174,1757,3143,8752,4049,2271,1293
0500000US26017,"Bay County, Michigan",47467,368,2711,5628,1775,7430,2275,740,2072,3721,12717,3462,2448,2120
0500000US26021,"Berrien County, Michigan",66786,1598,2817,12621,1217,8155,4350,866,2673,4608,16464,6235,3532,1650
0500000US26025,"Calhoun County, Michigan",56454,645,3173,11603,1200,6366,2930,409,2211,4332,12910,4726,3736,2213
0500000US26037,"Clinton County, Michigan",35183,1199,1369,3372,1033,2756,2186,230,2907,1871,9566,2562,2728,3404
0500000US26045,"Eaton County, Michigan",50052,555,3194,6829,1213,4524,2281,265,4073,3586,11770,3598,2420,5744
0500000US26049,"Genesee County, Michigan",151813,639,6470,20881,4109,21814,7601,1318,7935,12208,39334,15324,8328,5852
0500000US26055,"Grand Traverse County, Michigan",40899,572,3317,3541,856,5854,2080,415,2967,2852,8882,5689,2125,1749
0500000US26065,"Ingham County, Michigan",127740,1500,4354,12674,1788,13882,4290,3447,8149,10860,38559,12654,6133,9450
0500000US26073,"Isabella County, Michigan",31625,1159,1297,2592,346,4888,661,502,1217,1593,8595,6446,1160,1169
0500000US26075,"Jackson County, Michigan",62770,313,3283,11902,1643,8184,2804,1446,2549,4362,14457,6716,2567,2544
0500000US26077,"Kalamazoo County, Michigan",114209,1497,3825,20035,3336,14024,3581,1019,6904,9616,30520,12717,4782,2353
0500000US26081,"Kent County, Michigan",277457,2494,13628,48529,12263,32505,9398,5422,18012,28967,62440,23825,13908,6066
0500000US26087,"Lapeer County, Michigan",35856,962,2717,9546,598,3932,1263,209,1459,2862,6569,2661,1943,1135
0500000US26091,"Lenawee County, Michigan",42432,1157,1692,7156,517,5074,1885,838,1661,2599,11396,3626,3133,1698
0500000US26093,"Livingston County, Michigan",84780,1409,6107,14745,2582,9358,3172,1219,5195,7210,20409,7378,3002,2994
0500000US26099,"Macomb County, Michigan",368730,433,17082,69927,9684,47909,12468,6125,22810,35524,78861,34144,18223,15540
0500000US26103,"Marquette County, Michigan",30213,1738,1757,1596,554,4012,1529,609,1332,1441,9241,3634,981,1789
0500000US26111,"Midland County, Michigan",36391,364,2546,8321,1095,3542,1133,375,1673,2066,9639,3054,1727,856
0500000US26115,"Monroe County, Michigan",66791,537,3346,13004,2386,7473,4303,529,2181,5626,15347,6554,3117,2388
0500000US26121,"Muskegon County, Michigan",67493,2477,2862,14111,1384,8172,2237,713,1819,4179,15629,6518,4345,3047
0500000US26125,"Oakland County, Michigan",557752,1084,22054,90859,15869,58528,15989,11829,44975,74339,134944,46696,24601,15985
0500000US26139,"Ottawa County, Michigan",124574,2036,6783,26705,3844,14719,4926,1622,5984,9360,28991,10755,5608,3241
0500000US26145,"Saginaw County, Michigan",79870,797,2677,13343,2212,12055,2658,1145,4109,5691,19657,8160,4400,2966
0500000US26147,"St. Clair County, Michigan",65647,601,3662,12977,742,8561,2767,902,2784,4158,15474,6853,3368,2798
0500000US26155,"Shiawassee County, Michigan",31051,332,1746,5452,774,4563,1456,143,1108,1804,7750,2413,2236,1274
0500000US26159,"Van Buren County, Michigan",32749,1781,1548,6546,1159,3927,1408,621,1543,1991,7102,2452,1409,1262
0500000US26161,"Washtenaw County, Michigan",167616,545,4175,16874,2213,16036,4364,4173,9252,18269,66037,13968,6867,4843
0500000US26163,"Wayne County, Michigan",661178,2755,23920,101461,16069,74354,38888,11845,37312,65592,160267,69892,31112,27711
0500000US27003,"Anoka County, Minnesota",171764,820,12175,27706,5384,22603,9337,2483,11737,15376,39744,11708,7380,5311
0500000US27019,"Carver County, Minnesota",47361,981,1865,7104,1743,5926,1344,1126,4603,6303,10296,2884,2170,1016
0500000US27037,"Dakota County, Minnesota",208891,1460,9189,24685,7376,25646,12564,5657,21667,23582,44479,14901,9820,7865
0500000US27053,"Hennepin County, Minnesota",598728,2916,22073,72536,18964,72999,20918,13225,56623,80546,142415,53372,25501,16640
0500000US27109,"Olmsted County, Minnesota",77173,896,3278,7023,1398,7387,2087,1529,2483,5230,33838,6132,3366,2526
0500000US27123,"Ramsey County, Minnesota",251582,1556,8281,30752,7308,27690,8942,6262,19148,29852,69093,20579,11662,10457
0500000US27137,"St. Louis County, Minnesota",92230,2667,5416,6420,1511,9596,5288,1292,4803,6309,30341,10301,3731,4555
0500000US27139,"Scott County, Minnesota",69958,631,3330,9393,2518,9234,3342,1100,6283,9840,12170,7497,2971,1649
0500000US27141,"Sherburne County, Minnesota",43194,473,3384,7860,1189,5838,2671,422,1619,3292,9724,2600,2383,1739
0500000US27145,"Stearns County, Minnesota",78767,2653,5237,11109,2539,8909,3633,873,4013,5461,20351,7709,3356,2924
0500000US27163,"Washington County, Minnesota",125512,755,5843,17379,2936,14608,5446,3530,14726,11540,27563,10059,4781,6346
0500000US27171,"Wright County, Minnesota",65917,1058,5508,10857,2634,7700,3108,697,4292,4903,15279,4722,3073,2086
0500000US28033,"DeSoto County, Mississippi",75804,485,5795,6926,3288,7926,8747,926,3129,5232,15225,10559,3868,3698
0500000US28035,"Forrest County, Mississippi",29463,693,3004,2376,759,2477,1113,84,2176,2077,8219,3362,1528,1595
0500000US28047,"Harrison County, Mississippi",82465,787,5699,5115,1305,9428,3678,1905,4807,5979,17022,15745,4477,6518
0500000US28049,"Hinds County, Mississippi",103265,943,6520,6705,2237,10935,6029,3068,5022,7023,28541,10329,5985,9928
0500000US28059,"Jackson County, Mississippi",57827,1540,3488,10976,451,7387,2601,699,2267,4416,11304,8848,1255,2595
0500000US28067,"Jones County, Mississippi",26424,1563,1477,5285,1046,3505,952,157,757,1187,5074,1610,2406,1405
0500000US28075,"Lauderdale County, Mississippi",28414,105,1096,2356,1327,3636,1201,864,867,1308,8832,2413,1951,2458
0500000US28081,"Lee County, Mississippi",33545,115,1703,7118,1311,5366,627,386,2927,1318,7949,2306,1706,713
0500000US28089,"Madison County, Mississippi",46327,595,2799,2879,1644,4929,1734,1114,3431,4249,14319,3836,1615,3183
0500000US28121,"Rankin County, Mississippi",66880,422,4716,4606,2489,8307,4876,2101,4624,6046,17179,3455,3639,4420
0500000US29019,"Boone County, Missouri",82780,784,3100,3194,1937,11671,2518,2324,5344,6460,30950,7114,3077,4307
0500000US29021,"Buchanan County, Missouri",38993,489,2133,6864,1015,3936,2352,693,2494,1590,9065,4002,2353,2007
0500000US29031,"Cape Girardeau County, Missouri",36869,289,2928,3875,1239,4748,1167,530,1708,2606,11195,3924,1137,1523
0500000US29037,"Cass County, Missouri",47591,480,3898,5167,2231,5867,2540,1321,2991,4859,9369,3202,3205,2461
0500000US29043,"Christian County, Missouri",36480,172,2044,2586,1132,5430,1376,553,2755,2990,9884,3045,3061,1452
0500000US29047,"Clay County, Missouri",112365,277,5461,12243,4598,13002,7778,3497,10540,11968,23117,10447,4297,5140
0500000US29051,"Cole County, Missouri",37382,531,2786,1471,708,3617,1893,1522,2868,2784,7371,3628,1654,6549
0500000US29071,"Franklin County, Missouri",45291,530,3979,9308,773,4612,2504,471,2285,3489,9368,4357,1952,1663
0500000US29077,"Greene County, Missouri",127848,562,6159,8969,4087,17642,5810,3134,7468,11014,36633,14322,7676,4372
0500000US29095,"Jackson County, Missouri",317318,949,18028,27921,10226,33326,16084,9531,26880,39422,69977,31718,16466,16790
0500000US29097,"Jasper County, Missouri",53753,1005,3204,8580,1379,7800,2891,1222,2129,2919,12861,5966,2672,1125
0500000US29099,"Jefferson County, Missouri",104972,295,9998,11687,2034,12273,6343,1847,9229,11226,20505,8447,7351,3737
0500000US29165,"Platte County, Missouri",47965,486,2174,5319,1413,5941,3843,1515,4169,5296,9573,3187,1896,3153
0500000US29183,"St. Charles County, Missouri",183021,1476,11997,23784,6027,23316,7955,3880,18062,19141,37559,16770,6959,6095
0500000US29187,"St. Francois County, Missouri",23221,302,1473,2631,463,3232,1193,96,932,917,8096,1104,617,2165
0500000US29189,"St. Louis County, Missouri",480733,2255,19257,49696,16095,54447,19315,13292,44451,57289,124380,43831,21809,14616
0500000US29510,"St. Louis city, Missouri",143572,190,5094,11090,2965,13080,6670,4825,8841,15818,39784,20117,6386,8712
0500000US30013,"Cascade County, Montana",36653,944,3937,1131,813,4802,1597,717,2963,2258,8150,4017,1518,3806
0500000US30029,"Flathead County, Montana",40831,1165,3497,3225,857,6544,2017,533,2357,3622,7977,6173,1855,1009
0500000US30031,"Gallatin County, Montana",46520,1245,4432,2514,1183,5507,1551,384,2241,5448,10935,7157,2497,1426
0500000US30063,"Missoula County, Montana",56935,1036,3750,1890,1189,8252,2309,2617,3108,5359,15895,7233,2056,2241
0500000US30111,"Yellowstone County, Montana",75790,3287,5827,3296,4233,9479,4998,1091,4154,6885,16758,7727,4719,3336
0500000US31055,"Douglas County, Nebraska",266557,1758,14446,22006,7133,32352,13054,7410,28532,32266,65364,24080,11347,6809
0500000US31109,"Lancaster County, Nebraska",151319,1668,8964,13002,3872,17238,6030,3549,13382,13725,40424,13840,6899,8726
0500000US31153,"Sarpy County, Nebraska",83285,479,4041,5685,2934,9010,4841,2104,9062,10030,20821,6765,2737,4776
0500000US32003,"Clark County, Nevada",872794,3309,56744,29212,17698,100242,39735,14636,55671,96050,124884,254286,41909,38418
0500000US32031,"Washoe County, Nevada",193408,1519,10432,10983,7021,26127,9791,3511,11635,20824,38583,34314,8508,10160
0500000US33005,"Cheshire County, New Hampshire",38857,428,2482,4200,1580,4419,1771,751,2468,1955,12543,3483,2032,745
0500000US33009,"Grafton County, New Hampshire",44916,782,3410,4179,702,6412,958,648,1551,3292,15096,5177,1165,1544
0500000US33011,"Hillsborough County, New Hampshire",210628,1340,14004,33246,6283,25159,8852,4029,15618,24583,49022,13347,7611,7534
0500000US33013,"Merrimack County, New Hampshire",76317,487,5291,7561,2641,10265,2917,1282,4323,6964,19947,5843,4079,4717
0500000US33015,"Rockingham County, New Hampshire",159582,1080,11024,20342,6718,23410,7034,4129,10741,16780,34526,11550,7147,5101
0500000US33017,"Strafford County, New Hampshire",64209,910,3423,7031,1696,9855,1672,1109,4341,5890,17189,5618,2846,2629
0500000US34001,"Atlantic County, New Jersey",126545,600,6973,4574,2577,13827,5374,1590,7248,9414,27902,35127,5395,5944
0500000US34003,"Bergen County, New Jersey",438302,919,24897,40015,19216,47458,22703,16169,45159,58730,99084,28699,20540,14713
0500000US34005,"Burlington County, New Jersey",218844,882,11393,18488,7951,24035,11788,4439,18360,25635,53075,13912,10274,18612
0500000US34007,"Camden County, New Jersey",238746,473,12733,16372,7763,28212,13560,4424,16998,28238,68154,19928,11225,10666
0500000US34009,"Cape May County, New Jersey",43681,428,3898,1337,1017,5529,1359,357,2762,3912,9769,7024,2864,3425
0500000US34011,"Cumberland County, New Jersey",62728,2153,4148,7867,1445,6789,2956,704,2203,5305,18850,3954,2324,4030
0500000US34013,"Essex County, New Jersey",344146,839,19412,21063,8192,33180,24477,11875,31756,44064,89318,25779,17380,16811
0500000US34015,"Gloucester County, New Jersey",140392,400,8065,13392,6085,18181,8567,2455,10326,15812,37053,8958,5680,5418
0500000US34017,"Hudson County, New Jersey",312480,88,17452,25036,12919,31641,24887,10909,34463,42737,60295,23187,16461,12405
0500000US34019,"Hunterdon County, New Jersey",62763,655,3617,7711,1670,6822,2222,2317,6033,8552,14680,4034,1961,2489
0500000US34021,"Mercer County, New Jersey",175496,1041,6524,16492,4788,15887,7626,4102,15125,22924,45499,12747,7923,14818
0500000US34023,"Middlesex County, New Jersey",392654,628,18052,39615,17826,43951,26800,12486,36177,52832,83080,29705,15450,16052
0500000US34025,"Monmouth County, New Jersey",305172,1043,16060,20781,10399,33644,14981,13058,33142,39280,70468,24158,11999,16159
0500000US34027,"Morris County, New Jersey",242762,605,13025,29462,8531,24489,11615,10352,26164,33295,55177,12728,8589,8730
0500000US34029,"Ocean County, New Jersey",240290,813,18437,15388,7462,32590,13194,5708,14989,22030,61378,22428,11712,14161
0500000US34031,"Passaic County, New Jersey",223928,106,12406,30737,9361,27233,10168,5816,17055,25463,50431,16915,11461,6776
0500000US34033,"Salem County, New Jersey",27213,421,2399,3359,1100,3088,2222,314,1497,3184,5298,1369,1499,1463
0500000US34035,"Somerset County, New Jersey",166170,419,8430,22572,3857,16233,5939,6392,18836,24680,38417,9145,6519,4731
0500000US34037,"Sussex County, New Jersey",73343,674,5495,7922,2303,8536,3791,2074,6642,7963,16268,6629,2033,3013
0500000US34039,"Union County, New Jersey",255497,177,17557,24870,10869,25990,18211,7394,21793,29021,53596,19342,13531,13146
0500000US34041,"Warren County, New Jersey",52725,455,4238,7013,913,6165,3362,971,3578,5144,11081,4030,2320,3455
0500000US35001,"Bernalillo County, New Mexico",313133,2402,22197,14327,7556,38113,11667,6814,14235,42501,79301,34732,12892,26396
0500000US35005,"Chaves County, New Mexico",28318,2730,2718,1908,782,3708,1086,203,846,1435,7612,1769,1322,2199
0500000US35013,"Do?a Ana County, New Mexico",84796,2413,6236,4489,1057,8706,4520,2151,3379,8062,24745,7929,3968,7141
0500000US35031,"McKinley County, New Mexico",23539,278,1698,2603,754,3348,373,424,868,786,7125,2297,1578,1407
0500000US35043,"Sandoval County, New Mexico",57074,727,4096,5010,1376,7496,2312,747,3265,5656,12803,6102,2035,5449
0500000US35045,"San Juan County, New Mexico",50157,5872,3263,2398,713,5613,4805,535,1461,2729,11718,5236,2222,3592
0500000US35049,"Santa Fe County, New Mexico",66852,1106,4745,1317,1410,8038,1967,985,3446,9610,12996,9707,3562,7963
0500000US35061,"Valencia County, New Mexico",27459,586,3356,1554,453,3946,1847,590,1037,2952,5840,1479,1132,2687
0500000US36001,"Albany County, New York",152948,490,5607,7129,3344,16951,6140,3992,11472,15235,44276,13363,6583,18366
0500000US36005,"Bronx County, New York",524948,707,28747,18634,10342,62689,37729,10524,37711,44030,166086,55189,34473,18087
0500000US36007,"Broome County, New York",88506,631,4322,10395,2230,12543,2801,915,4686,8171,24238,8625,4773,4176
0500000US36009,"Cattaraugus County, New York",34550,1259,2399,4320,757,4956,1534,414,1290,2202,9236,2730,1270,2183
0500000US36011,"Cayuga County, New York",36971,1473,1977,5162,806,5018,1833,442,1419,2325,8198,3902,1659,2757
0500000US36013,"Chautauqua County, New York",57902,1640,2424,8489,1455,6511,2266,855,1980,3496,17684,4911,3563,2628
0500000US36015,"Chemung County, New York",40394,1096,2159,5441,409,5100,1634,703,2347,2499,12723,2180,1511,2592
0500000US36019,"Clinton County, New York",34901,840,2695,4492,553,4598,1811,524,1448,1790,9864,2112,1334,2840
0500000US36027,"Dutchess County, New York",141561,1009,11245,11419,2787,15522,5712,3704,9043,13663,43157,11512,5860,6928
0500000US36029,"Erie County, New York",427523,1290,17979,45232,12971,51420,19075,7287,33273,41147,121163,36530,20037,20119
0500000US36045,"Jefferson County, New York",46054,317,4278,2893,718,6245,2778,666,1538,3617,10668,4332,2604,5400
0500000US36047,"Kings County, New York",1087107,1294,59330,45713,26183,103875,64291,41019,86638,135845,310555,100298,64125,47941
0500000US36051,"Livingston County, New York",30981,1738,2683,3968,351,3200,973,329,1074,2454,10173,1762,872,1404
0500000US36053,"Madison County, New York",31975,695,2075,3712,1202,2753,1547,425,1629,2840,8789,3310,1191,1807
0500000US36055,"Monroe County, New York",344863,1119,14301,43764,7425,39940,12681,8427,19513,36742,111671,24663,14166,10451
0500000US36059,"Nassau County, New York",640457,1610,34273,30254,24047,63967,34382,16473,64831,79945,187618,40088,32315,30654
0500000US36061,"New York County, New York",839414,815,13183,32507,17896,61992,21740,52409,135840,156452,194262,90641,36381,25296
0500000US36063,"Niagara County, New York",97503,1177,7239,11873,2707,12474,4501,1515,5247,8330,26215,9112,3922,3191
0500000US36065,"Oneida County, New York",101109,1309,5170,10917,1851,10960,3570,1829,8128,6714,29838,7750,3509,9564
0500000US36067,"Onondaga County, New York",220285,1283,9325,17806,6350,24936,11601,5126,15178,21421,66003,19550,12827,8879
0500000US36069,"Ontario County, New York",54703,1378,3149,9404,1605,5791,1226,995,2789,4717,15218,4713,2435,1283
0500000US36071,"Orange County, New York",166479,2216,11649,12314,6266,21603,9230,3832,9425,14725,46585,11861,5515,11258
0500000US36075,"Oswego County, New York",52866,865,3889,6300,1816,6300,4408,713,1861,3433,13606,4605,2676,2394
0500000US36079,"Putnam County, New York",44968,68,3706,3216,1327,3387,1957,1594,3329,7059,13102,2381,1900,1942
0500000US36081,"Queens County, New York",1047992,1469,69941,47429,31841,115464,83492,27119,89668,103950,239349,117255,73766,47249
0500000US36083,"Rensselaer County, New York",78930,337,4703,5100,2048,8997,3808,1015,4904,7485,21795,6512,3239,8987
0500000US36085,"Richmond County, New York",199327,198,14859,6854,2885,20115,13274,5690,21756,19756,57897,11295,9892,14856
0500000US36087,"Rockland County, New York",140341,92,7738,10044,3669,15088,5253,4178,9303,17689,45795,7029,7330,7133
0500000US36089,"St. Lawrence County, New York",45409,1861,2962,2795,686,5050,1324,946,2144,2435,15467,3359,2011,4369
0500000US36091,"Saratoga County, New York",112618,361,6916,9141,2930,14121,3774,2176,8344,12060,29309,10840,5022,7624
0500000US36093,"Schenectady County, New York",73056,180,2312,4214,1443,10191,3404,1705,6115,6652,20326,5485,4426,6603
0500000US36101,"Steuben County, New York",43318,1832,2999,9226,738,4324,1972,529,1356,2069,11456,3049,2078,1690
0500000US36103,"Suffolk County, New York",720726,2164,56469,55922,25800,87305,40414,20802,51642,77995,183819,46082,31567,40745
0500000US36105,"Sullivan County, New York",33030,834,3656,2431,752,4401,1862,859,1837,2689,7652,2765,1543,1749
0500000US36109,"Tompkins County, New York",48498,801,1658,2394,277,3502,1203,734,1382,4997,23612,5043,1601,1294
0500000US36111,"Ulster County, New York",84462,855,5183,5487,1636,12713,3900,1431,4139,7654,23560,6600,6329,4975
0500000US36113,"Warren County, New York",31139,469,2222,2225,652,3641,1273,1362,1490,2199,7697,4689,1639,1581
0500000US36117,"Wayne County, New York",45451,1639,2963,9642,1133,4341,1363,538,1599,3539,12011,2889,2430,1364
0500000US36119,"Westchester County, New York",455939,671,30406,19320,11915,39865,18487,14139,50568,61344,129654,35588,27380,16602
0500000US37001,"Alamance County, North Carolina",66788,922,4315,10750,1209,8337,1978,835,3889,6402,16073,6118,2570,3390
0500000US37019,"Brunswick County, North Carolina",41791,276,5387,2901,744,6937,2097,745,3108,3773,7626,4573,1782,1842
0500000US37021,"Buncombe County, North Carolina",111444,1369,6694,8836,2996,13501,1450,1587,6432,12511,32483,13576,4656,5353
0500000US37023,"Burke County, North Carolina",38151,233,2302,8866,984,2857,1903,351,712,2144,10742,3175,1795,2087
0500000US37025,"Cabarrus County, North Carolina",77476,228,5576,8482,1964,8802,3780,1712,8022,8124,17356,6973,3937,2520
0500000US37027,"Caldwell County, North Carolina",32744,458,1273,7473,1616,3444,2216,306,813,1177,7946,1918,2293,1811
0500000US37031,"Carteret County, North Carolina",31115,480,2992,1806,1293,3857,1101,56,2560,2558,6287,4119,1103,2903
0500000US37035,"Catawba County, North Carolina",70179,589,4036,16820,3536,8314,3884,490,3058,4179,12905,5610,4390,2368
0500000US37045,"Cleveland County, North Carolina",39686,1040,2190,7744,915,5996,1936,157,1835,3127,8417,3412,1789,1128
0500000US37049,"Craven County, North Carolina",37167,530,2662,3569,250,2970,2007,720,1479,2284,8149,4330,2302,5915
0500000US37051,"Cumberland County, North Carolina",118665,1067,7687,8116,1915,14756,5028,1406,4081,9828,34486,11613,6835,11847
0500000US37057,"Davidson County, North Carolina",71092,178,3982,14799,1491,9531,3620,1151,3468,5337,16089,5761,3277,2408
0500000US37063,"Durham County, North Carolina",128308,741,8204,6370,2397,9274,4346,3021,7056,19019,44697,10876,6978,5329
0500000US37067,"Forsyth County, North Carolina",156458,401,9593,18428,6150,16880,6065,2006,10562,16118,43094,15330,7335,4496
0500000US37071,"Gaston County, North Carolina",82205,96,4800,14765,3347,10042,4661,659,4262,6596,17652,7491,5063,2771
0500000US37081,"Guilford County, North Carolina",224194,722,11536,28502,9802,27005,9627,4682,16934,22658,52433,22962,11039,6292
0500000US37085,"Harnett County, North Carolina",43834,786,3908,4451,617,6009,1741,404,2105,4258,10104,3685,1460,4306
0500000US37089,"Henderson County, North Carolina",43065,411,2095,4840,670,6568,1754,162,2635,4701,10406,3912,2318,2593
0500000US37097,"Iredell County, North Carolina",66675,854,4258,12766,2483,10851,2287,1376,3997,4838,12892,6426,2200,1447
0500000US37101,"Johnston County, North Carolina",77471,827,6849,9131,3297,9889,3746,1472,5545,7151,14736,5028,3211,6589
0500000US37109,"Lincoln County, North Carolina",33558,323,2996,5670,1054,3980,3027,535,2374,2185,6325,2857,1353,879
0500000US37119,"Mecklenburg County, North Carolina",445716,429,29969,38831,16776,52531,25589,12104,54496,54248,82440,43585,24148,10570
0500000US37125,"Moore County, North Carolina",33566,697,2586,2724,677,4305,769,130,1596,2854,9343,4148,2126,1611
0500000US37127,"Nash County, North Carolina",42790,568,2542,7479,1504,5688,1789,1130,3320,2439,9395,3385,1834,1717
0500000US37129,"New Hanover County, North Carolina",96896,171,6678,6084,3004,12148,3679,3053,5265,10508,24367,13117,5648,3174
0500000US37133,"Onslow County, North Carolina",55285,439,4102,2365,236,6470,2310,766,3112,4890,12253,7939,2318,8085
0500000US37135,"Orange County, North Carolina",64273,493,4034,3269,937,6765,1067,875,3172,6742,24187,7145,3539,2048
0500000US37147,"Pitt County, North Carolina",80520,942,5523,7452,2902,9481,2746,1266,4121,5442,25498,7827,4529,2791
0500000US37151,"Randolph County, North Carolina",62781,1501,4813,17595,1500,7449,2487,521,2662,4442,11236,4377,2866,1332
0500000US37155,"Robeson County, North Carolina",44599,1158,4871,7188,752,4844,2082,191,2315,1767,11694,3123,2021,2593
0500000US37157,"Rockingham County, North Carolina",38656,406,1984,10303,895,4793,1859,62,2069,2618,7699,2079,2090,1799
0500000US37159,"Rowan County, North Carolina",58312,872,5140,7419,2673,9820,3351,410,1880,3353,13624,4637,2760,2373
0500000US37161,"Rutherford County, North Carolina",24827,204,1233,5439,574,2959,1288,284,1342,1390,6571,1596,1310,637
0500000US37171,"Surry County, North Carolina",31605,180,3372,4486,1024,3631,1116,438,1964,2219,8036,1600,2218,1321
0500000US37179,"Union County, North Carolina",94191,1787,7713,13632,2496,11223,3729,2323,8878,9650,17679,5786,5786,3509
0500000US37183,"Wake County, North Carolina",448710,1525,24783,38715,14416,51145,17584,11500,29963,73272,95599,41681,21437,27090
0500000US37191,"Wayne County, North Carolina",51470,2886,2710,7907,2312,6397,1844,781,1641,2656,11874,3296,3014,4152
0500000US37193,"Wilkes County, North Carolina",26578,501,1701,4159,944,5103,696,280,1599,1395,6411,1877,933,979
0500000US37195,"Wilson County, North Carolina",32301,1392,2076,5580,1500,3258,1059,320,2114,2480,7513,2259,1300,1450
0500000US38015,"Burleigh County, North Dakota",44104,1343,3760,1733,1409,5617,2529,601,2599,4157,11630,2928,1746,4052
0500000US38017,"Cass County, North Dakota",90256,1640,6000,8270,3496,10978,3479,1890,7381,8179,21373,9037,5514,3019
0500000US38035,"Grand Forks County, North Dakota",36134,1307,2472,2504,885,4306,1539,549,1497,2207,11558,4514,1487,1309
0500000US39003,"Allen County, Ohio",44717,740,2368,9162,1653,5691,1314,565,1551,3587,10459,3705,2189,1733
0500000US39007,"Ashtabula County, Ohio",43330,575,2713,9000,886,5813,3042,519,1117,2166,10766,2702,2557,1474
0500000US39013,"Belmont County, Ohio",29135,1246,1992,2047,543,3919,1671,808,1496,1431,7954,2930,1289,1809
0500000US39017,"Butler County, Ohio",170645,925,7488,29696,5411,20642,7990,2018,11222,17735,39673,15392,6237,6216
0500000US39023,"Clark County, Ohio",57900,673,2540,7467,2591,7505,2286,433,3132,3334,15563,6473,2524,3379
0500000US39025,"Clermont County, Ohio",94269,367,4968,15309,2180,13137,4158,1064,8110,9196,20232,7645,5037,2866
0500000US39029,"Columbiana County, Ohio",43698,726,2473,7067,1033,5753,3083,949,1650,3003,10735,4372,1842,1012
0500000US39035,"Cuyahoga County, Ohio",572933,846,21072,66614,15753,61488,26727,10726,45583,61891,159409,50674,27610,24540
0500000US39041,"Delaware County, Ohio",85536,765,3364,7860,2859,9178,3111,2379,10059,11056,21887,5660,3255,4103
