GEO_ID,NAME,CP05_2012_2016_001E,CP05_2012_2016_002E,CP05_2012_2016_003E,CP05_2012_2016_004E,CP05_2012_2016_005E,CP05_2012_2016_006E,CP05_2012_2016_007E,CP05_2012_2016_008E,CP05_2012_2016_009E,CP05_2012_2016_010E,CP05_2012_2016_011E,CP05_2012_2016_012E,CP05_2012_2016_013E,CP05_2012_2016_014E,CP05_2012_2016_015E,CP05_2012_2016_016E,CP05_2012_2016_017E,CP05_2012_2016_018E,CP05_2012_2016_019E,CP05_2012_2016_020E,CP05_2012_2016_021E,CP05_2012_2016_022E,CP05_2012_2016_023E,CP05_2012_2016_024E,CP05_2012_2016_025E,CP05_2012_2016_026E,CP05_2012_2016_027E,CP05_2012_2016_028E,CP05_2012_2016_029E,CP05_2012_2016_030E,CP05_2012_2016_031E,CP05_2012_2016_032E,CP05_2012_2016_033E,CP05_2012_2016_034E,CP05_2012_2016_035E,CP05_2012_2016_036E,CP05_2012_2016_037E,CP05_2012_2016_038E,CP05_2012_2016_039E,CP05_2012_2016_040E,CP05_2012_2016_041E,CP05_2012_2016_042E,CP05_2012_2016_043E,CP05_2012_2016_044E,CP05_2012_2016_045E,CP05_2012_2016_046E,CP05_2012_2016_047E,CP05_2012_2016_048E,CP05_2012_2016_049E,CP05_2012_2016_050E,CP05_2012_2016_051E,CP05_2012_2016_052E,CP05_2012_2016_053E,CP05_2012_2016_054E,CP05_2012_2016_055E,CP05_2012_2016_056E,CP05_2012_2016_057E,CP05_2012_2016_058E,CP05_2012_2016_059E,CP05_2012_2016_060E,CP05_2012_2016_061E,CP05_2012_2016_062E,CP05_2012_2016_063E,CP05_2012_2016_064E,CP05_2012_2016_065E,CP05_2012_2016_066E,CP05_2012_2016_067E,CP05_2012_2016_068E,CP05_2012_2016_069E,CP05_2012_2016_070E,CP05_2012_2016_071E,CP05_2012_2016_072E,CP05_2012_2016_073E,CP05_2012_2016_074E,CP05_2012_2016_075E,CP05_2012_2016_076E,CP05_2012_2016_077E,CP05_2012_2016_078E,CP05_2012_2016_079E,CP05_2012_2016_080E,CP05_2012_2016_081E,CP05_2012_2016_082E,CP05_2012_2016_083E,CP05_2012_2016_084E
0500000US42109,"Snyder County, Pennsylvania",40246,49.6,50.4,5.6,6.3,6.2,8.1,7.8,11,11.4,13.6,7.3,6,9.3,5.3,2.2,39.5,78.3,71.6,20.2,16.8,31496,48.9,51.1,6769,44.1,55.9,40246,99,1,99,96.6,1,0.1,0,0,0,0,0.7,0.1,0.3,0.1,0,0,0,0.2,0,0,0,0,0,0.6,1,0.5,0.3,0.1,0,40246,97.6,1.5,0.4,0.9,0,0.6,40246,2.1,0.6,1,0.1,0.5,97.9,95.3,0.9,0.1,0.7,0,0,0.9,0,0.9,16141,31224,48.9,51.1
0500000US42111,"Somerset County, Pennsylvania",76201,51.9,48.1,4.6,5.1,5.4,5.2,5.5,11.3,12.2,14.6,8.2,7.3,10.8,6.4,3.3,45.5,81.6,78.5,24.8,20.5,62163,52.2,47.8,15599,44.9,55.1,76201,99,1,99,95.5,2.7,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,1,0.3,0.2,0.2,0,76201,96.3,3.1,0.4,0.6,0.1,0.5,76201,1.3,0.4,0.6,0,0.3,98.7,94.8,2.6,0.1,0.3,0,0,0.8,0,0.8,37953,61842,52.2,47.8
0500000US42113,"Sullivan County, Pennsylvania",6302,52.4,47.6,3.2,3,3.1,6.6,5.9,8.7,9.4,14.7,9.9,8.5,15.1,7.9,4,52.4,87.6,82.5,31.8,26.9,5523,52.5,47.5,1696,47.5,52.5,6302,98.7,1.3,98.7,94.4,2.5,0.4,0,0,0,0,0.3,0,0.2,0,0,0.1,0,0,0.5,0.5,0,0,0,0.6,1.3,0.6,0.6,0,0,6302,95.6,3,0.9,0.5,0.5,0.8,6302,1.7,1,0.4,0.1,0.2,98.3,93.5,2.4,0.4,0.3,0.5,0.1,1.1,0,1.1,6297,5447,52.1,47.9
0500000US42115,"Susquehanna County, Pennsylvania",41832,50.3,49.7,4.6,5.3,5.9,5.9,5.3,10.1,10.7,15.5,9.3,7.3,11.7,6.2,2.2,46.9,80.4,77,24.3,20.1,33614,50.2,49.8,8395,47,53,41832,99.2,0.8,99.2,97.7,0.6,0.1,0,0,0,0,0.4,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.4,0.8,0.3,0.3,0.1,0,41832,98.5,0.8,0.5,0.5,0,0.4,41832,1.7,0.4,0.8,0.1,0.4,98.3,96.5,0.5,0.1,0.4,0,0,0.8,0,0.8,23001,33334,50.1,49.9
0500000US42117,"Tioga County, Pennsylvania",42031,49.6,50.4,5.4,5.7,5.5,6.8,6.9,11.2,10.7,13.6,7.7,7,11,6.4,2.2,43.2,79.9,75.1,23.6,19.6,33590,49.3,50.7,8232,47.2,52.8,42031,98.7,1.3,98.7,97.1,0.5,0.1,0,0,0,0,0.5,0.1,0.2,0,0,0.1,0,0.1,0,0,0,0,0,0.3,1.3,0.6,0.4,0.1,0,42031,98.4,1.2,0.7,0.7,0.1,0.4,42031,1.2,0.3,0.5,0,0.4,98.8,96.3,0.5,0.1,0.5,0,0,1.2,0,1.2,21447,33392,49.4,50.6
0500000US42119,"Union County, Pennsylvania",45178,55.1,44.9,4.5,4.8,5.3,9,8.3,12.7,13.4,14,6.8,5.1,8.4,5.1,2.6,39.1,82,73.8,19.3,16.1,37064,55.9,44.1,7262,43.3,56.7,45178,98.1,1.9,98.1,87.8,6.9,0.4,0,0,0.1,0,1.5,0.2,0.9,0.1,0.1,0.2,0.1,0,0,0,0,0,0,1.4,1.9,0.5,0.2,0.3,0.1,45178,89.2,8,0.9,1.9,0.2,2,45178,5.7,2,2.3,0.1,1.2,94.3,84.3,6.4,0.3,1.5,0,0.1,1.6,0.2,1.4,17089,36097,55.3,44.7
0500000US42121,"Venango County, Pennsylvania",53460,49.2,50.8,5.3,5.7,5.5,5.9,5.3,10.2,11,14.4,8.6,8.1,11,6.8,2.2,45.8,79.6,76.4,24.6,19.9,42574,48.6,51.4,10662,44.3,55.7,53460,98.2,1.8,98.2,96.9,0.8,0.1,0,0,0,0,0.3,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0.1,1.8,0.3,1,0.2,0,53460,98.6,1.2,1.2,0.6,0.1,0.2,53460,1.1,0.3,0.5,0,0.2,98.9,96.1,0.7,0,0.3,0,0,1.7,0,1.6,27300,42437,48.7,51.3
0500000US42123,"Warren County, Pennsylvania",40649,50.1,49.9,4.9,5.2,5.8,5.9,5.3,10.3,10.9,14.9,8.4,7.8,11.4,6.6,2.7,46.4,80.2,77.2,24.9,20.7,32599,49.7,50.3,8406,46.3,53.7,40649,99,1,99,97.8,0.5,0.1,0,0,0,0,0.5,0.1,0.1,0.1,0,0.1,0,0.2,0,0,0,0,0,0.1,1,0.4,0.4,0.1,0,40649,98.8,0.9,0.5,0.6,0,0.1,40649,1,0.4,0.3,0,0.3,99,97,0.5,0.1,0.5,0,0,0.9,0,0.9,23357,32417,49.7,50.3
0500000US42125,"Washington County, Pennsylvania",208269,49,51,5,5.5,5.7,6.4,6,10.7,11.7,14.7,8,7.4,10.3,5.9,2.7,44.3,80.1,76.1,23.2,18.9,166873,48.4,51.6,39372,43.4,56.6,208269,98,2,98,93.8,2.9,0.1,0,0,0,0,0.9,0.3,0.3,0.1,0,0.1,0,0.2,0,0,0,0,0,0.3,2,1.1,0.3,0.2,0.1,208269,95.7,4.2,0.6,1.2,0.1,0.3,208269,1.5,0.6,0.3,0.1,0.5,98.5,92.7,2.8,0,0.9,0,0.1,1.9,0.1,1.9,93897,165073,48.3,51.7
0500000US42127,"Wayne County, Pennsylvania",51307,53.1,46.9,4.1,5,4.8,5.6,5.3,10.7,11.7,15.7,8.9,7.4,12.3,5.9,2.5,47,82.4,79.5,25.4,20.7,42288,53.3,46.7,10612,47.8,52.2,51307,98.8,1.2,98.8,93.9,3.6,0.2,0,0,0,0,0.6,0.1,0.1,0.1,0,0,0.1,0.2,0,0,0,0,0,0.5,1.2,0.2,0.3,0.2,0,51307,94.8,4,0.6,0.9,0.1,0.8,51307,4.1,0.8,2.1,0.3,0.9,95.9,91,3.2,0.2,0.6,0,0,0.9,0.1,0.9,31874,41832,53.2,46.8
0500000US42129,"Westmoreland County, Pennsylvania",359377,48.8,51.2,4.6,5.1,5.5,5.8,5.7,10.2,11.3,15.1,8.2,7.8,11.1,6.3,3.3,46.3,81.1,77.7,25.1,20.7,291488,48.3,51.7,74281,43.2,56.8,359377,98.6,1.4,98.6,94.9,2.4,0.1,0,0,0,0,0.9,0.2,0.4,0,0.1,0.1,0.1,0,0,0,0,0,0,0.2,1.4,0.8,0.3,0.1,0,359377,96.2,3.3,0.4,1.1,0.1,0.3,359377,1.1,0.4,0.3,0,0.4,98.9,94.2,2.4,0,0.9,0,0.1,1.3,0.1,1.2,168225,289881,48.3,51.7
0500000US42131,"Wyoming County, Pennsylvania",27975,50.2,49.8,5,5.8,5.8,6.7,6.3,10.9,11.4,14.4,8.3,7,11.3,4.9,2.2,43.7,79.6,75.4,22.5,18.4,22275,49.8,50.2,5140,47.4,52.6,27975,99,1,99,97.4,0.9,0.1,0,0,0,0,0.4,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0.2,1,0.3,0.5,0.2,0,27975,98.4,1.2,0.6,0.7,0.1,0.2,27975,1.8,0.5,0.4,0.1,0.8,98.2,95.9,0.9,0.1,0.4,0,0,1,0,1,13326,22163,49.8,50.2
0500000US42133,"York County, Pennsylvania",440604,49.4,50.6,5.7,6.3,6.4,6.4,6,12,12.5,15,7.7,6.1,9,5,1.9,40.8,77.5,73.8,19.3,15.8,341570,48.8,51.2,69799,44.7,55.3,440604,97.7,2.3,97.7,89,5.8,0.1,0,0,0,0,1.4,0.3,0.3,0.1,0,0.2,0.2,0.2,0,0,0,0,0,1.4,2.3,1.2,0.4,0.2,0.1,440604,91.1,7.3,0.6,1.7,0.1,1.7,440604,6.6,1.6,3.5,0.1,1.4,93.4,84.7,5.3,0.1,1.4,0,0.1,1.8,0,1.8,180618,334780,48.8,51.2
0500000US44001,"Bristol County, Rhode Island",49228,48.2,51.8,3.9,5.8,5.8,8.1,7,9.8,10.9,15.2,8.9,5.8,9.7,6.1,3.1,44.1,80.5,74.4,22.1,18.8,39638,47.6,52.4,9274,43.6,56.4,49228,98.7,1.3,98.7,95,1.4,0.1,0,0,0,0,1.9,0.2,0.8,0.3,0,0.1,0.1,0.4,0,0,0,0,0,0.3,1.3,0.2,0.4,0.5,0,49228,96.3,1.7,0.5,2.4,0.1,0.4,49228,2.5,0.7,0.6,0.1,1.1,97.5,93.1,1.3,0,1.8,0,0,1.3,0.1,1.2,20786,38260,47.2,52.8
0500000US44003,"Kent County, Rhode Island",164886,48.3,51.7,4.9,5.2,5.7,5.5,5.5,12.5,12.4,15.7,8,7,9.5,4.8,3.3,43.7,80.6,77.7,21.5,17.5,132941,47.4,52.6,28821,41.9,58.1,164886,97.9,2.1,97.9,92.6,1.4,0.1,0,0,0,0,2.4,0.5,0.6,0.2,0.1,0.1,0,1,0,0,0,0,0,1.3,2.1,0.7,0.5,0.4,0,164886,94.5,2.3,0.8,3,0.1,1.5,164886,4.1,0.5,0.9,0.1,2.5,95.9,89.9,1.3,0.1,2.4,0,0.3,1.9,0.1,1.8,73590,130163,47.5,52.5
0500000US44005,"Newport County, Rhode Island",82714,49.1,50.9,4.4,5,5.4,6.4,6.9,11.3,11.6,14.8,7.9,7.1,10.8,5.5,2.9,44.2,81.6,77.6,23.2,19.2,67528,48.8,51.2,15874,44.6,55.4,82714,96.7,3.3,96.7,89.6,3.3,0.2,0,0,0,0,1.9,0.2,0.4,0.7,0.1,0.2,0.1,0.2,0.1,0,0,0,0,1.5,3.3,1.3,0.5,0.5,0.4,82714,92.4,5.4,1.4,2.5,0.2,1.9,82714,5.3,0.8,1.7,0.2,2.7,94.7,86.2,3,0.2,1.9,0.1,0.3,3,0.2,2.9,41878,64980,48.7,51.3
0500000US44007,"Providence County, Rhode Island",631344,48.5,51.5,5.8,5.5,6.1,7.1,8.2,14.6,12.3,13.9,6.7,5.7,7.5,4.1,2.6,37.3,78.9,73.7,17.5,14.2,498424,47.8,52.2,89835,41.7,58.3,631344,96.7,3.3,96.7,73.3,9.7,0.6,0,0,0,0,4.1,0.7,0.9,0.3,0.1,0.2,0.3,1.5,0.1,0,0,0,0,8.9,3.3,1,0.3,0.4,0.3,631344,75.6,11.6,1.4,4.7,0.2,9.9,631344,21,1.3,5.3,0.2,14.2,79,63.2,8,0.4,4,0.1,1,2.4,0.4,2,263549,445097,47.3,52.7
0500000US44009,"Washington County, Rhode Island",126319,48.3,51.7,3.8,4.8,5.6,9.1,9.2,8.8,10.1,15.1,8,7.5,10.3,5.2,2.5,43.9,82,74.3,22.4,18,103554,47.9,52.1,22713,44.3,55.7,126319,98.4,1.6,98.4,93.2,1.5,0.8,0,0,0,0,1.9,0.3,1,0.2,0.1,0.1,0,0.2,0.1,0,0,0,0.1,0.9,1.6,0.3,0.3,0.4,0,126319,94.7,2,1.3,2.4,0.2,1.2,126319,2.9,0.4,0.9,0.4,1.3,97.1,91.5,1.5,0.8,1.8,0.1,0.1,1.3,0.1,1.2,62854,101748,47.9,52.1
0500000US45001,"Abbeville County, South Carolina",24951,48.9,51.1,5.4,5.2,6.9,6.6,7.4,9.2,11.7,13.3,6.6,8.1,11.7,5.6,2.3,43.6,78.6,74.2,25,19.6,19603,47.7,52.3,4882,44.7,55.3,24951,97.8,2.2,97.8,69.9,27.2,0.2,0,0,0.1,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,2.2,1.4,0.4,0,0.3,24951,71.8,28.9,0.9,0.3,0,0.3,24951,1.3,0.4,0.5,0.2,0.2,98.7,68.9,27.2,0.2,0.3,0,0,2.2,0,2.1,12014,19504,47.7,52.3
0500000US45003,"Aiken County, South Carolina",165146,48.3,51.7,5.8,6.3,6.1,6.3,6.3,12.5,11.7,13.5,7.2,6.9,10.4,5.1,1.9,40.8,77.9,74.1,21.6,17.4,128574,47.6,52.4,28810,44.2,55.8,165146,97.6,2.4,97.6,70.2,24.6,0.2,0.1,0,0,0,0.9,0.2,0.1,0.3,0.1,0.1,0.1,0,0,0,0,0,0,1.7,2.4,1,0.6,0.3,0.1,165146,72.5,25.8,1,1.3,0,1.9,165146,5.4,3.7,0.5,0.1,1.1,94.6,66.9,24.3,0.2,0.8,0,0.1,2.1,0,2.1,74101,124143,47.4,52.6
0500000US45005,"Allendale County, South Carolina",9589,53.3,46.7,5.3,5.2,6.2,5.9,8.4,12,13.8,12.3,7.7,6.5,11.5,4,1.2,39.3,80.1,76.4,20,16.8,7678,53.8,46.2,1608,45,55,9589,99.7,0.3,99.7,24.5,73.9,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.1,0.2,0,0,9589,24.7,74.1,0.4,0,0,1.1,9589,3,1.5,0.3,0.3,0.9,97,22.7,73.8,0.2,0,0,0,0.3,0,0.3,4440,7609,53.5,46.5
0500000US45007,"Anderson County, South Carolina",192709,48.1,51.9,5.9,6.6,6.7,6.5,6,11.6,12.4,14.1,7.1,6,10.1,5.1,1.9,40.5,76.7,73.2,20.8,17,147883,47.4,52.6,32801,43.5,56.5,192709,98.3,1.7,98.3,79.9,16.3,0.2,0.1,0,0,0,0.9,0.2,0.4,0.1,0,0.1,0,0.1,0,0,0,0,0,0.9,1.7,0.9,0.4,0.2,0,192709,81.5,17.4,0.7,1.2,0.1,1,192709,3.4,1.7,0.5,0.1,1.1,96.6,77.8,16,0.2,0.9,0,0.1,1.6,0,1.5,85675,145055,47.4,52.6
0500000US45009,"Bamberg County, South Carolina",15057,48.2,51.8,5.2,6.4,5,7.3,10.6,9.1,11.5,12,7.9,6.8,11,5.9,1.4,41,79.5,72.8,21.7,18.3,11977,47.5,52.5,2762,43.3,56.7,15057,99.6,0.4,99.6,35.9,62.6,0.1,0,0,0,0,0.4,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0.8,0.4,0.1,0.1,0,0.1,15057,36.1,62.8,0.3,0.4,0,0.9,15057,1.1,0.8,0.2,0,0.1,98.9,35.4,62.6,0.1,0.4,0,0.1,0.4,0.1,0.3,7624,11854,46.9,53.1
0500000US45011,"Barnwell County, South Carolina",21917,47.6,52.4,6.7,5.9,8,6.6,7.3,10.2,11.6,13.7,7.1,6.9,9.7,4.1,2.1,40.4,75.1,71.3,19.9,15.9,16458,46.6,53.4,3491,43.3,56.7,21917,98.8,1.2,98.8,51.5,45.1,0.3,0,0,0,0,0.3,0,0.1,0,0,0,0,0.2,0,0,0,0,0,1.6,1.2,0.3,0.2,0,0.1,21917,52.6,46.1,1,0.3,0.1,1.6,21917,2.2,2.1,0,0,0.2,97.8,51.3,44.9,0.1,0.3,0,0,1.2,0,1.2,10386,16318,46.5,53.5
0500000US45013,"Beaufort County, South Carolina",175316,49.3,50.7,5.8,6,5.1,5.6,6.7,12,10.4,10.9,6.3,7,15,6.6,2.6,43.6,80.1,76.1,28.6,24.2,140421,48.9,51.1,42390,47.2,52.8,175316,97.6,2.4,97.6,74,18.4,0.2,0.1,0,0,0,1.2,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0,0,0,0,0,3.8,2.4,1,0.3,0.3,0,175316,76.1,19.7,0.7,1.7,0.1,4.2,175316,11.3,6.7,0.7,0.2,3.7,88.7,67.2,18.2,0.2,1.2,0,0.1,1.8,0,1.8,94631,131055,48.2,51.8
0500000US45015,"Berkeley County, South Carolina",199081,49.8,50.2,6.8,6.9,6.9,6.5,7.5,14.6,13.2,13.5,6.5,5.4,8.1,3,1.1,35.6,75.6,71.5,15.4,12.2,150551,49.4,50.6,24313,45.3,54.7,199081,97.1,2.9,97.1,67.3,24.3,0.5,0.1,0,0,0,2.4,0.3,0.2,1.4,0.1,0.1,0.2,0.2,0.1,0,0,0.1,0,2.5,2.9,0.9,0.6,0.8,0.1,199081,69.8,25.7,1.3,3.5,0.2,2.7,199081,6.1,2.9,0.8,0.1,2.2,93.9,64.1,24.1,0.4,2.3,0.1,0.2,2.7,0,2.7,77823,145578,49.3,50.7
0500000US45017,"Calhoun County, South Carolina",14886,47.9,52.1,5,5.7,5.8,5.3,6.3,9.7,11.3,14.7,8.3,7.7,13.2,5.9,1.3,45.8,79.6,77.8,25.1,20.4,11845,47.8,52.2,3034,45.8,54.2,14886,99.2,0.8,99.2,54.5,41.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.8,0.5,0,0.1,0,14886,55.1,42.5,0.5,0.2,0,2.5,14886,3.5,1.8,0.2,0.5,0.9,96.5,53.5,41.8,0.4,0,0,0,0.8,0.1,0.7,7305,11638,47.8,52.2
0500000US45019,"Charleston County, South Carolina",380673,48.4,51.6,6.1,6.1,4.9,5.6,7.3,17.2,12.4,12.9,6.7,6.2,8.8,3.9,1.8,36.8,79.8,75.8,18,14.5,303950,47.8,52.2,55215,43.6,56.4,380673,98.1,1.9,98.1,67.5,28.2,0.2,0,0,0,0,1.3,0.3,0.4,0.2,0,0.1,0.2,0.1,0,0,0,0,0,0.8,1.9,0.6,0.4,0.5,0.2,380673,69,29.2,0.8,2,0.1,1,380673,5,2.8,0.7,0.1,1.4,95,63.6,28,0.1,1.3,0,0.1,1.8,0,1.7,178168,293756,47.5,52.5
0500000US45021,"Cherokee County, South Carolina",56274,48.7,51.3,6.1,6,7.6,7,7.1,11.4,12.8,14,6.5,6.3,9.1,4.1,1.9,39.1,76.2,71.2,18.7,15.1,42890,48.1,51.9,8525,44.1,55.9,56274,98,2,98,75.6,20,0.2,0.1,0,0,0,0.7,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,1.5,2,0.9,0.5,0,0.1,56274,77.5,21.4,1.1,0.8,0.1,1.7,56274,4,3.4,0.3,0,0.3,96,73.3,20,0.1,0.7,0,0,1.9,0,1.8,24013,42309,48,52
0500000US45023,"Chester County, South Carolina",32435,49,51,6.1,6,7.1,5.9,6.5,11.2,11.4,14.5,7.8,6.9,10.1,4.5,2,41.3,76.8,73.8,20.9,16.7,24902,48,52,5401,44.9,55.1,32435,98.3,1.7,98.3,60.2,37.6,0.3,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,1.7,0.8,0.5,0.1,0,32435,61.8,38.4,0.9,0.3,0,0.2,32435,1.8,0.7,0.1,0.1,0.9,98.2,58.9,37.2,0.3,0.1,0,0.1,1.5,0,1.5,14594,24851,47.9,52.1
0500000US45025,"Chesterfield County, South Carolina",46083,48.9,51.1,5.8,6,6.9,6.6,6.5,11.2,12.5,14.8,7.8,6.1,9.8,4.6,1.4,41.5,77,73.2,19.7,15.8,35467,48.3,51.7,7303,43,57,46083,98.1,1.9,98.1,63.4,32.3,0.6,0.2,0,0,0,0.5,0.1,0.1,0.3,0,0,0,0,0.1,0,0,0,0,1.3,1.9,1.1,0.4,0.1,0,46083,65.2,33.5,1.1,0.6,0.1,1.4,46083,4.1,3.1,0.2,0,0.7,95.9,61,32.1,0.5,0.5,0.1,0,1.7,0,1.7,21279,34502,47.8,52.2
0500000US45027,"Clarendon County, South Carolina",34056,49.2,50.8,5,6.3,5.5,6.3,7.5,10.9,10.4,13.2,6.4,8.7,12.3,5.9,1.6,43.1,79.4,75.3,24.4,19.8,27039,48.8,51.2,6750,45.8,54.2,34056,98.8,1.2,98.8,48.7,48.7,0.2,0,0,0,0,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0,1,1.2,0.4,0.3,0,0.1,34056,49.7,49.5,0.7,0.3,0,1.1,34056,2.9,2.1,0.2,0,0.6,97.1,47.2,48.5,0.2,0.2,0,0,1.1,0.1,1,17388,26694,48.7,51.3
0500000US45029,"Colleton County, South Carolina",37884,48,52,5.9,6.5,6.3,6.1,6.4,10.9,11.2,13.7,6.7,7.6,11.3,4.7,2.7,42.2,77,73.8,23.4,18.7,29161,47.2,52.8,7084,45.5,54.5,37884,98.9,1.1,98.9,56.8,38.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.2,0,0.9,2,1.1,0.1,0.3,0,0.2,37884,57.7,38.6,1.3,0.1,1.3,2.2,37884,3,2.3,0.3,0,0.3,97,56.3,37.9,0.8,0,1.1,0.1,0.9,0,0.9,19729,28691,47,53
0500000US45031,"Darlington County, South Carolina",67689,47.2,52.8,5.9,6.4,6.7,6.6,6.6,11,12.1,13.7,7.7,6.9,10,4.8,1.7,41.2,76.9,73,20.4,16.5,52080,46.3,53.7,11156,43,57,67689,98.5,1.5,98.5,56.6,40.7,0.3,0,0,0,0,0.5,0.3,0.2,0,0.1,0,0,0,0,0,0,0,0,0.4,1.5,1,0.3,0,0.1,67689,57.9,41.9,0.6,0.6,0.1,0.4,67689,1.8,1,0.2,0,0.6,98.2,55.2,40.7,0.3,0.5,0,0,1.4,0,1.4,30282,51285,46.1,53.9
0500000US45033,"Dillon County, South Carolina",31273,46.7,53.3,6.8,8,6.9,6.3,6.8,12.3,11.6,13.1,7.3,5.7,8.9,4.4,1.8,37.5,74.1,70.8,18.2,15.1,23184,45.7,54.3,4714,39.8,60.2,31273,97.3,2.7,97.3,47.5,46.8,2.5,0.9,0,0,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,2.7,1.6,0.5,0.3,0.1,31273,50.1,48.5,3.3,0.7,0,0.2,31273,2.7,2.4,0.1,0.1,0.2,97.3,46.6,45.5,2.3,0.4,0,0,2.7,0,2.7,13580,22773,45.8,54.2
0500000US45035,"Dorchester County, South Carolina",148517,48.7,51.3,6.4,7.4,7.3,6.8,6.1,13.9,13.7,14.6,6,5.9,7.6,3.1,1.1,36,74.4,70.9,14.9,11.7,110485,48.1,51.9,17436,45.3,54.7,148517,97,3,97,68.1,25.3,0.5,0,0,0,0,1.9,0.2,0.4,0.6,0,0.2,0.3,0.1,0,0,0,0,0,1.2,3,1.2,0.5,0.4,0.3,148517,70.6,27.1,1.4,2.4,0.2,1.3,148517,4.9,2.3,1.2,0.2,1.2,95.1,64.9,25,0.5,1.9,0,0.2,2.6,0,2.6,57712,107585,48.3,51.7
0500000US45037,"Edgefield County, South Carolina",26388,54.2,45.8,4.1,4.7,6.6,6.2,6.6,12.2,13.7,15,7.4,7.6,9.9,4.4,1.5,42.3,80.7,76.1,20.1,15.8,21292,54.8,45.2,4177,46,54,26388,98.7,1.3,98.7,59,36.8,0.4,0.1,0,0,0,0.4,0,0.2,0.1,0,0,0,0,0,0,0,0,0,2.1,1.3,0.3,0,0.3,0.1,26388,60.1,37.4,0.5,0.6,0,2.8,26388,5.7,3.9,0.7,0.2,0.8,94.3,56.3,36.6,0.3,0.3,0,0,0.8,0,0.8,10625,20430,53.5,46.5
0500000US45039,"Fairfield County, South Carolina",23025,47.8,52.2,5,5.3,6.2,6,6.1,10.2,11.5,15.3,8,8.7,11,4.8,2.1,44.8,79.6,75.7,22.5,17.9,18324,47.1,52.9,4111,45.3,54.7,23025,96.4,3.6,96.4,39.1,56.6,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.4,3.6,1.3,0.7,0.1,1.1,23025,41.5,59.1,1.9,0.4,0,0.8,23025,1.9,1.5,0,0,0.4,98.1,37.5,56.6,0.1,0.2,0,0.1,3.6,0.4,3.2,11662,18074,47.2,52.8
0500000US45041,"Florence County, South Carolina",138575,46.7,53.3,6.5,7,6.7,6.3,6.9,12.6,12.7,13.2,6.6,6.6,9.1,4.2,1.6,38.5,75.8,72.1,18.8,15,105083,45.6,54.4,20722,42,58,138575,98.5,1.5,98.5,54.5,42.2,0.2,0,0,0,0,1.2,0.3,0.2,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0.3,1.5,0.7,0.3,0.3,0.1,138575,55.9,43,0.7,1.6,0.1,0.3,138575,2.4,1.5,0.4,0.2,0.4,97.6,52.9,41.9,0.2,1.2,0,0,1.3,0,1.3,59088,103355,45.5,54.5
0500000US45043,"Georgetown County, South Carolina",60804,47.6,52.4,4.9,5.8,5.5,5.9,5,9.6,10.4,12.7,7.8,8.3,15.1,6.6,2.5,47.9,80,76.7,29.6,24.2,48657,46.6,53.4,14691,45.8,54.2,60804,98.1,1.9,98.1,64,31.9,0.1,0,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0.8,0.3,0.1,0.1,60804,65.2,33.1,0.6,0.6,0.1,2.3,60804,3,1.8,0.8,0.1,0.3,97,63,31.7,0.1,0.2,0,0.2,1.6,0.2,1.4,34091,47976,46.5,53.5
0500000US45045,"Greenville County, South Carolina",482191,48.5,51.5,6.5,6.7,6.4,6.4,6.6,13.6,13.3,13.8,6.7,5.7,8.5,4.1,1.6,37.9,76.5,72.6,17.5,14.3,368649,47.8,52.2,68876,43.4,56.6,482191,98.2,1.8,98.2,76,18.3,0.3,0.1,0,0,0,2.1,0.6,0.4,0.2,0.1,0.2,0.3,0.4,0.1,0,0,0,0,1.4,1.8,0.7,0.3,0.3,0.1,482191,77.5,19.3,0.8,2.6,0.1,1.7,482191,8.7,4.3,0.9,0.2,3.3,91.3,69.3,18.1,0.2,2.1,0,0.1,1.5,0,1.4,201551,347081,47.3,52.7
