GEO_ID,NAME,B08130_001E,B08130_002E,B08130_003E,B08130_004E,B08130_005E,B08130_006E,B08130_007E,B08130_008E,B08130_009E,B08130_010E,B08130_011E,B08130_012E,B08130_013E,B08130_014E,B08130_015E,B08130_016E,B08130_017E,B08130_018E,B08130_019E,B08130_020E,B08130_021E,B08130_022E,B08130_023E,B08130_024E,B08130_025E,B08130_026E,B08130_027E,B08130_028E,B08130_029E,B08130_030E,B08130_031E
id,Geographic Area Name,Estimate!!Total,Estimate!!Total!!Worked in state of residence,Estimate!!Total!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Worked outside state of residence,"Estimate!!Total!!Car, truck, or van - drove alone","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked outside state of residence","Estimate!!Total!!Car, truck, or van - carpooled","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked outside state of residence",Estimate!!Total!!Public transportation (excluding taxicab),Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked outside state of residence,Estimate!!Total!!Walked,Estimate!!Total!!Walked!!Worked in state of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Walked!!Worked outside state of residence,"Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked outside state of residence",Estimate!!Total!!Worked at home
0500000US48127,"Dimmit County, Texas",3893,3828,3043,785,65,3311,3266,2579,687,45,262,258,184,74,4,5,5,0,5,0,125,125,106,19,0,32,16,16,0,16,158
0500000US48129,"Donley County, Texas",1471,1463,1037,426,8,1076,1071,739,332,5,227,227,133,94,0,0,0,0,0,0,82,82,82,0,0,10,7,7,0,3,76
0500000US48131,"Duval County, Texas",3979,3933,2514,1419,46,2754,2728,1634,1094,26,808,808,496,312,0,0,0,0,0,0,154,154,154,0,0,39,19,6,13,20,224
0500000US48133,"Eastland County, Texas",6786,6784,5682,1102,2,5774,5772,4832,940,2,690,690,539,151,0,5,5,5,0,0,111,111,111,0,0,72,72,61,11,0,134
0500000US48135,"Ector County, Texas",70346,69882,55024,14858,464,57882,57573,44814,12759,309,9352,9197,7214,1983,155,368,368,318,50,0,889,889,876,13,0,475,475,422,53,0,1380
0500000US48137,"Edwards County, Texas",924,906,767,139,18,559,559,439,120,0,161,161,153,8,0,0,0,0,0,0,45,45,45,0,0,29,11,0,11,18,130
0500000US48139,"Ellis County, Texas",74611,74177,38835,35342,434,61269,61050,30182,30868,219,8409,8279,4272,4007,130,341,317,66,251,24,446,446,421,25,0,547,486,295,191,61,3599
0500000US48141,"El Paso County, Texas",345010,330106,325388,4718,14904,275270,263731,260107,3624,11539,38768,36706,36076,630,2062,5065,4848,4675,173,217,7244,7155,7137,18,89,7583,6586,6313,273,997,11080
0500000US48143,"Erath County, Texas",19028,18866,15671,3195,162,15744,15624,13036,2588,120,1928,1924,1415,509,4,53,53,18,35,0,445,431,376,55,14,136,112,104,8,24,722
0500000US48145,"Falls County, Texas",5828,5816,2638,3178,12,4571,4571,1973,2598,0,792,790,317,473,2,94,94,21,73,0,130,130,130,0,0,135,125,91,34,10,106
0500000US48147,"Fannin County, Texas",12875,12637,6869,5768,238,10516,10302,5319,4983,214,1406,1393,673,720,13,10,10,0,10,0,184,184,179,5,0,172,161,111,50,11,587
0500000US48149,"Fayette County, Texas",11259,11198,8065,3133,61,9454,9405,6687,2718,49,958,958,588,370,0,22,22,0,22,0,230,230,230,0,0,126,114,91,23,12,469
0500000US48151,"Fisher County, Texas",1676,1670,937,733,6,1355,1352,677,675,3,206,206,153,53,0,0,0,0,0,0,73,73,68,5,0,15,12,12,0,3,27
0500000US48153,"Floyd County, Texas",2452,2435,1826,609,17,2023,2012,1516,496,11,216,210,103,107,6,0,0,0,0,0,53,53,47,6,0,15,15,15,0,0,145
0500000US48155,"Foard County, Texas",533,524,373,151,9,443,443,320,123,0,68,59,31,28,9,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,14
0500000US48157,"Fort Bend County, Texas",319775,317498,118017,199481,2277,263058,261756,89316,172440,1302,31022,30883,10951,19932,139,5319,5234,207,5027,85,1957,1761,1611,150,196,4020,3465,1533,1932,555,14399
0500000US48159,"Franklin County, Texas",4231,4140,2070,2070,91,3418,3332,1580,1752,86,443,443,181,262,0,0,0,0,0,0,114,114,87,27,0,46,41,12,29,5,210
0500000US48161,"Freestone County, Texas",7467,7454,4619,2835,13,6241,6232,3781,2451,9,946,946,576,370,0,8,8,8,0,0,94,94,87,7,0,67,63,56,7,4,111
0500000US48163,"Frio County, Texas",6648,6630,5379,1251,18,5576,5558,4503,1055,18,698,698,537,161,0,16,16,16,0,0,172,172,172,0,0,61,61,26,35,0,125
0500000US48165,"Gaines County, Texas",7923,7531,5927,1604,392,5828,5550,4305,1245,278,1556,1442,1083,359,114,0,0,0,0,0,371,371,371,0,0,24,24,24,0,0,144
0500000US48167,"Galveston County, Texas",143505,141864,81279,60585,1641,114748,113761,60916,52845,987,15945,15711,9747,5964,234,1579,1570,591,979,9,2905,2815,2637,178,90,3067,2746,2127,619,321,5261
0500000US48169,"Garza County, Texas",2181,2181,1799,382,0,1665,1665,1330,335,0,425,425,409,16,0,0,0,0,0,0,39,39,39,0,0,40,40,9,31,0,12
0500000US48171,"Gillespie County, Texas",11099,11039,9242,1797,60,8175,8156,6782,1374,19,1615,1615,1264,351,0,61,61,0,61,0,395,395,395,0,0,244,203,192,11,41,609
0500000US48173,"Glasscock County, Texas",533,532,307,225,1,427,426,213,213,1,38,38,31,7,0,0,0,0,0,0,11,11,6,5,0,7,7,7,0,0,50
0500000US48175,"Goliad County, Texas",2874,2862,1225,1637,12,2169,2169,816,1353,0,363,363,84,279,0,0,0,0,0,0,179,167,162,5,12,0,0,0,0,0,163
0500000US48177,"Gonzales County, Texas",8681,8618,6496,2122,63,6417,6382,4663,1719,35,1460,1460,1067,393,0,173,173,173,0,0,202,202,202,0,0,101,73,63,10,28,328
0500000US48179,"Gray County, Texas",9179,9086,7366,1720,93,7839,7751,6366,1385,88,999,994,687,307,5,0,0,0,0,0,144,144,135,9,0,135,135,116,19,0,62
0500000US48181,"Grayson County, Texas",54385,51864,39716,12148,2521,42879,40936,31021,9915,1943,6735,6300,4221,2079,435,196,196,115,81,0,1068,1051,1039,12,17,731,605,544,61,126,2776
0500000US48183,"Gregg County, Texas",54043,53381,44788,8593,662,46164,45586,37975,7611,578,4576,4508,3650,858,68,155,155,141,14,0,907,907,889,18,0,815,799,707,92,16,1426
0500000US48185,"Grimes County, Texas",10136,9994,5347,4647,142,7979,7874,3831,4043,105,1656,1625,1048,577,31,0,0,0,0,0,114,114,104,10,0,53,47,30,17,6,334
0500000US48187,"Guadalupe County, Texas",68535,68166,25680,42486,369,57974,57713,19471,38242,261,6362,6344,2659,3685,18,168,148,31,117,20,521,510,436,74,11,699,640,272,368,59,2811
0500000US48189,"Hale County, Texas",14045,14014,11294,2720,31,11586,11571,9328,2243,15,1691,1675,1223,452,16,50,50,50,0,0,182,182,165,17,0,65,65,57,8,0,471
0500000US48191,"Hall County, Texas",1135,1099,935,164,36,956,920,779,141,36,117,117,94,23,0,0,0,0,0,0,20,20,20,0,0,29,29,29,0,0,13
0500000US48193,"Hamilton County, Texas",3425,3398,2371,1027,27,2603,2580,1783,797,23,505,503,282,221,2,0,0,0,0,0,169,169,160,9,0,2,0,0,0,2,146
0500000US48195,"Hansford County, Texas",2530,2432,1902,530,98,2082,2000,1624,376,82,300,284,152,132,16,0,0,0,0,0,72,72,72,0,0,47,47,25,22,0,29
0500000US48197,"Hardeman County, Texas",1584,1556,1053,503,28,1192,1164,811,353,28,331,331,202,129,0,0,0,0,0,0,13,13,13,0,0,41,41,20,21,0,7
0500000US48199,"Hardin County, Texas",23983,23526,9347,14179,457,20871,20577,7503,13074,294,2172,2082,1107,975,90,13,13,1,12,0,173,173,133,40,0,265,192,114,78,73,489
0500000US48201,"Harris County, Texas",2092412,2079301,1927416,151885,13111,1655579,1648450,1518250,130200,7129,232969,231062,212694,18368,1907,58349,58025,57539,486,324,31600,31015,30400,615,585,40590,37424,35208,2216,3166,73325
0500000US48203,"Harrison County, Texas",27379,25074,15419,9655,2305,23995,21865,13066,8799,2130,1758,1639,895,744,119,24,24,24,0,0,250,250,226,24,0,486,430,342,88,56,866
0500000US48205,"Hartley County, Texas",2127,2104,1126,978,23,1807,1801,898,903,6,147,132,60,72,15,0,0,0,0,0,53,53,50,3,0,20,18,18,0,2,100
0500000US48207,"Haskell County, Texas",2204,2168,1656,512,36,1796,1784,1403,381,12,246,246,117,129,0,0,0,0,0,0,58,58,58,0,0,38,14,12,2,24,66
0500000US48209,"Hays County, Texas",91811,91359,48789,42570,452,72042,71817,33910,37907,225,9310,9276,5251,4025,34,883,880,826,54,3,1895,1831,1783,48,64,1932,1806,1270,536,126,5749
0500000US48211,"Hemphill County, Texas",1884,1848,1646,202,36,1492,1469,1303,166,23,294,281,245,36,13,0,0,0,0,0,36,36,36,0,0,6,6,6,0,0,56
0500000US48213,"Henderson County, Texas",30124,29870,17323,12547,254,24120,23918,13524,10394,202,4278,4258,2275,1983,20,34,34,24,10,0,394,394,361,33,0,240,208,81,127,32,1058
0500000US48215,"Hidalgo County, Texas",296433,291834,272928,18906,4599,237516,234593,219019,15574,2923,28211,27426,25307,2119,785,988,925,896,29,63,3488,3453,3178,275,35,13109,12316,11407,909,793,13121
0500000US48217,"Hill County, Texas",14042,13942,8373,5569,100,11139,11082,6394,4688,57,1875,1852,1053,799,23,14,11,3,8,3,171,171,171,0,0,221,204,130,74,17,622
0500000US48219,"Hockley County, Texas",10304,10221,7254,2967,83,7789,7730,5242,2488,59,1851,1833,1421,412,18,12,12,0,12,0,292,292,247,45,0,71,65,55,10,6,289
0500000US48221,"Hood County, Texas",22129,21762,13658,8104,367,19028,18807,11562,7245,221,1588,1570,782,788,18,64,62,59,3,2,128,128,107,21,0,215,89,42,47,126,1106
0500000US48223,"Hopkins County, Texas",14986,14811,10951,3860,175,12350,12213,8765,3448,137,1507,1493,1115,378,14,15,15,13,2,0,323,314,301,13,9,133,118,99,19,15,658
0500000US48225,"Houston County, Texas",7900,7815,5736,2079,85,6670,6591,4650,1941,79,671,666,535,131,5,7,7,7,0,0,92,92,92,0,0,97,96,89,7,1,363
0500000US48227,"Howard County, Texas",14139,14099,12254,1845,40,11239,11199,9868,1331,40,2315,2315,1840,475,0,33,33,27,6,0,214,214,200,14,0,167,167,148,19,0,171
0500000US48229,"Hudspeth County, Texas",1101,1064,786,278,37,787,750,542,208,37,145,145,100,45,0,0,0,0,0,0,38,38,38,0,0,29,29,4,25,0,102
0500000US48231,"Hunt County, Texas",35702,35442,21536,13906,260,28846,28670,16916,11754,176,4467,4416,2402,2014,51,14,14,14,0,0,689,689,624,65,0,496,463,390,73,33,1190
0500000US48233,"Hutchinson County, Texas",9265,9068,7905,1163,197,7925,7777,6833,944,148,1033,984,794,190,49,0,0,0,0,0,83,83,83,0,0,86,86,57,29,0,138
0500000US48235,"Irion County, Texas",740,740,438,302,0,595,595,306,289,0,18,18,5,13,0,5,5,5,0,0,14,14,14,0,0,10,10,10,0,0,98
0500000US48237,"Jack County, Texas",3118,3105,1788,1317,13,2587,2574,1452,1122,13,323,323,136,187,0,0,0,0,0,0,27,27,23,4,0,16,16,12,4,0,165
0500000US48239,"Jackson County, Texas",6408,6332,3544,2788,76,5212,5204,2745,2459,8,774,706,444,262,68,72,72,5,67,0,54,54,54,0,0,23,23,23,0,0,273
0500000US48241,"Jasper County, Texas",12435,12082,7759,4323,353,9998,9694,6216,3478,304,1684,1678,951,727,6,26,26,26,0,0,46,46,33,13,0,318,275,170,105,43,363
0500000US48243,"Jeff Davis County, Texas",937,937,711,226,0,586,586,433,153,0,171,171,107,64,0,0,0,0,0,0,48,48,39,9,0,0,0,0,0,0,132
0500000US48245,"Jefferson County, Texas",102742,100704,92532,8172,2038,92017,90438,83025,7413,1579,6613,6335,5687,648,278,597,467,457,10,130,784,779,770,9,5,1259,1213,1121,92,46,1472
0500000US48247,"Jim Hogg County, Texas",1532,1532,1133,399,0,1103,1103,891,212,0,380,380,209,171,0,16,16,0,16,0,18,18,18,0,0,0,0,0,0,0,15
0500000US48249,"Jim Wells County, Texas",16115,16021,11960,4061,94,13519,13425,9949,3476,94,1824,1824,1285,539,0,0,0,0,0,0,225,225,200,25,0,157,157,136,21,0,390
0500000US48251,"Johnson County, Texas",69925,69527,32709,36818,398,59233,58955,26139,32816,278,6255,6186,2668,3518,69,159,149,33,116,10,842,821,762,59,21,745,725,416,309,20,2691
0500000US48253,"Jones County, Texas",5280,5224,2895,2329,56,4113,4087,2114,1973,26,885,871,544,327,14,1,1,1,0,0,113,113,108,5,0,66,50,26,24,16,102
0500000US48255,"Karnes County, Texas",5266,5264,4016,1248,2,4335,4333,3221,1112,2,689,689,557,132,0,8,8,8,0,0,68,68,68,0,0,50,50,46,4,0,116
0500000US48257,"Kaufman County, Texas",50179,49772,20484,29288,407,41410,41171,15742,25429,239,5805,5748,2295,3453,57,178,161,32,129,17,350,349,329,20,1,758,665,408,257,93,1678
0500000US48259,"Kendall County, Texas",17120,16909,8659,8250,211,13514,13425,6075,7350,89,1818,1790,971,819,28,29,29,0,29,0,405,405,404,1,0,270,176,125,51,94,1084
0500000US48261,"Kenedy County, Texas",179,179,124,55,0,167,167,112,55,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0
0500000US48263,"Kent County, Texas",315,315,274,41,0,231,231,197,34,0,34,34,27,7,0,0,0,0,0,0,29,29,29,0,0,5,5,5,0,0,16
0500000US48265,"Kerr County, Texas",20408,20302,17660,2642,106,16024,15954,13857,2097,70,2665,2648,2128,520,17,17,17,8,9,0,414,414,414,0,0,167,148,132,16,19,1121
0500000US48267,"Kimble County, Texas",2086,2086,1688,398,0,1508,1508,1185,323,0,409,409,353,56,0,0,0,0,0,0,74,74,74,0,0,35,35,16,19,0,60
0500000US48269,"King County, Texas",164,164,115,49,0,148,148,101,47,0,3,3,3,0,0,0,0,0,0,0,6,6,4,2,0,0,0,0,0,0,7
0500000US48271,"Kinney County, Texas",1175,1154,905,249,21,900,890,665,225,10,111,100,93,7,11,10,10,10,0,0,2,2,2,0,0,45,45,28,17,0,107
0500000US48273,"Kleberg County, Texas",14101,14052,10375,3677,49,10521,10477,7476,3001,44,2048,2048,1456,592,0,0,0,0,0,0,1011,1011,963,48,0,269,264,228,36,5,252
0500000US48275,"Knox County, Texas",1450,1428,1045,383,22,1130,1108,796,312,22,212,212,153,59,0,0,0,0,0,0,21,21,14,7,0,18,18,13,5,0,69
0500000US48277,"Lamar County, Texas",20338,19922,17829,2093,416,16545,16228,14391,1837,317,2060,1961,1811,150,99,8,8,6,2,0,398,398,381,17,0,671,671,584,87,0,656
0500000US48279,"Lamb County, Texas",5652,5631,4224,1407,21,4569,4548,3348,1200,21,510,510,350,160,0,0,0,0,0,0,269,269,269,0,0,121,121,74,47,0,183
0500000US48281,"Lampasas County, Texas",8452,8366,4247,4119,86,6421,6375,2699,3676,46,1371,1349,970,379,22,15,15,15,0,0,185,185,157,28,0,257,239,203,36,18,203
0500000US48283,"La Salle County, Texas",2238,2238,1834,404,0,1825,1825,1482,343,0,339,339,278,61,0,0,0,0,0,0,69,69,69,0,0,0,0,0,0,0,5
0500000US48285,"Lavaca County, Texas",8752,8668,5496,3172,84,7180,7105,4305,2800,75,1000,1000,647,353,0,35,35,28,7,0,103,103,103,0,0,80,71,59,12,9,354
0500000US48287,"Lee County, Texas",7530,7511,5024,2487,19,5795,5776,3964,1812,19,1057,1057,456,601,0,0,0,0,0,0,136,136,103,33,0,108,108,67,41,0,434
0500000US48289,"Leon County, Texas",6509,6411,4394,2017,98,5053,4958,3246,1712,95,629,629,415,214,0,0,0,0,0,0,288,288,267,21,0,125,122,52,70,3,414
0500000US48291,"Liberty County, Texas",27704,27349,12176,15173,355,24311,24079,10610,13469,232,2517,2517,933,1584,0,68,19,0,19,49,286,286,257,29,0,292,218,146,72,74,230
0500000US48293,"Limestone County, Texas",8725,8655,6702,1953,70,7101,7057,5383,1674,44,1029,1006,747,259,23,3,0,0,0,3,92,92,86,6,0,116,116,102,14,0,384
0500000US48295,"Lipscomb County, Texas",1601,1424,960,464,177,1352,1212,777,435,140,142,105,86,19,37,0,0,0,0,0,51,51,48,3,0,28,28,21,7,0,28
0500000US48297,"Live Oak County, Texas",4225,4188,2850,1338,37,3298,3277,2156,1121,21,511,497,337,160,14,0,0,0,0,0,69,69,66,3,0,62,60,6,54,2,285
0500000US48299,"Llano County, Texas",7056,7011,4542,2469,45,4875,4842,2811,2031,33,1056,1053,643,410,3,0,0,0,0,0,245,238,236,2,7,76,74,48,26,2,804
0500000US48301,"Loving County, Texas",39,39,31,8,0,30,30,27,3,0,5,5,0,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2
0500000US48303,"Lubbock County, Texas",140175,139420,132374,7046,755,114109,113673,107697,5976,436,16620,16467,15467,1000,153,1262,1262,1262,0,0,2821,2807,2789,18,14,1760,1608,1556,52,152,3603
0500000US48305,"Lynn County, Texas",2305,2295,1078,1217,10,1805,1802,769,1033,3,343,336,156,180,7,2,2,0,2,0,88,88,86,2,0,0,0,0,0,0,67
0500000US48307,"McCulloch County, Texas",3358,3318,2917,401,40,2729,2689,2381,308,40,424,424,373,51,0,0,0,0,0,0,135,135,93,42,0,2,2,2,0,0,68
0500000US48309,"McLennan County, Texas",107988,107619,101346,6273,369,88752,88513,83305,5208,239,12327,12267,11279,988,60,437,406,395,11,31,1849,1839,1839,0,10,1095,1066,1000,66,29,3528
0500000US48311,"McMullen County, Texas",254,254,203,51,0,170,170,132,38,0,21,21,8,13,0,30,30,30,0,0,14,14,14,0,0,10,10,10,0,0,9
0500000US48313,"Madison County, Texas",4404,4380,3023,1357,24,3381,3375,2188,1187,6,562,551,387,164,11,0,0,0,0,0,327,327,325,2,0,49,42,38,4,7,85
0500000US48315,"Marion County, Texas",3618,3434,1588,1846,184,2912,2754,1101,1653,158,357,351,183,168,6,0,0,0,0,0,57,44,44,0,13,70,63,38,25,7,222
0500000US48317,"Martin County, Texas",2461,2461,1295,1166,0,1891,1891,944,947,0,337,337,124,213,0,0,0,0,0,0,64,64,58,6,0,37,37,37,0,0,132
0500000US48319,"Mason County, Texas",2111,2096,1695,401,15,1503,1488,1134,354,15,296,296,249,47,0,0,0,0,0,0,105,105,105,0,0,36,36,36,0,0,171
0500000US48321,"Matagorda County, Texas",15646,15545,11219,4326,101,13065,12986,9269,3717,79,1765,1765,1261,504,0,142,120,59,61,22,329,329,308,21,0,100,100,77,23,0,245
0500000US48323,"Maverick County, Texas",20614,20286,16616,3670,328,15707,15475,12888,2587,232,3929,3873,2903,970,56,85,85,85,0,0,408,368,343,25,40,239,239,151,88,0,246
0500000US48325,"Medina County, Texas",20077,20068,8966,11102,9,16372,16363,6907,9456,9,2526,2526,916,1610,0,47,47,47,0,0,289,289,289,0,0,139,139,103,36,0,704
0500000US48327,"Menard County, Texas",833,833,562,271,0,531,531,336,195,0,253,253,177,76,0,0,0,0,0,0,7,7,7,0,0,4,4,4,0,0,38
0500000US48329,"Midland County, Texas",77875,77671,67539,10132,204,65986,65804,57033,8771,182,8059,8059,6800,1259,0,164,164,132,32,0,763,763,755,8,0,1200,1178,1116,62,22,1703
0500000US48331,"Milam County, Texas",9088,9048,5453,3595,40,7279,7248,4258,2990,31,1362,1353,748,605,9,17,17,17,0,0,61,61,61,0,0,34,34,34,0,0,335
0500000US48333,"Mills County, Texas",1864,1862,1418,444,2,1501,1499,1090,409,2,153,153,120,33,0,0,0,0,0,0,106,106,106,0,0,16,16,14,2,0,88
0500000US48335,"Mitchell County, Texas",2976,2961,2146,815,15,2431,2418,1698,720,13,407,407,313,94,0,5,5,5,0,0,22,22,21,1,0,3,1,1,0,2,108
0500000US48337,"Montague County, Texas",7998,7857,5364,2493,141,6514,6385,4284,2101,129,869,857,465,392,12,0,0,0,0,0,168,168,168,0,0,57,57,57,0,0,390
0500000US48339,"Montgomery County, Texas",234350,230830,133818,97012,3520,191094,188804,104058,84746,2290,22909,22542,13649,8893,367,2960,2913,316,2597,47,2298,2178,2007,171,120,2958,2262,1657,605,696,12131
0500000US48341,"Moore County, Texas",10395,10324,9342,982,71,7845,7828,7064,764,17,1991,1937,1727,210,54,124,124,124,0,0,173,173,173,0,0,150,150,142,8,0,112
0500000US48343,"Morris County, Texas",4620,4552,2015,2537,68,4014,3981,1679,2302,33,291,256,54,202,35,12,12,12,0,0,12,12,12,0,0,73,73,40,33,0,218
0500000US48345,"Motley County, Texas",432,427,318,109,5,357,352,272,80,5,34,34,18,16,0,8,8,0,8,0,22,22,17,5,0,0,0,0,0,0,11
0500000US48347,"Nacogdoches County, Texas",27410,27128,22643,4485,282,21856,21702,17847,3855,154,3310,3251,2655,596,59,45,45,43,2,0,951,951,933,18,0,418,349,335,14,69,830
0500000US48349,"Navarro County, Texas",19475,19380,14798,4582,95,15740,15655,11995,3660,85,2491,2490,1637,853,1,20,20,20,0,0,240,240,234,6,0,167,158,95,63,9,817
0500000US48351,"Newton County, Texas",4384,4025,1763,2262,359,3552,3193,1283,1910,359,556,556,344,212,0,20,20,20,0,0,12,12,12,0,0,171,171,31,140,0,73
0500000US48353,"Nolan County, Texas",6381,6362,5480,882,19,5405,5392,4714,678,13,632,632,473,159,0,12,12,7,5,0,77,77,68,9,0,169,163,132,31,6,86
0500000US48355,"Nueces County, Texas",162087,161052,148246,12806,1035,132889,131992,121370,10622,897,17536,17500,15664,1836,36,2575,2575,2575,0,0,2996,2981,2800,181,15,2584,2497,2330,167,87,3507
0500000US48357,"Ochiltree County, Texas",4746,4517,4297,220,229,3824,3698,3531,167,126,698,595,542,53,103,0,0,0,0,0,91,91,91,0,0,66,66,66,0,0,67
0500000US48359,"Oldham County, Texas",734,727,483,244,7,557,550,348,202,7,73,73,41,32,0,0,0,0,0,0,47,47,46,1,0,11,11,2,9,0,46
0500000US48361,"Orange County, Texas",35404,34452,20376,14076,952,30597,29687,17120,12567,910,3040,3011,1767,1244,29,60,60,58,2,0,544,544,504,40,0,530,517,294,223,13,633
0500000US48363,"Palo Pinto County, Texas",11685,11508,7457,4051,177,9651,9532,6039,3493,119,948,947,504,443,1,30,30,30,0,0,237,202,179,23,35,347,325,233,92,22,472
0500000US48365,"Panola County, Texas",10044,9185,6286,2899,859,8759,7962,5255,2707,797,857,823,692,131,34,50,50,21,29,0,107,99,99,0,8,54,34,2,32,20,217
0500000US48367,"Parker County, Texas",56871,56094,26466,29628,777,47561,46929,20433,26496,632,5300,5275,2498,2777,25,97,97,0,97,0,534,510,474,36,24,624,528,306,222,96,2755
0500000US48369,"Parmer County, Texas",4502,4096,3616,480,406,3423,3075,2673,402,348,682,640,583,57,42,34,34,13,21,0,129,129,129,0,0,118,102,102,0,16,116
0500000US48371,"Pecos County, Texas",6155,6155,5307,848,0,4787,4787,4257,530,0,1001,1001,716,285,0,21,21,8,13,0,128,128,108,20,0,63,63,63,0,0,155
0500000US48373,"Polk County, Texas",16425,16144,11823,4321,281,12357,12160,8781,3379,197,2324,2283,1491,792,41,147,147,137,10,0,413,413,408,5,0,542,499,364,135,43,642
0500000US48375,"Potter County, Texas",52840,52479,40146,12333,361,40987,40737,31108,9629,250,8559,8493,6356,2137,66,536,523,179,344,13,931,931,890,41,0,733,701,519,182,32,1094
0500000US48377,"Presidio County, Texas",2378,2233,1897,336,145,1291,1146,991,155,145,337,337,254,83,0,25,25,0,25,0,424,424,376,48,0,59,59,34,25,0,242
0500000US48379,"Rains County, Texas",4348,4289,1710,2579,59,3496,3447,1264,2183,49,469,469,167,302,0,0,0,0,0,0,113,113,72,41,0,66,56,3,53,10,204
0500000US48381,"Randall County, Texas",65782,65215,27721,37494,567,55855,55370,22128,33242,485,6468,6459,2661,3798,9,266,235,72,163,31,895,880,830,50,15,490,463,222,241,27,1808
0500000US48383,"Reagan County, Texas",1704,1699,1385,314,5,1448,1443,1228,215,5,185,185,110,75,0,0,0,0,0,0,39,39,24,15,0,16,16,7,9,0,16
0500000US48385,"Real County, Texas",1118,1117,911,206,1,616,616,470,146,0,167,167,123,44,0,0,0,0,0,0,94,94,94,0,0,70,69,53,16,1,171
0500000US48387,"Red River County, Texas",4761,4630,2198,2432,131,3938,3868,1694,2174,70,459,419,173,246,40,2,2,2,0,0,146,146,141,5,0,70,49,42,7,21,146
0500000US48389,"Reeves County, Texas",4881,4867,4477,390,14,4223,4213,3906,307,10,372,372,289,83,0,0,0,0,0,0,98,98,98,0,0,53,49,49,0,4,135
0500000US48391,"Refugio County, Texas",3011,2951,1981,970,60,2505,2465,1603,862,40,363,343,242,101,20,0,0,0,0,0,69,69,64,5,0,16,16,14,2,0,58
0500000US48393,"Roberts County, Texas",402,402,185,217,0,276,276,128,148,0,99,99,30,69,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,21
0500000US48395,"Robertson County, Texas",6981,6917,3867,3050,64,5603,5539,2912,2627,64,873,873,489,384,0,0,0,0,0,0,270,270,257,13,0,80,80,54,26,0,155
0500000US48397,"Rockwall County, Texas",42009,41611,14815,26796,398,34745,34508,10647,23861,237,3685,3635,1106,2529,50,255,255,14,241,0,247,247,247,0,0,732,621,456,165,111,2345
0500000US48399,"Runnels County, Texas",4199,4186,2882,1304,13,3491,3491,2365,1126,0,467,467,299,168,0,0,0,0,0,0,72,72,71,1,0,41,28,19,9,13,128
0500000US48401,"Rusk County, Texas",20417,20278,10551,9727,139,17588,17463,8530,8933,125,1739,1725,1071,654,14,1,1,0,1,0,250,250,186,64,0,146,146,71,75,0,693
0500000US48403,"Sabine County, Texas",2774,2511,1689,822,263,2310,2133,1324,809,177,189,131,118,13,58,4,4,4,0,0,105,105,105,0,0,35,7,7,0,28,131
0500000US48405,"San Augustine County, Texas",2204,2161,1367,794,43,1919,1883,1187,696,36,202,202,108,94,0,4,4,0,4,0,8,8,8,0,0,24,17,17,0,7,47
0500000US48407,"San Jacinto County, Texas",10256,10091,2863,7228,165,8141,8016,2136,5880,125,1402,1391,163,1228,11,0,0,0,0,0,145,145,143,2,0,229,200,82,118,29,339
0500000US48409,"San Patricio County, Texas",28917,28754,15125,13629,163,24427,24312,12106,12206,115,2694,2666,1496,1170,28,66,64,8,56,2,391,389,371,18,2,328,312,133,179,16,1011
0500000US48411,"San Saba County, Texas",2279,2271,1841,430,8,1528,1520,1217,303,8,524,524,397,127,0,0,0,0,0,0,73,73,73,0,0,35,35,35,0,0,119
