GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!INDUSTRY!!Other services, except public administration",Estimate!!INDUSTRY!!Public administration
0500000US22059,"La Salle Parish, Louisiana",11569,1148,325,222,180,443,207,12,310,170,1438,242,276,549
0500000US22061,"Lincoln Parish, Louisiana",37400,545,926,1626,408,2215,896,204,1044,1126,6695,1475,898,944
0500000US22063,"Livingston Parish, Louisiana",92078,689,8965,6232,1857,6940,2328,771,3714,4826,10093,3632,3210,3292
0500000US22065,"Madison Parish, Louisiana",9456,333,283,246,31,526,217,63,98,261,1003,252,112,359
0500000US22067,"Morehouse Parish, Louisiana",22102,338,602,1505,220,1481,501,242,389,539,2655,542,406,651
0500000US22069,"Natchitoches Parish, Louisiana",30681,928,1057,2035,261,1897,741,185,683,996,4173,1305,785,676
0500000US22071,"Orleans Parish, Louisiana",239677,1869,10009,6061,3032,12452,6839,2353,7642,15476,33114,19704,6131,7374
0500000US22073,"Ouachita Parish, Louisiana",116767,941,5213,5608,2041,8170,2971,2310,4816,5333,17717,4906,3912,3018
0500000US22075,"Plaquemines Parish, Louisiana",17142,514,594,1041,356,1139,732,120,549,862,1535,693,387,1092
0500000US22077,"Pointe Coupee Parish, Louisiana",17904,562,1099,1117,296,1072,772,100,387,569,2139,459,587,688
0500000US22079,"Rapides Parish, Louisiana",100796,1706,3991,4077,1406,6969,2775,826,2539,3819,16897,3748,2660,4116
0500000US22081,"Red River Parish, Louisiana",7096,437,357,285,174,318,157,24,95,138,1073,221,114,103
0500000US22083,"Richland Parish, Louisiana",15973,665,724,643,211,998,395,120,506,437,2074,345,330,427
0500000US22085,"Sabine Parish, Louisiana",18854,1416,678,977,202,978,467,123,415,442,2040,435,583,391
0500000US22087,"St. Bernard Parish, Louisiana",21701,328,1732,1286,542,1322,1083,175,786,788,1658,941,551,661
0500000US22089,"St. Charles Parish, Louisiana",39891,487,2234,3225,1255,2685,1615,305,1232,2102,5319,1789,1172,1404
0500000US22091,"St. Helena Parish, Louisiana",8683,269,599,222,67,524,196,72,223,300,1251,100,211,195
0500000US22093,"St. James Parish, Louisiana",17018,238,806,2614,145,1019,734,56,299,418,1783,537,429,559
0500000US22095,"St. John the Baptist Parish, Louisiana",35519,254,2178,2856,582,2743,1847,197,1140,1496,3947,1926,776,973
0500000US22097,"St. Landry Parish, Louisiana",63951,2348,2840,2170,774,4923,1847,459,1211,2087,8062,2506,1329,1442
0500000US22099,"St. Martin Parish, Louisiana",39611,2023,2060,2457,821,2922,1420,269,1142,1131,4062,1450,1343,1204
0500000US22101,"St. Mary Parish, Louisiana",42013,2341,1618,3338,629,2699,1510,255,1021,1347,3942,2885,1415,1046
0500000US22103,"St. Tammany Parish, Louisiana",176859,2613,10189,7100,3666,13536,4775,1626,7578,10984,22950,9270,4204,5941
0500000US22105,"Tangipahoa Parish, Louisiana",91490,1656,4963,4615,1666,6632,2402,747,1719,3094,12314,4894,2489,2095
0500000US22107,"Tensas Parish, Louisiana",4244,419,66,58,23,170,82,11,125,65,535,146,144,110
0500000US22109,"Terrebonne Parish, Louisiana",85531,6362,3737,4363,1894,6564,3070,514,2456,2919,9031,3616,3096,1549
0500000US22111,"Union Parish, Louisiana",17995,677,855,1246,427,1162,674,319,404,493,1936,196,447,456
0500000US22113,"Vermilion Parish, Louisiana",43676,3968,2077,1457,1084,3091,1402,204,1203,1517,4790,1292,1390,983
0500000US22115,"Vernon Parish, Louisiana",37897,834,1600,822,202,2277,815,239,661,1392,3829,1424,970,2364
0500000US22117,"Washington Parish, Louisiana",35987,817,1580,1321,449,2495,860,89,588,977,3957,978,930,1041
0500000US22119,"Webster Parish, Louisiana",32676,1002,1717,2081,426,2090,631,212,804,1044,3590,1282,669,1067
0500000US22121,"West Baton Rouge Parish, Louisiana",18014,194,1183,1417,242,1081,661,46,479,737,2490,1282,498,737
0500000US22123,"West Carroll Parish, Louisiana",9125,375,508,159,30,698,371,55,173,125,996,131,225,203
0500000US22125,"West Feliciana Parish, Louisiana",13233,76,385,364,51,319,371,20,146,357,1417,226,260,525
0500000US22127,"Winn Parish, Louisiana",12396,553,379,584,99,698,270,86,260,168,1209,303,160,430
0500000US23001,"Androscoggin County, Maine",86538,511,4122,6496,1786,8141,2223,1148,3459,4028,14055,2955,2121,1608
0500000US23003,"Aroostook County, Maine",59595,1911,1851,3341,674,4561,1569,730,1119,2010,9148,2219,1278,2209
0500000US23005,"Cumberland County, Maine",227747,1202,8739,11977,5222,19630,4981,4094,13748,17155,38401,13220,6139,4635
0500000US23007,"Franklin County, Maine",25145,496,1319,1765,247,1486,523,248,799,768,4076,1415,717,475
0500000US23009,"Hancock County, Maine",45548,1342,2999,2177,414,3430,919,627,1385,2781,7325,2388,1413,795
0500000US23011,"Kennebec County, Maine",99540,883,4705,4782,1688,8327,2835,1456,2716,4703,16317,3692,2954,4537
0500000US23013,"Knox County, Maine",33183,1194,1771,1902,594,2553,593,258,1083,1672,4519,2200,1107,962
0500000US23015,"Lincoln County, Maine",28968,905,1668,1826,334,2147,605,277,730,1327,3833,1345,870,767
0500000US23017,"Oxford County, Maine",46975,773,2547,3691,508,3548,942,363,926,1505,6546,2438,1342,821
0500000US23019,"Penobscot County, Maine",125791,1646,4751,5431,2019,10580,3782,1492,3736,5120,23707,6307,3239,3123
0500000US23021,"Piscataquis County, Maine",14571,329,778,1192,84,1011,408,103,310,381,1928,550,337,302
0500000US23023,"Sagadahoc County, Maine",28979,317,1503,2645,313,2943,675,291,1009,1627,3751,1403,909,1032
0500000US23025,"Somerset County, Maine",42410,1085,2578,3069,522,2940,1028,254,712,1465,5849,1298,1043,867
0500000US23027,"Waldo County, Maine",31559,486,1831,1768,520,2831,815,334,1353,1190,4425,1512,1050,778
0500000US23029,"Washington County, Maine",27287,1640,1121,1098,222,1895,596,197,432,629,3610,958,719,861
0500000US23031,"York County, Maine",159521,1525,8334,13246,2587,13179,3706,1830,6853,8490,24001,9595,4461,3772
0500000US24001,"Allegany County, Maryland",62782,288,2361,2852,667,3710,1905,619,1381,2017,8093,2950,1712,2495
0500000US24003,"Anne Arundel County, Maryland",417730,720,22157,14884,8698,28369,12900,6488,17664,38684,50777,18336,14879,35161
0500000US24005,"Baltimore County, Maryland",644212,1096,25249,26678,10838,44478,19792,10174,35523,49336,105567,30390,19562,33133
0500000US24009,"Calvert County, Maryland",67410,242,5013,2418,1090,4272,2353,1059,1834,4976,9256,3441,2312,6988
0500000US24011,"Caroline County, Maryland",25505,468,2009,1451,484,2037,1019,160,656,1380,3423,890,988,1194
0500000US24013,"Carroll County, Maryland",130365,994,9023,6481,2804,9841,2980,2230,6568,10125,20108,5192,3933,6767
0500000US24015,"Cecil County, Maryland",77620,713,4775,5462,1564,5732,3229,661,3433,4321,9892,3934,2309,3328
0500000US24017,"Charles County, Maryland",109795,301,6588,2461,1336,8048,4502,1579,4243,10458,11935,4235,3919,14870
0500000US24019,"Dorchester County, Maryland",26190,568,1321,2056,691,1673,843,194,737,885,3278,1174,704,1034
0500000US24021,"Frederick County, Maryland",177272,998,11925,7650,2773,13014,4014,3325,10229,19138,23988,8669,5271,10243
0500000US24023,"Garrett County, Maryland",24141,627,1811,1244,291,1361,1132,274,779,1092,2804,1355,841,819
0500000US24025,"Harford County, Maryland",188623,564,9796,9797,3853,15730,6188,3039,8601,13987,27534,8202,5559,12387
0500000US24027,"Howard County, Maryland",214777,315,7782,8416,4633,12150,4414,4627,10922,29458,33532,9159,7544,17147
0500000US24029,"Kent County, Maryland",16934,692,890,646,292,733,478,123,640,736,2771,1156,437,451
0500000US24031,"Montgomery County, Maryland",744964,803,29992,15661,6475,38795,11264,19603,37311,113092,107082,40783,36102,54519
0500000US24033,"Prince George's County, Maryland",670310,1027,36620,12197,7199,38597,25725,12495,25968,67493,96680,32271,25691,70219
0500000US24035,"Queen Anne's County, Maryland",36783,603,2824,1671,1016,3178,749,578,1503,2695,4291,1680,1176,2247
0500000US24037,"St. Mary's County, Maryland",78196,600,4903,2146,592,4573,2303,725,1714,9002,8797,3562,2007,9028
0500000US24039,"Somerset County, Maryland",22424,425,741,529,250,1149,360,217,364,552,2687,839,347,1002
0500000US24041,"Talbot County, Maryland",30962,434,2218,1113,373,2144,468,337,1201,2106,3933,1858,874,1228
0500000US24043,"Washington County, Maryland",116619,618,6791,6607,1911,10465,4108,1915,5236,6655,13568,4947,3461,4764
0500000US24045,"Wicomico County, Maryland",77584,882,4719,4451,1563,6239,2394,698,1937,3128,12069,4890,1913,2754
0500000US24047,"Worcester County, Maryland",42717,470,2448,1196,807,2963,795,588,1705,1706,4133,4354,1278,1784
0500000US24510,"Baltimore city, Maryland",499147,335,15848,14921,5441,24455,15903,5991,17573,29957,81167,24210,13102,25130
0500000US25001,"Barnstable County, Massachusetts",184116,857,10427,4435,2140,13194,4302,2343,6765,12107,24915,11588,5769,5279
0500000US25003,"Berkshire County, Massachusetts",108948,639,4594,5990,1286,8007,1843,1437,3364,5301,18596,6982,2714,2663
0500000US25005,"Bristol County, Massachusetts",437650,1229,20612,33238,10460,35925,10913,5113,17689,22928,66315,22473,12030,10692
0500000US25007,"Dukes County, Massachusetts",13358,203,1810,303,19,933,266,204,760,1086,1294,703,543,301
0500000US25009,"Essex County, Massachusetts",583832,1723,20963,44605,10992,41277,14548,10461,28701,43733,89018,29382,16529,14658
0500000US25011,"Franklin County, Massachusetts",59095,749,2555,4731,811,4139,1723,1224,1494,2636,11502,2795,1601,1462
0500000US25013,"Hampden County, Massachusetts",365751,725,10198,27158,6563,23163,10554,4165,15627,15209,56486,16476,9482,8884
0500000US25015,"Hampshire County, Massachusetts",133893,619,3748,6764,1669,8888,2874,1488,4054,6427,33682,6084,3040,3094
0500000US25017,"Middlesex County, Massachusetts",1198598,1854,38614,77661,17963,71986,23325,26156,62304,138438,210208,52123,34928,28812
0500000US25019,"Nantucket County, Massachusetts",8180,65,1367,125,46,552,196,127,499,724,657,1344,207,175
0500000US25021,"Norfolk County, Massachusetts",528572,647,18924,23884,8979,34848,11954,9942,38735,49363,92057,23644,13655,13278
0500000US25023,"Plymouth County, Massachusetts",384171,1142,19760,19163,8132,31423,11290,5952,22677,24756,59037,18209,11097,11222
0500000US25025,"Suffolk County, Massachusetts",593146,622,14638,18592,7351,31815,13392,10433,34811,53187,106354,41982,17703,15924
0500000US25027,"Worcester County, Massachusetts",625601,1747,23761,56702,11533,44052,16007,9614,26665,40635,101911,27635,17433,16098
0500000US26001,"Alcona County, Michigan",9780,216,271,488,41,518,203,42,169,165,673,354,175,185
0500000US26003,"Alger County, Michigan",8164,149,219,410,16,350,92,70,181,151,680,380,199,482
0500000US26005,"Allegan County, Michigan",85239,1600,4059,12584,2011,5891,2516,573,2051,3592,9080,3792,2556,1111
0500000US26007,"Alpena County, Michigan",24468,373,809,1474,451,1747,594,289,661,877,3343,1116,602,555
0500000US26009,"Antrim County, Michigan",19542,568,868,1385,164,1059,281,177,518,583,1840,1371,510,312
0500000US26011,"Arenac County, Michigan",13682,307,512,1011,127,623,327,47,217,347,1574,572,261,251
0500000US26013,"Baraga County, Michigan",7350,162,210,360,36,230,94,46,122,142,970,492,119,431
0500000US26015,"Barry County, Michigan",46371,718,2038,6510,1011,2845,1024,389,1794,1943,5278,1633,1400,1081
0500000US26017,"Bay County, Michigan",86695,576,2739,7562,1352,6894,2459,866,2303,3273,12496,4230,2373,1774
0500000US26019,"Benzie County, Michigan",14353,242,882,704,136,879,315,113,464,515,1789,981,360,342
0500000US26021,"Berrien County, Michigan",124463,1553,4122,13745,1621,7389,4227,923,2900,5142,16231,6422,3854,1848
0500000US26023,"Branch County, Michigan",36496,821,987,4527,324,2366,921,283,748,894,3726,1063,774,738
0500000US26025,"Calhoun County, Michigan",107467,777,2929,13500,1031,6816,2749,747,2765,4170,12688,4605,3519,2569
0500000US26027,"Cass County, Michigan",41511,568,1738,6265,666,2505,1251,249,875,1402,4626,1817,909,534
0500000US26029,"Charlevoix County, Michigan",21104,176,1024,2417,211,1382,523,127,380,812,2799,1244,524,466
0500000US26031,"Cheboygan County, Michigan",21888,209,1111,791,249,1596,467,78,477,599,2315,1364,531,446
0500000US26033,"Chippewa County, Michigan",32338,199,906,904,256,1974,630,234,578,709,3778,2448,756,2233
0500000US26035,"Clare County, Michigan",25347,372,1141,1268,224,1524,544,158,524,423,2262,1268,656,432
0500000US26037,"Clinton County, Michigan",57848,877,1870,4092,923,3889,1460,539,2935,2923,8178,2615,1886,3345
0500000US26039,"Crawford County, Michigan",11735,79,332,681,62,688,170,91,178,237,1210,683,350,417
0500000US26041,"Delta County, Michigan",30540,382,1027,2747,316,2255,914,239,735,944,3660,1549,831,797
0500000US26043,"Dickinson County, Michigan",21489,147,727,2111,414,1650,888,218,602,872,2593,887,382,430
0500000US26045,"Eaton County, Michigan",85737,473,2828,8296,1374,5734,2114,572,3931,4123,11603,3846,2822,5401
0500000US26047,"Emmet County, Michigan",26222,131,1607,1107,327,1911,463,294,865,1407,3978,2541,908,561
0500000US26049,"Genesee County, Michigan",335163,727,9046,28559,4502,23056,6994,2717,9094,13155,42646,15548,8064,5872
0500000US26051,"Gladwin County, Michigan",21328,274,866,1503,186,1043,471,81,374,481,2098,779,549,478
0500000US26053,"Gogebic County, Michigan",14015,226,549,767,84,831,247,58,265,324,1451,946,306,446
0500000US26055,"Grand Traverse County, Michigan",68755,708,3147,3726,1244,6287,1538,972,2873,3540,9721,5374,2107,1751
0500000US26057,"Gratiot County, Michigan",33825,777,926,2689,343,1559,768,238,725,870,4511,1590,900,1241
0500000US26059,"Hillsdale County, Michigan",37126,772,1405,4700,519,2161,813,241,703,911,4554,1269,937,725
0500000US26061,"Houghton County, Michigan",29693,286,1129,1074,264,1798,427,316,719,806,6020,1932,696,576
0500000US26063,"Huron County, Michigan",27500,1394,832,2915,273,1730,665,217,613,842,3085,1071,641,522
0500000US26065,"Ingham County, Michigan",228712,1317,4857,11955,2599,15035,4280,2823,9026,12021,39788,13473,6612,10172
0500000US26067,"Ionia County, Michigan",50242,1202,1691,5206,850,3198,1178,342,1867,1494,4641,1756,1312,2014
0500000US26069,"Iosco County, Michigan",22244,134,652,1194,85,1419,588,83,429,392,2242,963,517,383
0500000US26071,"Iron County, Michigan",10278,136,411,648,90,622,115,86,184,373,1168,455,263,251
0500000US26073,"Isabella County, Michigan",58475,1043,1367,2604,540,3995,719,642,1145,1458,9612,6596,1460,1046
0500000US26075,"Jackson County, Michigan",127943,645,3752,12774,2056,8048,3455,1174,3216,5050,15703,5052,3281,3740
0500000US26077,"Kalamazoo County, Michigan",197098,1378,5287,20272,3069,14030,3578,1918,7087,9182,31075,12039,5851,3069
0500000US26079,"Kalkaska County, Michigan",13957,436,602,819,191,819,409,57,319,479,1288,1091,326,309
0500000US26081,"Kent County, Michigan",457916,2759,15177,52040,13344,33394,10466,5875,19218,27280,63144,24687,14499,5995
0500000US26083,"Keweenaw County, Michigan",1722,42,61,91,34,91,13,4,46,33,175,122,52,55
0500000US26085,"Lake County, Michigan",9377,114,275,645,33,505,208,35,108,81,576,260,134,373
0500000US26087,"Lapeer County, Michigan",70317,751,2958,9990,842,4253,1459,442,1776,3169,7180,2358,1962,1582
0500000US26089,"Leelanau County, Michigan",18018,505,1091,702,190,1133,291,133,478,723,2567,1056,508,378
0500000US26091,"Lenawee County, Michigan",79983,1229,2490,9923,897,5187,1673,615,1769,2465,10813,3587,2449,2065
0500000US26093,"Livingston County, Michigan",139351,558,6234,16655,3255,9932,2905,1611,5804,9258,18160,6971,4166,2585
0500000US26095,"Luce County, Michigan",5667,64,139,164,35,294,96,20,41,32,591,354,127,301
0500000US26097,"Mackinac County, Michigan",9433,218,440,229,31,583,221,20,240,246,921,919,255,413
0500000US26099,"Macomb County, Michigan",665497,873,21005,78867,11082,48633,13148,7193,22351,37915,78871,33215,17894,14129
0500000US26101,"Manistee County, Michigan",20699,260,585,1421,211,1082,438,123,294,555,2156,1484,390,847
0500000US26103,"Marquette County, Michigan",55573,1611,1664,1652,827,4309,1274,846,1334,1852,9144,3735,1431,1784
0500000US26105,"Mason County, Michigan",23319,314,827,2263,240,1845,438,285,546,481,2903,1367,648,688
0500000US26107,"Mecosta County, Michigan",34957,449,986,2139,280,2226,590,209,617,998,5139,1581,758,492
0500000US26109,"Menominee County, Michigan",19601,358,562,2948,252,1043,617,122,418,582,2320,851,465,431
0500000US26111,"Midland County, Michigan",65834,400,2913,8724,772,3852,1025,581,1626,2611,8655,3163,1834,990
0500000US26113,"Missaukee County, Michigan",11747,599,525,1075,162,779,325,117,211,215,1282,494,322,290
0500000US26115,"Monroe County, Michigan",119732,589,4316,14185,2349,8006,4982,736,3102,5024,15139,5749,3379,2147
0500000US26117,"Montcalm County, Michigan",49858,888,1696,5303,653,3510,1268,418,946,1379,5083,1592,1418,1115
0500000US26119,"Montmorency County, Michigan",8516,162,268,409,42,326,199,44,136,209,590,373,198,187
0500000US26121,"Muskegon County, Michigan",134508,1042,3188,17430,1711,8510,2341,1068,2376,4354,15512,5802,3700,2806
0500000US26123,"Newaygo County, Michigan",37979,1035,1540,4124,432,2277,1061,287,1084,1085,3672,1391,1107,640
0500000US26125,"Oakland County, Michigan",949733,1197,25739,103125,18719,61305,16235,14151,47123,79966,127784,47655,24080,16028
0500000US26127,"Oceana County, Michigan",21021,1464,936,2174,188,1163,411,59,342,456,2252,1035,590,386
0500000US26129,"Ogemaw County, Michigan",17885,317,509,801,159,1196,421,82,340,377,1846,856,374,378
0500000US26131,"Ontonagon County, Michigan",6048,78,168,299,16,443,202,51,88,141,601,424,189,128
0500000US26133,"Osceola County, Michigan",18616,359,615,2453,169,970,390,115,265,334,1990,732,486,354
0500000US26135,"Oscoda County, Michigan",7286,102,275,432,15,356,98,46,144,151,472,378,241,113
0500000US26137,"Otsego County, Michigan",19396,579,617,745,437,1953,584,169,459,546,2368,1288,610,403
0500000US26139,"Ottawa County, Michigan",199821,2453,7373,30822,4884,13992,5090,2049,6280,8884,27312,9918,6115,2758
0500000US26141,"Presque Isle County, Michigan",11556,498,457,470,121,544,427,71,311,252,1073,337,273,203
0500000US26143,"Roscommon County, Michigan",21361,43,555,617,252,1562,205,118,376,414,1625,962,460,462
0500000US26145,"Saginaw County, Michigan",159669,873,3495,12537,2023,11306,3476,1820,3928,6096,20653,7935,3924,2951
0500000US26147,"St. Clair County, Michigan",130655,676,5169,15095,1399,8828,3738,1418,2903,4223,15628,6204,3008,2643
0500000US26149,"St. Joseph County, Michigan",47589,684,1058,9338,561,2865,765,311,1172,1242,4548,1487,868,659
0500000US26151,"Sanilac County, Michigan",34610,1279,1431,4119,365,2281,706,257,568,801,3430,1079,740,704
0500000US26153,"Schoolcraft County, Michigan",7115,228,227,303,31,282,186,48,281,137,774,461,222,204
0500000US26155,"Shiawassee County, Michigan",55881,529,2223,5419,709,3979,1393,377,1540,2311,6692,2562,1937,1219
0500000US26157,"Tuscola County, Michigan",44804,710,1576,4025,569,3185,1024,361,839,1010,5913,1984,1104,761
0500000US26159,"Van Buren County, Michigan",59313,1609,2038,6702,1055,3704,1926,512,1382,2418,7413,2426,1295,1202
0500000US26161,"Washtenaw County, Michigan",279498,619,5422,19132,3118,15248,4630,4373,7896,18582,62922,15443,6720,4288
0500000US26163,"Wayne County, Michigan",1443222,2357,29236,121536,19286,80492,42616,15606,43826,71277,162976,74630,33474,28796
0500000US26165,"Wexford County, Michigan",25448,342,771,3248,390,1760,616,288,659,838,2315,1153,667,546
0500000US27001,"Aitkin County, Minnesota",13763,291,830,774,116,729,342,160,339,427,1365,829,330,330
0500000US27003,"Anoka County, Minnesota",251164,844,13641,30003,6518,20723,9002,3302,13995,15850,36648,11406,7833,5669
0500000US27005,"Becker County, Minnesota",25295,793,1386,2113,390,2122,933,258,751,699,3570,1173,833,674
0500000US27007,"Beltrami County, Minnesota",33986,629,1315,1421,451,2723,801,335,857,1015,6486,2255,877,1188
0500000US27009,"Benton County, Minnesota",29638,532,1549,3307,583,2681,1084,295,908,1606,4913,1284,943,602
0500000US27011,"Big Stone County, Minnesota",4320,304,191,199,133,265,170,31,124,100,768,80,121,111
0500000US27013,"Blue Earth County, Minnesota",51895,1160,1997,5765,875,4901,1376,1193,1335,2123,8818,4290,1276,910
0500000US27015,"Brown County, Minnesota",20946,1033,725,2698,360,1432,797,327,483,1025,3084,1049,567,285
0500000US27017,"Carlton County, Minnesota",27641,220,1033,2047,382,1938,854,212,608,886,4417,1716,765,1267
0500000US27019,"Carver County, Minnesota",64808,689,2788,7859,2245,5422,1390,1197,4479,5431,9568,3376,2253,973
0500000US27021,"Cass County, Minnesota",23143,368,1175,952,274,1434,447,185,662,888,2774,1844,748,619
0500000US27023,"Chippewa County, Minnesota",9915,480,516,1122,145,785,286,93,291,332,1534,414,226,262
0500000US27025,"Chisago County, Minnesota",40590,422,2867,4094,887,2905,1274,210,1320,2124,5748,1639,1220,1240
0500000US27027,"Clay County, Minnesota",45278,963,2074,2908,1409,4014,1280,611,1648,1812,8714,2701,1666,983
0500000US27029,"Clearwater County, Minnesota",6717,218,403,396,114,392,252,52,142,150,1094,205,186,198
0500000US27031,"Cook County, Minnesota",4455,45,285,178,16,372,58,21,255,268,359,537,105,242
0500000US27033,"Cottonwood County, Minnesota",9232,642,408,1002,182,574,240,73,204,184,1256,311,411,208
0500000US27035,"Crow Wing County, Minnesota",49125,261,2661,2962,672,3983,955,618,1865,1863,6914,3573,1557,1168
0500000US27037,"Dakota County, Minnesota",300150,1260,11158,25766,8147,24284,15178,6242,22794,24642,43248,15738,9085,7885
0500000US27039,"Dodge County, Minnesota",14775,540,961,1586,331,1001,403,200,406,553,3324,348,614,356
0500000US27041,"Douglas County, Minnesota",29082,633,1476,2606,576,2702,688,436,872,1067,4350,1672,768,519
0500000US27043,"Faribault County, Minnesota",12028,857,600,1335,169,641,348,222,312,272,1727,408,303,193
0500000US27045,"Fillmore County, Minnesota",16494,1177,1059,1402,304,929,392,207,406,517,2752,546,468,375
0500000US27047,"Freeborn County, Minnesota",25337,934,1067,3113,396,2040,706,197,605,711,3814,1033,747,402
0500000US27049,"Goodhue County, Minnesota",36324,1283,1843,3992,572,2567,1479,309,1047,1247,5843,2135,1298,709
0500000US27051,"Grant County, Minnesota",4928,349,311,259,110,351,131,43,130,141,767,202,156,123
0500000US27053,"Hennepin County, Minnesota",905608,2460,24868,75245,21603,72151,22997,15380,62378,86560,134233,54276,27002,14480
0500000US27055,"Houston County, Minnesota",15270,621,931,1407,485,909,485,312,400,468,2802,659,362,223
0500000US27057,"Hubbard County, Minnesota",16292,426,872,945,197,1212,436,114,500,455,2023,825,481,454
0500000US27059,"Isanti County, Minnesota",28752,286,2250,3266,463,2161,830,301,834,1307,4444,1027,945,643
0500000US27061,"Itasca County, Minnesota",36282,934,1742,2090,511,2564,1015,224,779,1146,5146,1902,729,1028
0500000US27063,"Jackson County, Minnesota",8365,737,291,1010,198,646,272,47,284,161,1000,386,241,190
0500000US27065,"Kanabec County, Minnesota",12894,272,890,1117,237,768,341,124,310,333,1688,889,418,408
0500000US27067,"Kandiyohi County, Minnesota",33100,1321,1372,2939,742,2792,959,382,855,1125,6024,1553,922,781
0500000US27069,"Kittson County, Minnesota",3750,317,105,376,96,286,112,19,78,83,517,42,93,169
0500000US27071,"Koochiching County, Minnesota",10889,259,480,1192,97,702,268,130,363,220,1364,545,161,339
0500000US27073,"Lac qui Parle County, Minnesota",6015,530,229,473,90,451,173,47,199,136,900,140,156,138
0500000US27075,"Lake County, Minnesota",9143,429,355,467,74,541,264,111,307,307,1429,719,229,163
0500000US27077,"Lake of the Woods County, Minnesota",3397,69,155,435,56,310,60,19,25,11,270,444,126,108
0500000US27079,"Le Sueur County, Minnesota",21406,586,1244,3097,511,1485,521,299,722,882,3509,787,675,464
0500000US27081,"Lincoln County, Minnesota",4781,496,234,346,57,278,162,43,105,119,796,144,201,124
0500000US27083,"Lyon County, Minnesota",20126,1103,1018,2142,507,1851,448,185,1130,675,3414,810,561,332
0500000US27085,"McLeod County, Minnesota",28354,933,1244,5327,435,1971,688,346,791,1400,3903,963,781,482
0500000US27087,"Mahnomen County, Minnesota",3986,94,210,61,71,224,153,13,99,73,563,495,87,128
0500000US27089,"Marshall County, Minnesota",7648,535,444,894,296,488,212,38,219,146,1079,197,158,221
0500000US27091,"Martin County, Minnesota",16673,881,662,1958,203,1047,636,339,362,708,2319,509,350,187
0500000US27093,"Meeker County, Minnesota",18039,751,927,2738,313,1198,545,109,542,657,2518,487,466,317
0500000US27095,"Mille Lacs County, Minnesota",20164,217,1129,2040,270,1449,729,154,530,673,2736,1130,472,697
0500000US27097,"Morrison County, Minnesota",25879,1139,1537,2497,416,1838,680,152,604,1298,3669,1034,678,810
0500000US27099,"Mower County, Minnesota",30113,762,1318,4907,559,1929,695,195,534,1044,4685,1227,795,443
0500000US27101,"Murray County, Minnesota",7121,633,464,410,166,496,266,107,270,181,926,261,137,137
0500000US27103,"Nicollet County, Minnesota",25730,731,888,3163,479,1785,702,456,762,1059,5437,1244,923,589
0500000US27105,"Nobles County, Minnesota",16302,908,593,2420,274,1281,477,269,462,268,2323,526,445,316
0500000US27107,"Norman County, Minnesota",5413,566,232,140,96,369,199,65,160,120,859,232,153,164
0500000US27109,"Olmsted County, Minnesota",109314,959,3857,7854,1231,7210,2489,1442,2785,5580,31899,6011,3064,1770
0500000US27111,"Otter Tail County, Minnesota",46591,1439,2287,4034,755,3503,1569,574,1185,1481,6822,1866,1363,929
0500000US27113,"Pennington County, Minnesota",10984,303,336,1435,964,1045,348,85,158,229,1498,422,357,192
0500000US27115,"Pine County, Minnesota",23468,543,1468,1393,291,1533,567,173,607,620,2465,2341,524,903
0500000US27117,"Pipestone County, Minnesota",7399,581,269,613,184,515,315,38,225,157,1245,311,203,108
0500000US27119,"Polk County, Minnesota",24912,1173,1045,1547,500,2014,751,347,596,771,4522,981,705,582
0500000US27121,"Pope County, Minnesota",9068,595,392,907,225,658,213,40,240,349,1301,290,253,179
0500000US27123,"Ramsey County, Minnesota",399917,1866,10967,30225,7134,27542,10061,7680,20646,28646,66374,22017,11928,10680
0500000US27125,"Red Lake County, Minnesota",3255,190,174,366,228,201,112,36,68,69,464,132,66,78
0500000US27127,"Redwood County, Minnesota",12539,797,565,1033,312,802,316,116,363,335,1765,690,326,291
0500000US27129,"Renville County, Minnesota",12735,1102,531,1366,281,717,437,98,373,360,1663,564,277,247
0500000US27131,"Rice County, Minnesota",49882,833,2429,5490,991,3349,1159,417,1436,1961,10069,2041,1327,1031
0500000US27133,"Rock County, Minnesota",7444,609,408,556,191,532,331,60,382,265,1145,224,182,107
0500000US27135,"Roseau County, Minnesota",12148,337,375,3674,137,636,275,51,305,213,1377,510,263,259
0500000US27137,"St. Louis County, Minnesota",164849,3485,6354,6289,2011,10959,5240,1872,4877,5987,28774,10097,4177,4280
